cluster index	parent mass	RTMean	ATTRIBUTE_Group:GNPSGROUP:nan	ATTRIBUTE_Group:GNPSGROUP:BB	ATTRIBUTE_Group:GNPSGROUP:IAA	ATTRIBUTE_Group:GNPSGROUP:Pt	ATTRIBUTE_Group:GNPSGROUP:QC	ATTRIBUTE_Group:GNPSGROUP:wt	ATTRIBUTE_Group_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_2	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_2	ATTRIBUTE_Group_super_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2B	ATTRIBUTE_time_point:GNPSGROUP:nan	ATTRIBUTE_time_point:GNPSGROUP:0m	ATTRIBUTE_time_point:GNPSGROUP:20m	ATTRIBUTE_plant_extract:GNPSGROUP:nan	ATTRIBUTE_plant_extract:GNPSGROUP:A	ATTRIBUTE_plant_extract:GNPSGROUP:B	ATTRIBUTE_gene_time:GNPSGROUP:nan	ATTRIBUTE_gene_time:GNPSGROUP:Pt_0m	ATTRIBUTE_gene_time:GNPSGROUP:Pt_20m	ATTRIBUTE_gene_time:GNPSGROUP:wt_0m	ATTRIBUTE_gene_time:GNPSGROUP:wt_20m
200	267.0387274194809	1.5405641	0	0.0	0.0	1632230.975	1662911.0166666666	1215064.6375	0	1620702.275	1643759.675	1204448.15	1225681.125	0	1612664.0	1628740.55	1641259.25	1646260.1	1594322.4	814573.9	824993.05	1626369.2	0	1217095.3625	1630200.25	0	1418309.675	1428985.9375	0	1630776.9	1633685.05	803413.825	1626715.45
201	494.3339384407735	1.5522654	0	0.0	0.0	439196.36624999996	1118721.5266666666	306700.275	0	445523.58499999996	432869.14749999996	204665.055	408735.495	0	448807.98	442239.18999999994	438337.315	427400.98	246962.97	162367.14	392343.35	425127.64	0	326487.67125	419408.97	0	381612.90375	364283.7375	0	445629.51749999996	432763.21499999997	207345.825	406054.725
202	266.12306879606484	1.5722014	0	625193.8	524153.88	513596.74875	433021.08666666667	533806.80625	0	510067.445	517126.0525	543778.8825	523834.73	0	496659.95	523474.93999999994	516598.155	517653.94999999995	535666.6699999999	551891.095	525610.85	522058.61	0	518618.495	528785.0599999999	0	518633.90625	528769.6487499999	0	497966.675	529226.8225	539270.315	528343.2975
203	258.1501182403158	1.5598423	0	2661568.0	0.0	5842505.4375	7148492.166666667	4727355.625	0	4988773.125	6696237.75	4677757.75	4776953.5	0	3428640.75	6548905.5	6631232.25	6761243.25	3270712.25	6084803.25	3146508.5	6407398.5	0	3951019.8125	6618841.25	0	4119273.4375	6450587.625	0	4918002.25	6767008.625	2984037.375	6470673.875
204	282.0032288316138	1.5296578	0	0.0	0.0	4283439.9625	4540839.25	4078208.7125	0	4279486.625	4287393.3	4047840.8	4108576.625	0	4533772.75	4025200.5	4219833.1	4354953.5	4188316.6	3907365.0	3985111.25	4232042.0	0	4059445.7625	4302202.9125	0	4231758.425	4129890.25	0	4291113.475	4275766.45	3827778.05	4328639.375
205	257.147156232497	1.5632507	0	23927320.0	0.0	62160127.25	67093081.0	51496748.75	0	62134438.0	62185816.5	43553281.0	59440216.5	0	64243940.0	60024936.0	61680203.0	62691430.0	32452030.0	54654532.0	59748628.0	59131805.0	0	52285239.0	61371637.0	0	54531200.25	59125675.75	0	61814989.5	62505265.0	42755488.5	60238009.0
206	140.53880312781695	1.5591824	0	0.0	0.0	844342.6875	861323.0433333333	635844.9662499999	0	826500.51	862184.865	699253.2224999999	572436.71	0	799640.62	853360.3999999999	784195.8300000001	940173.8999999999	747665.845	650840.6	356680.22	788193.2	0	750380.61	729807.04375	0	672045.62875	808142.0249999999	0	828922.55	859762.825	671838.6699999999	599851.2625
207	374.22611582436446	1.5527716	0	1770082.4	0.0	395065.035	557342.7033333334	316599.57875	0	374936.555	415193.515	178299.025	454900.1325	0	381601.81	368271.30000000005	416972.185	413414.845	192062.83	164535.22	447390.45	462409.815	0	311109.2	400555.41375	0	359506.81875	352157.795	0	392472.2675	397657.8025	229746.1325	403453.025
208	257.1471654826243	1.6648269	0	27831318.0	0.0	50461158.0	66676329.333333336	52075189.5	0	42551673.0	58370643.0	50361129.0	53789250.0	0	29190414.0	55912932.0	57244753.0	59496533.0	52938030.0	47784228.0	52403990.0	55174510.0	0	54219409.25	48316938.25	0	47944296.75	54592050.75	0	58834324.0	42087992.0	49604494.5	54545884.5
209	266.1230353504005	1.7141455	0	631766.44	505428.6	509194.69999999995	360171.4766666666	538205.405	0	516389.71499999997	501999.685	533949.86	542460.95	0	506435.61	526343.82	498449.37	505550.0	514884.815	553014.905	542368.28	542553.62	0	516155.2925	531244.8125	0	515534.51875	531865.5862499999	0	493858.12	524531.28	538452.4650000001	537958.345
210	334.18346400335696	1.7163228	0	0.0	0.0	0.0	1728233.0166666666	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
211	224.0760846576186	1.7182614	0	335275.56	303630.72	300407.0425	172920.07499999998	308880.1725	0	301009.89	299804.195	311018.02999999997	306742.315	0	302484.265	299535.515	306715.435	292892.95499999996	304518.01	317518.05	314488.25	298996.38	0	305969.84249999997	303317.3725	0	307051.49	302235.725	0	299181.165	301632.92	312758.51999999996	305001.825
212	494.3339745727066	1.841722	0	0.0	0.0	93390.0025	851658.375	46227.85	0	84029.225	102750.78	0.0	92455.7	0	168058.45	0.0	205501.56	0.0	0.0	0.0	0.0	184911.4	0	139617.8525	0.0	0	93390.0025	46227.85	0	186780.005	0.0	92455.7	0.0
213	266.12300805872815	1.8727431	0	520315.75	486834.25	433115.55625	443581.64333333337	502465.34	0	384022.395	482208.7175	504402.1175	500528.5625	0	246371.39	521673.4	483763.42	480654.015	487841.64	520962.595	487454.47	513602.655	0	442028.625	493552.27125	0	426357.73	509223.16625	0	373639.26749999996	492591.84500000003	510417.98250000004	494512.6975
214	605.4026102498389	1.9389454	0	0.0	0.0	452687.1775	1236084.2333333334	224632.64625	0	466092.89	439281.465	190112.6625	259152.63	0	456406.435	475779.345	413329.51	465233.42000000004	220331.265	159894.06	335439.73	182865.53	0	272973.5875	404346.23625	0	356376.735	320943.08875	0	469853.225	435521.13	76093.95	373171.3425
215	488.32322257483366	1.9434931	0	0.0	0.0	331959.88625	776080.7316666666	195187.6675	0	399899.9675	264019.805	169535.275	220840.06	0	408973.595	390826.34	168520.45	359519.16000000003	175075.05	163995.5	299191.48	142488.64	0	182274.85125	344872.7025	0	262940.14375	264207.41000000003	0	292918.9225	371000.85	71630.78	318744.555
216	188.07064156471705	1.979804	0	0.0	0.0	564446.02875	1096244.6500000001	510418.48375	0	607519.5075000001	521372.55	304921.3275	715915.64	0	590804.015	624235.0	477960.55	564784.55	336790.78	273051.875	646785.6	785045.68	0	368748.86	706115.6525000001	0	513085.23625	561779.27625	0	429454.345	699437.7125	308043.375	712793.5925
217	284.20671579021047	2.0063565	0	0.0	0.0	0.0	3302985.0500000003	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
218	309.2045136070713	2.0262213	0	0.0	0.0	454858.315	1232730.0666666667	238638.03625	0	499355.2775	410361.35250000004	182365.9775	294910.095	0	513000.325	485710.23	392887.89	427834.815	211936.44	152795.515	181969.83	407850.36	0	290911.92625	402584.425	0	324948.62125	368547.73	0	468311.1575	441405.47250000003	113512.695	363763.3775
219	639.3843690326155	2.0262077	0	0.0	0.0	734414.265	1399740.8333333333	472640.30125	0	807071.6275	661756.9025000001	324484.29000000004	620796.3125	0	837812.225	776331.03	652255.025	671258.78	314982.28	333986.3	563360.525	678232.1000000001	0	511231.75625	695822.81	0	592102.51375	614952.0525	0	718887.125	749941.405	303576.3875	641704.2150000001
220	533.2950239129028	2.0435684	0	0.0	0.0	368561.97125	563023.7433333333	189894.7525	0	376096.485	361027.4575	160720.495	219069.01	0	386268.625	365924.345	376952.07	345102.845	182220.35	139220.64	280972.1	157165.92	0	216779.96125	341676.7625	0	306603.28625	251853.4375	0	370207.185	366916.7575	63352.7375	316436.7675
221	394.2337365235833	2.046853	0	0.0	0.0	240011.32875	476567.68	120747.21625	0	283534.72	196487.9375	62095.4875	179398.945	0	292602.14	274467.3	125106.115	267869.76	124190.975	0.0	114711.44	244086.45	0	140430.85	220327.695	0	164152.6675	196605.8775	0	212566.005	267456.65249999997	68295.695	173198.7375
222	683.4109181028324	2.0812428	0	0.0	0.0	45392.985	502221.81833333336	0.0	0	90785.97	0.0	0.0	0.0	0	0.0	181571.94	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	45392.985	0	0.0	45392.985	0	0.0	90785.97	0.0	0.0
223	323.2202687730717	2.1101015	0	0.0	0.0	0.0	460965.2416666667	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
224	645.433742090562	2.106251	0	0.0	0.0	0.0	588124.2266666667	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
225	488.3232894312727	2.1811163	0	0.0	0.0	0.0	477194.7833333334	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
226	794.4791189578783	2.1914327	0	0.0	0.0	71259.74875	582390.3283333334	0.0	0	142519.4975	0.0	0.0	0.0	0	160170.94	124868.055	0.0	0.0	0.0	0.0	0.0	0.0	0	40042.735	31217.01375	0	40042.735	31217.01375	0	80085.47	62434.0275	0.0	0.0
227	386.7520419491406	2.1937423	0	0.0	0.0	37907.84	608163.6366666666	0.0	0	75815.68	0.0	0.0	0.0	0	151631.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	37907.84	0.0	0	37907.84	0.0	0	75815.68	0.0	0.0	0.0
228	163.03900048283148	2.2390778	0	0.0	0.0	240751.0075	2016960.2166666668	2524656.8875	0	320328.5775	161173.4375	3391123.625	1658190.15	0	340404.875	300252.28	0.0	322346.875	3550136.75	3232110.5	1833151.7	1483228.6	0	1148835.9875	1616571.9075	0	1430923.33125	1334484.56375	0	0.0	481502.015	2297671.975	2751641.8
229	355.1023181986129	2.229826	0	0.0	0.0	518283.41125	2231313.0166666666	3046380.8125	0	678907.6025	357659.22	4081719.45	2011042.1749999998	0	698234.3	659580.905	237074.08	478244.36	4325632.25	3837806.65	2207722.95	1814361.4	0	1640098.3199999998	1924565.90375	0	1867165.895	1697498.3287499999	0	516626.96499999997	519939.85750000004	2763569.675	3329191.95
230	377.0842935503841	2.2292817	0	0.0	0.0	0.0	543673.905	865917.405	0	0.0	0.0	1165000.225	566834.585	0	0.0	0.0	0.0	0.0	1206276.55	1123723.9	599585.825	534083.345	0	402377.1125	463540.2925	0	451465.59375	414451.81125	0	0.0	0.0	804754.225	927080.585
231	309.2045146749502	2.2349427	0	0.0	0.0	122171.31	751229.025	76494.095	0	171107.065	73235.555	75385.9	77602.29	0	184119.28	158094.85	0.0	146471.11	150771.8	0.0	0.0	155204.58	0	124354.67749999999	74310.7275	0	83722.76999999999	114942.635	0	171107.065	73235.555	77602.29	75385.9
232	328.23285481009543	2.2432601	0	0.0	266655.38	0.0	1595254.7833333332	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
233	599.3919231956625	2.2836113	0	0.0	0.0	159368.77625	440987.6883333333	111457.4425	0	155559.1575	163178.39500000002	78227.36	144687.525	0	0.0	311118.315	165120.85	161235.94	156454.72	0.0	135383.3	153991.75	0	121237.22	149588.99875	0	114239.7175	156586.50125	0	165478.565	153258.9875	76995.875	145919.01
234	653.4000275253305	2.274534	0	0.0	0.0	0.0	438709.69333333336	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
235	716.4710234575841	2.2831414	0	0.0	0.0	0.0	425018.33666666667	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
236	355.102322664881	2.2568233	0	0.0	0.0	398722.32125	1919003.5166666666	1903046.225	0	678907.6025	118537.04	1639337.025	2166755.425	0	698234.3	659580.905	237074.08	0.0	1744776.55	1533897.5	2263101.35	2070409.5	0	1126096.46375	1175672.0825	0	1235796.57	1065971.97625	0	405638.77749999997	391805.865	1846554.15	1959538.3
237	163.03899816459997	2.3104527	0	0.0	0.0	516257.6925	2419710.35	2957634.75	0	720658.8724999999	311856.5125	3896523.375	2018746.125	0	739576.77	701740.975	301366.15	322346.875	4152988.75	3640058.0	2073259.4	1964232.85	0	1540902.06875	1932990.37375	0	1816797.7675	1657094.675	0	332427.8375	700087.5475	2749376.3	3165893.2
238	750.4529153187516	2.3121407	0	0.0	0.0	485208.8075	1257305.0	140902.07125	0	500943.94	469473.675	96717.3825	185086.76	0	515570.74	486317.14	467999.11	470948.24	193434.765	0.0	162602.44	207571.08	0	312056.45875	314054.42	0	334901.76375	291209.115	0	520327.3775	450090.2375	103785.54	178018.6025
239	364.7389276260194	2.3204558	0	0.0	0.0	520010.13125000003	1379668.6333333333	286486.555	0	538442.385	501577.8775	119991.75	452981.36	0	565698.345	511186.425	510768.85	492386.905	239983.5	0.0	433629.12	472333.60000000003	0	400049.97125	406446.715	0	437519.95375	368976.73250000004	0	553884.8825000001	486135.38	246215.06	326758.05
240	645.4338285484158	2.325065	0	0.0	0.0	100837.73625	463431.3933333333	0.0	0	137898.68	63776.7925	0.0	0.0	0	150268.08	125529.28	127553.585	0.0	0.0	0.0	0.0	0.0	0	69455.41625	31382.32	0	69455.41625	31382.32	0	138910.8325	62764.64	0.0	0.0
241	527.2843834977926	2.3814511	0	0.0	0.0	420149.7675	583499.2833333333	310413.19375	0	449930.33999999997	390369.195	270184.14749999996	350642.24	0	474820.28	425040.4	398685.405	382052.985	347986.985	192381.31	326142.62	375141.86	0	324091.16625	406471.795	0	386908.8225	343654.13875	0	420770.52249999996	419529.0125	227411.81	393414.5775
242	505.30230937061833	2.3864236	0	0.0	0.0	230270.1775	501706.61333333334	124393.07250000001	0	277369.825	183170.53	63714.7025	185071.4425	0	300724.73	254014.92	128939.625	237401.435	127429.405	0.0	123568.585	246574.3	0	133932.55625	220730.69375	0	170165.58625	184497.66375	0	203002.8925	257537.4625	64862.22	183923.925
243	378.7545308510141	2.385796	0	0.0	0.0	257404.49	658048.9666666667	99139.02	0	313438.195	201370.785	66026.11	132251.93	0	332286.77	294589.62	277734.45999999996	125007.11	132052.22	0.0	127388.94	137114.92	0	186056.58500000002	170486.925	0	217365.5975	139177.9125	0	303555.71	211253.27000000002	68557.46	129720.58
244	861.521272918978	2.4028287	0	0.0	0.0	0.0	705964.2816666666	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
245	442.28616017003634	2.420924	0	0.0	0.0	172201.77000000002	640497.9333333333	36062.85	0	274990.18	69413.36	0.0	72125.7	0	288577.805	261402.555	138826.72	0.0	0.0	0.0	0.0	144251.4	0	111962.5025	96302.1175	0	106851.13125	101413.48875	0	151799.305	192604.235	72125.7	0.0
246	364.7389223384692	2.4192905	0	0.0	0.0	38727.46875	673364.2000000001	0.0	0	77454.9375	0.0	0.0	0.0	0	154909.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	38727.46875	0.0	0	38727.46875	0.0	0	77454.9375	0.0	0.0	0.0
247	355.7335445755425	2.436573	0	0.0	0.0	28769.24	471352.1683333334	0.0	0	0.0	57538.48	0.0	0.0	0	0.0	0.0	0.0	115076.96	0.0	0.0	0.0	0.0	0	0.0	28769.24	0	0.0	28769.24	0	0.0	57538.48	0.0	0.0
248	327.2012165727938	2.4471493	0	356686.6	399122.3	0.0	388275.92333333334	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
249	371.7467485620873	2.4617825	0	0.0	0.0	0.0	395166.3983333334	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
250	497.820415102795	2.5154748	0	0.0	0.0	282292.57125	645605.4333333333	59966.0725	0	295894.3575	268690.78500000003	62569.775	57362.37	0	300309.45499999996	291479.26	268860.78	268520.79000000004	125139.55	0.0	114724.74	0.0	0	145280.08000000002	196978.56375	0	202258.63125	140000.0125	0	290560.16000000003	274024.9825	0.0	119932.145
251	420.27306740731166	2.5202644	0	0.0	0.0	538237.33875	1289152.0399999998	323672.835	0	559302.2875	517172.39	219177.195	428168.475	0	597967.53	520637.04500000004	538577.7	495767.08	226373.75	211980.64	396716.35	459620.6	0	389271.37375	472638.8	0	439908.8325	422001.34125	0	556179.0225	520295.655	222363.72499999998	424981.945
252	861.5212370008022	2.5110664	0	0.0	0.0	0.0	629615.795	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
253	475.80747040699305	2.5635164	0	0.0	0.0	639888.15	1581311.7333333334	384564.23250000004	0	656426.99	623349.31	271203.965	497924.5	0	680853.5	632000.48	631301.37	615397.25	306388.78	236019.15	443834.11	552014.89	0	467837.5475	556614.835	0	515594.44	508857.9425	0	670849.415	608926.885	264825.68	504302.78500000003
254	427.28092068507465	2.5633783	0	0.0	0.0	246782.74875	566741.0599999999	27509.55625	0	261525.065	232040.4325	0.0	55019.1125	0	284564.37	238485.76	237326.34499999997	226754.52000000002	0.0	0.0	0.0	110038.225	0	152417.34125	121874.96375	0	130472.67874999999	143819.62625	0	249815.57	243749.9275	55019.1125	0.0
255	434.2886115828246	2.5829318	0	0.0	0.0	441897.7425	925081.5783333335	264787.735	0	441027.1075	442768.3775	182831.1425	346744.3275	0	470797.92000000004	411256.295	438536.03	447000.725	190595.55	175066.735	305165.545	388323.11	0	311417.25	395268.2275	0	351273.76125	355411.71625	0	447269.8575	436525.6275	175564.6425	354010.8275
256	638.3527701488994	2.586853	0	0.0	0.0	417855.88	876269.6433333334	255044.01125	0	437309.25	398402.51	183014.72499999998	327073.2975	0	477339.75	397278.75	404520.89	392284.13	205732.3	160297.15	299289.655	354856.94	0	299804.47625	373095.41500000004	0	346720.64875	326179.2425	0	425325.67	410386.09	174283.2825	335804.74
257	411.2678128279522	2.5811102	0	0.0	0.0	330534.23875	694379.64	171846.84125	0	334396.19	326672.2875	143670.5275	200023.155	0	353865.95999999996	314926.42000000004	326816.95	326527.625	156723.36	130617.695	127167.28	272879.02999999997	0	210315.425	292065.655	0	241143.3875	261237.6925	0	342423.42	318645.0575	78207.43	265486.2525
258	441.296476999365	2.6162875	0	0.0	0.0	29962.73	427120.8833333333	0.0	0	59925.46	0.0	0.0	0.0	0	119850.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	29962.73	0.0	0	29962.73	0.0	0	59925.46	0.0	0.0	0.0
259	489.8227422333888	2.6277366	0	0.0	0.0	447895.0675	1070239.1666666667	269397.08875	0	475477.2	420312.935	181972.29499999998	356821.8825	0	489145.17000000004	461809.23	426359.67000000004	414266.2	188464.53	175480.06	335068.485	378575.28	0	328630.53250000003	388661.62375	0	359759.46375	357532.6925	0	473864.69	421925.445	183396.375	355397.8025
260	553.3548172036268	2.650048	0	0.0	0.0	321244.55	771293.6533333333	132520.09	0	340069.12	302419.98	127104.3475	137935.83250000002	0	351716.425	328421.815	303317.16000000003	301522.80000000005	133586.36	120622.335	126987.775	148883.89	0	205486.015	248278.625	0	228901.93	224862.71000000002	0	336530.085	305959.015	74441.945	190598.235
261	482.8152477257242	2.6539838	0	0.0	0.0	282070.8625	659340.4733333333	61640.94374999999	0	297074.33	267067.395	56193.52	67088.3675	0	315750.52	278398.14	260391.955	273742.83499999996	0.0	112387.04	0.0	134176.735	0	180707.41749999998	163004.38875	0	144035.61875	199676.1875	0	294326.4675	269815.2575	67088.3675	56193.52
262	531.3418122707193	2.6903625	0	0.0	0.0	546292.02	1402509.2166666668	327200.26375	0	574310.84	518273.2	225105.45	429295.0775	0	613636.73	534984.9500000001	509895.825	526650.575	247912.1	202298.8	387960.06499999994	470630.09	0	390667.515	482824.76875	0	439851.18	433641.10375	0	567564.915	525019.125	213770.115	440630.4125
263	560.3621857223169	2.7083259	0	0.0	0.0	28316.8875	404869.2816666667	0.0	0	56633.775	0.0	0.0	0.0	0	113267.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	28316.8875	0.0	0	28316.8875	0.0	0	56633.775	0.0	0.0	0.0
264	466.8022327152414	2.7168303	0	0.0	0.0	293154.135	712067.5616666666	179459.75625	0	344960.475	241347.79499999998	150818.3825	208101.13	0	371348.98	318571.97	312011.31	170684.28	168010.64	133626.125	125773.375	290428.885	0	172309.015	300304.87625	0	244286.07625	228327.815	0	263667.1	322641.17	80950.93	277968.5825
265	749.420749712639	2.728292	0	0.0	0.0	124448.75375	624011.6483333333	28118.57625	0	131687.8275	117209.68	0.0	56237.1525	0	263375.655	0.0	234419.36	0.0	0.0	0.0	0.0	112474.305	0	95797.305	56770.025	0	124448.75375	28118.57625	0	135357.4575	113540.05	56237.1525	0.0
266	496.8306621263714	2.7433352	0	0.0	0.0	32156.2125	465652.665	0.0	0	64312.425	0.0	0.0	0.0	0	128624.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	32156.2125	0.0	0	32156.2125	0.0	0	64312.425	0.0	0.0	0.0
267	608.8889729122177	2.755672	0	0.0	0.0	190273.055	624129.1733333333	30410.41	0	194618.9625	185927.14750000002	0.0	60820.82	0	143918.28	245319.645	264371.365	107482.93	0.0	0.0	0.0	121641.64	0	156499.45875	64184.006250000006	0	102072.41125	118611.05374999999	0	252178.0975	128368.01250000001	60820.82	0.0
268	545.3571939071604	2.7525365	0	0.0	0.0	395734.8075	966727.7583333333	245403.82375	0	399590.8275	391878.7875	170853.05	319954.59750000003	0	412920.905	386260.75	407155.435	376602.14	183742.0	157964.1	293964.9	345944.29500000004	0	280869.23125	360269.4	0	324445.81	316692.82125	0	401151.8725	390317.7425	160586.59	330221.0575
269	586.8759577965474	2.7707696	0	0.0	0.0	446212.07625	1154455.1333333333	267531.6	0	467433.6625	424990.49	184938.13	350125.07	0	473575.925	461291.4	424947.29000000004	425033.68999999994	198531.86	171344.4	331885.26	368364.88	0	316014.98	397728.69625	0	357235.08375	356508.59249999997	0	460954.015	431470.1375	171075.945	363987.255
270	538.3496592937712	2.7759175	0	0.0	0.0	281863.79625	664407.9666666667	30922.88125	0	286748.66500000004	276978.9275	0.0	61845.7625	0	297537.1	275960.23	280695.62	273262.235	0.0	0.0	0.0	123691.525	0	168573.14125	144213.53625	0	144558.18	168228.4975	0	275300.52	288427.0725	61845.7625	0.0
271	522.3366975571313	2.8025203	0	0.0	0.0	314998.3225	767645.3833333333	171659.685	0	326927.8425	303068.8025	139778.35249999998	203541.01750000002	0	331315.57	322540.115	312325.7	293811.905	149932.15	129624.555	133747.375	273334.66000000003	0	200949.52625	285708.48125	0	231830.19875	254827.80875	0	323048.9425	306947.7025	78850.11	264469.26
272	615.8967500836814	2.8060992	0	0.0	0.0	0.0	374078.2233333333	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
273	664.4234558279046	2.815554	0	0.0	0.0	32252.62875	505415.4183333333	0.0	0	64505.2575	0.0	0.0	0.0	0	129010.515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	32252.62875	0.0	0	32252.62875	0.0	0	64505.2575	0.0	0.0	0.0
274	552.3653336398528	2.8332424	0	0.0	0.0	30899.0175	467424.115	0.0	0	61798.035	0.0	0.0	0.0	0	123596.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	30899.0175	0.0	0	30899.0175	0.0	0	61798.035	0.0	0.0	0.0
275	600.8915200020181	2.8337455	0	0.0	0.0	337832.13375	832321.7999999999	177374.47874999998	0	349080.29	326583.9775	143105.5925	211643.365	0	359665.20999999996	338495.37	343127.11	310040.845	155491.735	130719.45	134332.58	288954.15	0	220031.59	295175.02249999996	0	248154.15875	267052.45375	0	357090.1175	318574.15	82973.0625	271775.89499999996
276	593.8839762068628	2.8359437	0	0.0	0.0	181667.83000000002	594244.0366666666	57931.17999999999	0	246743.9975	116591.6625	56299.1525	59563.2075	0	261264.575	232223.41999999998	111274.42	121908.905	112598.305	0.0	0.0	119126.415	0	123822.4075	115776.6025	0	121284.325	118314.685	0	188081.6075	175254.0525	59563.2075	56299.1525
277	419.7572895768692	2.8548212	0	0.0	0.0	279377.8325	622616.9500000001	125776.53	0	288803.42	269952.245	120820.98999999999	130732.06999999999	0	315070.565	262536.275	265606.38	274298.11	132664.19	108977.79	119413.92	142050.22	0	173494.83625	231659.52625	0	208188.76375	196965.59875	0	275964.5625	282791.10250000004	71025.11	180527.95
278	642.4101688077332	2.860003	0	0.0	0.0	342181.075	905734.1683333333	190856.55	0	362600.06	321762.09	154710.03999999998	227003.06	0	387783.18	337416.94	317547.53	325976.65	168550.61	140869.47	139134.28	314871.84	0	218476.1675	314561.4575	0	253253.9	279783.725	0	349792.64	334569.51	87159.695	294553.405
279	671.4307869238631	2.8862445	0	0.0	0.0	0.0	376659.8666666667	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
280	719.9579466874751	2.88826	0	0.0	0.0	0.0	391894.36166666663	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
281	577.8708631939816	2.8912323	0	0.0	0.0	193646.525	633148.2833333333	59448.005000000005	0	207021.0675	180271.98249999998	61449.675	57446.335	0	279560.415	134481.72	117906.81	242637.155	122899.35	0.0	0.0	114892.67	0	131019.61125	122074.91875	0	130091.64375	123002.88625	0	204592.8875	182700.1625	57446.335	61449.675
282	607.8995871469383	2.9047854	0	0.0	0.0	0.0	434536.66	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
