#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
105	spectra_filtered.mgf	*..*		:9298	9298	-1	0	146.081	1	0.881471	0	0	375.246	4718660.0	Migalastat (Chimeric precursor selection) M+H	MCE-DRUG	temp/spectra_filtered.mgf105	-1	MCE-DRUG.mgf	7482.06				6	0	1.09299	144.988	0	CCMSLIB00010139022
1143	spectra_filtered.mgf	*..*		:2578	3297	-1	0	563.552	1	0.877485	0	0	5172120.0	30907700.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1143	-1	GNPS-NIST14-MATCHES.mgf	1.19135				11	0	0.000671387	563.551	0	CCMSLIB00003137784
746	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.877285	0	0	617610.0	497973.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf746	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.782				6	0	0.154602	460.269	0	CCMSLIB00011436270
1186	spectra_filtered.mgf	*..*		:5269	3423	-1	0	331.285	1	0.876919	0	0	2556650.0	474103.0	Spectral Match to 1-Hexadecanoyl-sn-glycerol from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1186	-1	GNPS-NIST14-MATCHES.mgf	2.67145				11	0	0.00088501	331.284	0	CCMSLIB00003137910
1080	spectra_filtered.mgf	*..*		:4746	4925	-1	0	307.263	1	0.875942	0	0	1747170.0	173493.0	Spectral Match to 9Z,11E,13E-Octadecatrienoic acid ethyl ester from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1080	-1	GNPS-NIST14-MATCHES.mgf	3202.4				8	0	0.983978	306.279	0	CCMSLIB00003139412
1150	spectra_filtered.mgf	*..*		:4652	3896	-1	0	227.202	1	0.874357	0	0	636731.0	960854.0	Spectral Match to Myristoleic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1150	-1	GNPS-NIST14-MATCHES.mgf	4336.63				8	0	0.985291	226.217	0	CCMSLIB00003138383
749	spectra_filtered.mgf	*..*		:1333	1333	-1	0	387.363	1	0.874342	0	0	17593.4	722838.0	Massbank: Cholesterol [M+H]+	MASSBANK	temp/spectra_filtered.mgf749	-1	MASSBANK.mgf	438.348				10	0	0.1698	387.193	0	CCMSLIB00000206073
1316	spectra_filtered.mgf	*..*		:1427	4499	-1	0	776.234	1	0.873833	0	0	63569300.0	515082.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1316	-1	GNPS-LIBRARY.mgf	1.41534				16	0	0.00109863	776.233	0	CCMSLIB00005435824
807	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.873671	0	0	617610.0	1108690.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf807	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.716				6	0	0.154572	460.269	0	CCMSLIB00011436270
1146	spectra_filtered.mgf	*..*		:2296	2928	-1	0	247.199	1	0.872803	0	0	7000.0	9683250.0	Spectral Match to 5(Z),8(Z),11(Z)-Eicosatrienoic acid methyl ester from NIST14 247.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1146	-1	GNPS-NIST14-MATCHES.mgf	174.069				9	0	0.0430298	247.242	0	CCMSLIB00003137415
