cluster index	parent mass	RTMean	ATTRIBUTE_Group:GNPSGROUP:nan	ATTRIBUTE_Group:GNPSGROUP:BB	ATTRIBUTE_Group:GNPSGROUP:IAA	ATTRIBUTE_Group:GNPSGROUP:Pt	ATTRIBUTE_Group:GNPSGROUP:QC	ATTRIBUTE_Group:GNPSGROUP:wt	ATTRIBUTE_Group_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_2	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_2	ATTRIBUTE_Group_super_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2B	ATTRIBUTE_time_point:GNPSGROUP:nan	ATTRIBUTE_time_point:GNPSGROUP:0m	ATTRIBUTE_time_point:GNPSGROUP:20m	ATTRIBUTE_plant_extract:GNPSGROUP:nan	ATTRIBUTE_plant_extract:GNPSGROUP:A	ATTRIBUTE_plant_extract:GNPSGROUP:B	ATTRIBUTE_gene_time:GNPSGROUP:nan	ATTRIBUTE_gene_time:GNPSGROUP:Pt_0m	ATTRIBUTE_gene_time:GNPSGROUP:Pt_20m	ATTRIBUTE_gene_time:GNPSGROUP:wt_0m	ATTRIBUTE_gene_time:GNPSGROUP:wt_20m
183	305.1470182343622	1.1957107	0	0.0	0.0	1012513.23625	1243072.1833333333	755603.71875	0	1034079.8625	990946.61	619774.7125	891432.725	0	1033344.35	1034815.375	955206.12	1026687.1	779162.825	460386.6	844173.87	938691.5800000001	0	798529.0625	969587.8925	0	902971.79125	865145.16375	0	1002944.56	1022081.9125	594113.5650000001	917093.8724999999
184	321.1306778039032	1.1810081	0	20581300.0	30915078.0	887335.6375	660019.6166666667	901660.84375	0	882832.2849999999	891838.99	899797.125	903524.5625	0	937197.0	828467.57	948426.0	835251.98	883038.87	916555.38	895679.125	911370.0	0	907210.41625	881786.0650000001	0	916085.24875	872911.2325	0	912436.9375	862234.3375	901983.895	901337.7925
185	283.16510701091903	1.2106836	0	0.0	0.0	3985530.2	5651581.25	3268760.4	0	4069394.275	3901666.125	2969857.125	3567663.675	0	3947121.4	4191667.15	3674195.25	4129137.0	3050397.25	2889317.0	3396232.5	3739094.85	0	3505752.5125	3748538.0875	0	3516986.6	3737304.0	0	3996376.45	3974683.95	3015128.575	3522392.225
186	284.1683124912149	1.2091135	0	0.0	0.0	656003.92875	883233.6433333334	311080.77249999996	0	677375.9199999999	634631.9375	159261.36	462900.185	0	677956.47	676795.37	591476.35	677787.525	318522.72	0.0	288389.72	637410.65	0	481119.12375	485965.5775	0	469086.31499999994	497998.38625	0	643263.1875	668744.6699999999	318975.06	303186.485
187	735.3356533741099	1.2121652	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
188	330.1908740869914	1.2501072	0	615076.44	789429.4	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
189	254.24784592104524	1.1499766	0	957191.8	1023416.25	841349.2675	120250.70833333333	858081.125	0	819682.2975	863016.2375	846564.95	869597.3	0	867921.77	771442.825	887457.575	838574.8999999999	602317.25	1090812.65	895021.6000000001	844173.0	0	896534.5925	802895.8	0	813179.54875	886250.84375	0	816759.6599999999	865938.875	976309.525	739852.725
190	174.1852247412903	1.2233342	0	3547562.2	6563548.5	6464734.5875	3937270.0833333335	7251973.5	0	7183704.625	5745764.55	7584598.375	6919348.625	0	7214770.0	7152639.25	5286509.6	6205019.5	7252989.25	7916207.5	7377559.0	6461138.25	0	7027267.525	6689440.5625	0	6782956.9625	6933751.125	0	6433986.675	6495482.5	7620548.375	6883398.625
191	619.2728947833823	1.22529	0	5213190.0	11033498.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
192	588.3899233304594	1.233115	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
193	129.0547557887461	1.2337694	0	0.0	1143444.2	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
194	135.08051062543825	1.247344	0	3040729.0	7070952.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
195	147.06519084981352	1.2337694	0	0.0	1096684.2	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
196	165.07581970955718	1.247344	0	3439599.0	7812434.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
197	344.2067065100171	1.247344	0	1481039.8	1556260.6	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
198	300.15204221591176	1.247344	0	1620088.2	3911343.2	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
199	241.15457275082764	1.2485412	0	0.0	0.0	838780.98	950544.2533333334	751999.485	0	840922.05	836639.9099999999	680154.5	823844.47	0	830592.25	851251.8500000001	817458.3	855821.52	716521.25	643787.75	814772.87	832916.07	0	781619.5875	809160.8775	0	794836.1675	795944.2975	0	818984.74	858577.22	744254.4349999999	759744.535
200	316.17565074966154	1.2439121	0	1130329.9	3078954.8	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
201	299.14890609080385	1.247344	0	9043117.0	22366388.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
202	337.10464210398646	1.2506593	0	1995378.4	4628264.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
203	262.2013401744361	1.3196061	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
204	245.09533609016023	1.3969555	0	0.0	0.0	0.0	623267.015	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
205	446.2536652094578	1.4094971	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
206	327.3367388298436	1.4209721	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
207	333.15185521637846	1.4667974	0	0.0	0.0	0.0	0.0	256722.805	0	0.0	0.0	0.0	513445.61	0	0.0	0.0	0.0	0.0	0.0	0.0	343746.4	683144.82	0	81648.7125	175074.0925	0	85936.6	170786.205	0	0.0	0.0	163297.425	350148.185
208	299.3055508290304	1.5269192	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
209	395.16760484114366	1.529357	0	0.0	801077.75	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
210	394.2335374334856	1.5713011	0	0.0	0.0	1021067.0375	1465266.4833333334	754404.40375	0	1073175.6	968958.475	590324.895	918483.9125	0	1055303.75	1091047.45	1001095.7	936821.25	776443.07	404206.72	867936.45	969031.375	0	824255.4875	951215.95375	0	925194.7425	850276.69875	0	1027991.4750000001	1014142.6	620519.5	888289.3075
211	350.2072178914386	1.5776141	0	0.0	0.0	140075.65625	770573.935	0.0	0	147022.625	133128.6875	0.0	0.0	0	294045.25	0.0	266257.375	0.0	0.0	0.0	0.0	0.0	0	73511.3125	66564.34375	0	140075.65625	0.0	0	147022.625	133128.6875	0.0	0.0
212	350.2072105424664	1.656619	0	0.0	0.0	0.0	799312.0750000001	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
213	232.19068962547377	1.7645818	0	606729.2	708709.44	945452.955	388911.0333333334	1029634.5	0	906459.6224999999	984446.2875	1013740.3400000001	1045528.66	0	899485.57	913433.675	924652.875	1044239.7	976948.8500000001	1050531.83	1013760.77	1077296.55	0	992888.9237500001	982198.53125	0	953712.01625	1021375.43875	0	882395.1725	1008510.7375	1103382.675	955886.325
214	395.1675917728941	1.7728896	0	632096.2	874002.06	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
215	422.2647904802662	1.8272367	0	0.0	0.0	231445.18	794267.8266666667	0.0	0	462890.36	0.0	0.0	0.0	0	304346.2	621434.52	0.0	0.0	0.0	0.0	0.0	0.0	0	154885.625	76559.555	0	76086.55	155358.63	0	309771.25	153119.11	0.0	0.0
216	343.2953901389333	1.8271214	0	0.0	0.0	540668.63125	1640224.0999999999	0.0	0	577653.4975	503683.765	0.0	0.0	0	349387.22	805919.775	340269.95	667097.5800000001	0.0	0.0	0.0	0.0	0	180263.10625	360405.525	0	172414.29249999998	368254.33875	0	360526.2125	720811.05	0.0	0.0
217	408.24923506422897	1.8913196	0	0.0	0.0	1466529.875	2064379.9333333333	1148055.775	0	1502321.7	1430738.05	1059226.9	1236884.65	0	1408524.7	1596118.7000000002	1483414.8	1378061.3	1047658.9500000001	1070794.85	1125752.9	1348016.4	0	1256382.75	1358202.9	0	1266337.8375	1348247.8125	0	1504213.375	1428846.375	1008552.125	1287559.425
218	937.5864239416466	1.8350699	0	0.0	0.0	500393.69375	0.0	672996.175	0	671565.05	329222.3375	835313.6	510678.75	0	675863.35	667266.75	305417.05	353027.625	837326.1699999999	833301.03	733940.625	287416.875	0	672272.46375	501117.40499999997	0	638136.79875	535253.0700000001	0	505972.1875	494815.19999999995	838572.74	507419.61
219	932.6309465675112	1.8468976	0	0.0	0.0	1085016.025	200131.69166666665	1520403.1175	0	1178095.075	991936.9750000001	1836268.65	1204537.585	0	1201472.6	1154717.55	883344.8500000001	1100529.1	1801606.1	1870931.2	1519519.25	889555.9199999999	0	1450998.6	1154420.5425	0	1351485.7	1253933.4425	0	998236.0499999999	1171796.0	1903761.1500000001	1137045.085
220	959.5702124039058	1.848333	0	0.0	0.0	1452876.7375	865674.0666666668	1826263.3375	0	1580911.9249999998	1324841.55	2079637.9	1572888.775	0	1555282.65	1606541.2	1246158.9	1403524.2	2043346.85	2115928.95	1821254.2	1324523.35	0	1741684.175	1537455.9	0	1666510.65	1612629.425	0	1402559.475	1503194.0	2080808.875	1571717.8
221	954.6150058507974	1.8498733	0	0.0	0.0	2662443.9	1269318.4749999999	4003058.275	0	2972506.95	2352380.85	4873081.875	3133034.675	0	2952558.15	2992455.75	2101486.7	2603275.0	4744184.65	5001979.1	3958056.35	2308013.0	0	3682851.7375	2982650.4375	0	3439071.4625	3226430.7125	0	2431594.35	2893293.45	4934109.125	3072007.425
222	155.11784226134668	1.8672887	0	0.0	0.0	5439481.8125	7507492.25	4422795.875	0	5543766.125	5335197.5	3915871.5	4929720.25	0	5415947.75	5671584.5	5257957.25	5412437.75	3961847.1	3869895.9	4528696.75	5330743.75	0	4739310.875	5122966.8125	0	4791112.2125	5071165.475	0	5561314.875	5317648.75	3917306.875	4928284.875
223	479.18880890695687	1.8828788	0	0.0	0.0	74047.925	633113.5333333333	520487.66875	0	0.0	148095.85	152350.725	888624.6125	0	0.0	0.0	0.0	296191.7	0.0	304701.45	789880.625	987368.6000000001	0	205429.26875	389106.325	0	197470.15625	397065.4375	0	0.0	148095.85	410858.5375	630116.8
224	457.2067402221273	1.8834666	0	0.0	0.0	346112.7125	795833.2983333333	877139.495	0	316139.825	376085.6	542553.89	1211725.1	0	290680.2	341599.45	366894.2	385277.0	377996.6	707111.18	1153878.25	1269571.95	0	347221.725	876030.4824999999	0	547362.3125	675889.895	0	0.0	692225.425	694443.45	1059835.54
225	926.5841952707532	1.8949038	0	0.0	0.0	62921.0875	0.0	406407.91875	0	125842.175	0.0	637804.6025	175011.235	0	251684.35	0.0	0.0	0.0	465235.625	810373.5800000001	350022.47	0.0	0	329509.22375	139819.7825	0	266735.61124999996	202593.39500000002	0	0.0	125842.175	659018.4475	153797.39
226	408.24918330936254	1.9205407	0	0.0	0.0	1433984.4	2042865.5666666667	1106148.3	0	1456725.525	1411243.275	1001606.25	1210690.35	0	1389263.85	1524187.2	1398448.95	1424037.6	973588.05	1029624.45	1140480.5	1280900.2	0	1199183.175	1340949.525	0	1225445.3375	1314687.3625	0	1442483.075	1425485.725	955883.275	1256413.325
227	208.15426794600737	1.9689778	0	0.0	0.0	0.0	1098491.8666666667	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
228	285.18063709389315	2.0058987	0	0.0	0.0	856249.2525	1133220.4000000001	574918.3	0	914776.13	797722.375	389595.9125	760240.6875	0	908151.38	921400.88	810096.25	785348.5	384148.7	395043.125	762103.0	758378.375	0	621032.31	810135.2424999999	0	716124.8325	715042.72	0	871084.6075	841413.8975	370980.0125	778856.5875
229	760.5125291167707	2.0713024	0	0.0	0.0	0.0	0.0	317037.97750000004	0	0.0	0.0	475170.03	158905.925	0	0.0	0.0	0.0	0.0	454306.28	496033.78	317811.85	0.0	0	317037.97750000004	0.0	0	193029.5325	124008.445	0	0.0	0.0	634075.9550000001	0.0
230	394.2335007604594	2.1378696	0	0.0	0.0	4702330.525	5476486.833333333	3695197.1875	0	4806143.5	4598517.55	3324457.875	4065936.5	0	4681829.0	4930458.0	4760148.0	4436887.1	3343736.65	3305179.1	3898058.5	4233814.5	0	4007856.5	4389671.2125	0	4170943.0375	4226584.675	0	4735374.175	4669286.875	3280338.825	4110055.55
231	191.5006794208696	2.112426	0	0.0	0.0	0.0	504064.68333333335	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
232	192.8215654497908	2.110868	0	0.0	0.0	0.0	631513.8083333333	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
233	503.2096223938853	2.1205764	0	0.0	0.0	477576.59375	0.0	238668.25125	0	377744.375	577408.8125	154411.425	322925.0775	0	393927.1	361561.65	519721.125	635096.5	308822.85	0.0	339739.78	306110.375	0	0.0	716244.845	0	390552.71375	325692.13125	0	0.0	955153.1875	0.0	477336.5025
234	174.1488623670049	2.1225488	0	2219006.0	0.0	86219.6125	35974108.0	0.0	0	172439.225	0.0	0.0	0.0	0	0.0	344878.45	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	86219.6125	0	0.0	86219.6125	0	0.0	172439.225	0.0	0.0
235	193.16243443350976	2.127735	0	2633709.0	0.0	92124.925	33978453.0	0.0	0	184249.85	0.0	0.0	0.0	0	0.0	368499.7	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	92124.925	0	0.0	92124.925	0	0.0	184249.85	0.0	0.0
236	192.1594122403168	2.131608	0	23634964.0	4418824.5	3660729.65	332412570.0	2480518.0500000003	0	4369413.725	2952045.575	2302010.575	2659025.5250000004	0	3068304.2	5670523.25	3029568.75	2874522.4	2090596.8	2513424.35	2376473.2	2941577.85	0	2841570.4875000003	3299677.2125	0	2641235.7375000003	3500011.9625	0	3345548.05	3975911.25	2337592.9250000003	2623443.175
237	441.1729434668891	2.1722872	0	0.0	0.0	0.0	215479.22666666668	647075.98375	0	0.0	0.0	615711.05	678440.9175	0	0.0	0.0	0.0	0.0	453212.05	778210.05	637864.485	719017.35	0	227636.35375	419439.63	0	272769.13375	374306.85	0	0.0	0.0	455272.7075	838879.26
238	416.21534475832266	2.1827495	0	0.0	0.0	1214999.0375	1650886.0	869984.1062500001	0	1213357.25	1216640.825	721582.0750000001	1018386.1375	0	1233140.55	1193573.95	1282215.4500000002	1151066.2	853268.3500000001	589895.8	1005974.8	1030797.475	0	945738.675	1139244.46875	0	1093649.7875	991333.35625	0	1222545.425	1207452.65	668931.925	1071036.2875
239	394.233507307402	2.1820676	0	0.0	0.0	4742408.6875	6864225.833333333	3566906.8375	0	4819451.0	4665366.375	3201914.525	3931899.15	0	4817213.75	4821688.25	4700157.0	4630575.75	3351318.9	3052510.1500000004	3837380.8	4026417.5	0	3918023.025	4391292.5	0	4176517.6125	4132797.9125	0	4760553.25	4724264.125	3075492.8	4058320.875
240	139.05022697628476	2.2017133	0	0.0	0.0	0.0	2342037.033333333	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
241	378.1758793545426	2.2384179	0	0.0	0.0	237468.73375	805572.1983333332	495561.60624999995	0	179352.0625	295585.405	158749.8	832373.4125	0	0.0	358704.125	277636.78	313534.03	0.0	317499.6	791460.425	873286.3999999999	0	182615.84999999998	550414.49	0	267274.30125	465756.03875	0	0.0	474937.4675	365231.69999999995	625891.5125
242	181.0858308570872	2.2400389	0	0.0	0.0	948181.51625	1636212.5833333333	1247520.6625	0	852899.235	1043463.7975	777405.825	1717635.5	0	587719.3	1118079.17	898303.475	1188624.12	603690.05	951121.6	1603005.5	1832265.5	0	760884.85375	1434817.325	0	923179.58125	1272522.5975	0	602150.4075	1294212.625	919619.3	1575422.025
243	383.1311534523575	2.2418754	0	0.0	0.0	2115745.175	3548409.0833333335	2642656.1875	0	2094564.225	2136926.125	1834774.15	3450538.225	0	1831599.05	2357529.4000000004	1905799.6	2368052.65	1748650.7	1920897.6	3242778.1	3658298.35	0	1906957.25	2851444.1125	0	2182206.8625	2576194.5	0	1637166.05	2594324.3	2176748.45	3108563.925
244	374.14453812546486	2.2429333	0	0.0	0.0	838244.0700000001	1407542.95	1429911.65	0	740049.95	936438.1900000001	1131775.6	1728047.7	0	513381.25	966718.65	820321.23	1052555.15	1057757.75	1205793.4500000002	1662360.55	1793734.85	0	870366.595	1397789.125	0	1013455.1950000001	1254700.525	0	538308.265	1138179.875	1202424.925	1657398.375
245	150.10251613080828	2.2651186	0	0.0	0.0	0.0	0.0	278587.0	0	0.0	0.0	0.0	557174.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1114348.0	0	278587.0	0.0	0	0.0	278587.0	0	0.0	0.0	557174.0	0.0
246	352.2229105319464	2.339721	0	0.0	0.0	768235.42	1337510.3333333333	437640.7625	0	788946.425	747524.415	175186.985	700094.54	0	780867.28	797025.57	764069.73	730979.1	350373.97	0.0	695561.0	704628.0800000001	0	567396.075	638480.1075	0	647717.995	558158.1875	0	771298.4	765172.44	363493.75	511787.775
247	236.1662568925391	2.3499038	0	0.0	0.0	0.0	1096791.44	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
248	834.5398851049808	2.4523969	0	0.0	0.0	1319894.8875	735648.9	1925084.9	0	1469571.2	1170218.575	2317125.25	1533044.5499999998	0	1433734.35	1505408.05	1019727.95	1320709.2	2279284.2	2354966.3	1885790.5999999999	1180298.5	0	1796619.8375	1448359.95	0	1654634.275	1590345.5125	0	1265204.275	1374585.5	2328035.4	1522134.4
249	812.5556689771269	2.4746156	0	0.0	0.0	239109.68625	0.0	661511.7925	0	331570.81	146648.5625	955123.5	367900.08499999996	0	357885.9	305255.72	0.0	293297.125	951316.3	958930.7000000001	735800.1699999999	0.0	0	483813.68625	416807.7925	0	511250.5925	389370.88625	0	146648.5625	331570.81	820978.81	502044.775
250	130.06523991933557	2.5714288	0	0.0	0.0	399733.90125	883224.4466666667	431702.10250000004	0	439843.9125	359623.89	344248.865	519155.34	0	424311.2	455376.625	358755.78	360492.0	332203.7	356294.03	379905.53	658405.15	0	70115.375	761320.62875	0	373794.0525	457641.95125000004	0	0.0	799467.8025	140230.75	723173.4550000001
251	132.08084767803632	2.5718997	0	0.0	0.0	2195496.55	3073787.0833333335	1857517.975	0	2373817.4	2017175.7	1620813.25	2094222.7	0	2172996.3	2574638.5	1860189.7999999998	2174161.6	1599487.1	1642139.4	1943099.55	2245345.85	0	1420027.65	2632986.875	0	1893943.1875	2159071.3375	0	1586110.6	2804882.5	1253944.7	2461091.25
252	163.12298894263802	2.5737042	0	0.0	0.0	16373084.375	22949066.666666668	13581006.6875	0	17426058.25	15320110.5	11779727.375	15382286.0	0	16405036.0	18447080.5	14276838.5	16363382.5	11341955.25	12217499.5	14254614.0	16509958.0	0	10700049.3125	19254041.75	0	14069610.9375	15884480.125	0	11976751.75	20769417.0	9423346.875	17738666.5
253	468.19111170646585	2.6012285	0	0.0	0.0	0.0	4141036.5833333335	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
254	451.1645996098413	2.602528	0	0.0	0.0	0.0	17074755.333333332	95245.5875	0	0.0	0.0	190491.175	0.0	0	0.0	0.0	0.0	0.0	0.0	380982.35	0.0	0.0	0	95245.5875	0.0	0	0.0	95245.5875	0	0.0	0.0	190491.175	0.0
255	473.1463740163462	2.6014555	0	0.0	0.0	0.0	1751357.1333333335	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
256	461.2758739235992	2.6267776	0	0.0	0.0	688475.38125	1094376.9666666666	293008.85	0	710745.4375	666205.325	293187.325	292830.375	0	754750.6	666740.275	652759.32	679651.3300000001	289222.65	297152.0	271601.875	314058.875	0	431627.31875	549856.9125	0	492083.61124999996	489400.62	0	706225.2	670725.5625	157029.4375	428988.2625
257	266.186446027015	2.7070138	0	0.0	0.0	2142456.0375	3347136.25	1593972.55125	0	2219294.775	2065617.2999999998	1377503.2525	1810441.85	0	2193803.55	2244786.0	2086860.95	2044373.65	1479995.475	1275011.03	1641910.7	1978973.0	0	1794311.21375	1942117.375	0	1850642.66875	1885785.92	0	2165522.875	2119389.2	1423099.5525	1764845.55
258	269.1072271236044	2.718683	0	0.0	0.0	1406828.92	1716897.5333333332	612827.63125	0	1310679.75	1502978.09	499143.2875	726511.9750000001	0	1155937.0	1465422.5	1436294.38	1569661.8	484029.875	514256.7	569984.05	883039.9	0	562965.6575	1456690.89375	0	911561.32625	1108095.225	0	948118.5150000001	1865539.325	177812.8	1047842.4625
259	312.1107437165223	2.7200036	0	0.0	0.0	547470.65125	0.0	0.0	0	452267.7125	642673.59	0.0	0.0	0	429848.55	474686.875	514093.8	771253.38	0.0	0.0	0.0	0.0	0	76014.4625	471456.18875	0	235985.5875	311485.06375	0	152028.925	942912.3775	0.0	0.0
260	268.10395886519046	2.7189028	0	0.0	0.0	13313612.875	16148818.833333334	7157819.7875	0	12476195.875	14151029.875	6036961.325	8278678.25	0	11121405.75	13830986.0	13424158.25	14877901.5	5967645.4	6106277.25	7809373.0	8747983.5	0	6607880.2875	13863552.375	0	9580645.6	10890787.0625	0	8811099.75	17816126.0	4404660.825	9910978.75
261	435.1657822717867	2.7197948	0	0.0	0.0	365510.4875	1079818.9833333334	0.0	0	333711.265	397309.70999999996	0.0	0.0	0	328090.28	339332.25	395690.97	398928.45	0.0	0.0	0.0	0.0	0	0.0	365510.4875	0	180945.3125	184565.175	0	0.0	731020.975	0.0	0.0
262	473.1464670737679	2.7384152	0	0.0	0.0	0.0	4542819.3	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
263	451.16463187982674	2.741319	0	0.0	0.0	524725.8075	32193873.0	187021.0125	0	672114.175	377337.44	374042.025	0.0	0	393980.95	950247.4	273155.03	481519.85	0.0	748084.05	0.0	0.0	0	522469.3125	189277.5075	0	166783.995	544962.825	0	670896.6	378555.015	374042.025	0.0
264	468.19117998352766	2.7397842	0	0.0	0.0	0.0	3368370.6833333336	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
265	496.22251557032814	2.7397842	0	0.0	0.0	0.0	2319812.6999999997	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
266	923.303969935309	2.7359297	0	0.0	0.0	0.0	1507917.6833333333	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
267	519.3180359717147	2.742254	0	0.0	0.0	943130.9450000001	1742838.4666666668	602364.8200000001	0	972493.19	913768.7	426828.875	777900.765	0	967760.23	977226.1499999999	891068.3	936469.1000000001	451910.95	401746.8	741274.88	814526.65	0	664265.515	881230.25	0	763003.59	782492.175	0	935672.44	950589.45	392858.59	811871.05
