CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
595	687	3	0.7178	370.163
646	687	3	0.7198	370.164
650	687	3	0.8324	132.065
666	687	3	0.8213	0.000
681	687	3	0.7746	21.982
687	697	3	0.7395	-21.982
687	705	3	0.7099	121.020
601	611	3	0.9852	-0.500
603	611	3	0.9611	-120.049
604	611	3	0.9672	237.099
608	611	3	0.979	238.098
611	615	3	0.9711	1.000
611	622	3	0.9508	238.099
594	618	3	0.7763	-195.618
618	651	3	0.764	195.618
591	671	3	0.9078	-21.982
654	671	3	0.849	152.957
601	603	3	0.9776	119.549
603	604	3	0.969	-357.148
603	605	3	0.9659	-118.714
603	606	3	0.9539	-356.649
603	608	3	0.964	-358.148
603	615	3	0.9768	-119.050
603	630	3	0.9595	-238.099
601	604	3	0.9751	-237.599
604	605	3	0.9747	238.434
604	606	3	0.9878	0.500
604	608	3	0.9825	-0.999
604	615	3	0.9787	238.099
604	616	3	0.9719	238.598
604	619	3	0.9578	119.549
604	630	3	0.975	119.049
589	653	3	0.8754	238.098
594	607	3	0.9011	-193.041
594	660	3	0.8973	1.020
120	135	3	0.7972	-75.040
134	135	3	0.8284	43.023
135	136	3	0.7487	45.029
65	72	3	0.9316	17.026
65	75	3	0.8969	347.220
65	77	3	0.9114	349.236
647	648	3	0.8246	-15.964
647	653	3	0.8792	238.097
591	653	3	0.896	-158.976
653	657	3	0.8939	15.974
653	675	3	0.8722	-6.008
666	708	3	0.747	-106.033
681	708	3	0.8965	-84.051
697	708	3	0.8678	-84.051
667	674	3	0.8109	132.066
674	675	3	0.9297	106.033
674	681	3	0.9381	0.000
674	682	3	0.907	84.051
134	654	3	0.7435	-203.923
587	654	3	0.9343	-0.000
591	654	3	0.8953	-174.939
607	654	3	0.8701	-53.919
648	654	3	0.7115	238.099
654	655	3	0.9069	-2.000
654	657	3	0.8848	31.937
601	630	3	0.9548	-118.549
606	630	3	0.9689	118.550
608	630	3	0.9572	120.049
615	630	3	0.9506	-119.049
619	630	3	0.9737	-0.499
120	134	3	0.8817	-118.063
120	136	3	0.844	-30.011
67	72	3	0.8301	21.982
577	697	3	0.8767	-143.002
577	705	3	0.9378	-0.000
595	661	3	0.9052	132.065
646	661	3	0.8953	132.065
661	700	3	0.8011	238.098
681	705	3	0.8937	143.002
546	591	3	0.976	-74.030
573	591	3	0.9374	-30.010
595	613	3	0.968	21.982
609	613	3	0.9547	238.098
613	614	3	0.9566	-119.049
613	646	3	0.9632	-21.983
656	679	3	0.7776	216.117
667	679	3	0.907	-21.982
601	605	3	0.9668	0.835
605	606	3	0.975	-237.934
605	609	3	0.9682	0.666
605	614	3	0.9643	119.715
605	615	3	0.9863	-0.335
605	616	3	0.9881	0.165
605	628	3	0.9652	-237.433
606	628	3	0.9772	0.501
609	628	3	0.969	-238.098
614	628	3	0.9706	-357.147
616	628	3	0.9703	-237.597
619	628	3	0.9636	-118.548
609	612	3	0.9407	476.197
609	614	3	0.9667	119.049
609	616	3	0.9678	-0.501
607	660	3	0.9248	194.061
660	676	3	0.9495	0.073
136	141	3	0.7221	27.000
593	666	3	0.9356	132.065
650	666	3	0.9374	132.065
657	666	3	0.8024	-106.034
666	681	3	0.802	-21.982
666	700	3	0.9454	-0.000
614	616	3	0.9636	-119.550
614	619	3	0.9568	-238.600
72	75	3	0.9606	330.194
72	77	3	0.9683	332.210
601	615	3	0.9842	0.500
606	615	3	0.9638	237.599
608	615	3	0.9695	239.098
615	616	3	0.9738	0.500
593	700	3	0.958	132.065
595	700	3	0.7571	370.163
646	700	3	0.746	370.163
650	700	3	0.9624	132.065
657	700	3	0.8528	-106.034
607	612	3	0.9236	-238.098
612	676	3	0.8886	432.233
75	651	3	0.7618	137.153
607	651	3	0.8581	193.041
651	676	3	0.8773	1.094
593	667	3	0.9328	-21.983
648	667	3	0.8717	9.955
650	667	3	0.9366	-21.982
656	667	3	0.9096	238.099
667	675	3	0.8061	238.099
667	681	3	0.7851	132.066
593	595	3	0.9432	-238.098
595	646	3	0.9765	-0.000
595	650	3	0.9515	238.098
595	656	3	0.9331	-21.983
595	657	3	0.7849	476.197
607	676	3	0.9342	194.135
132	656	3	0.7681	-595.009
646	656	3	0.9337	-21.983
587	648	3	0.7118	-238.099
648	655	3	0.8064	236.099
