feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:BB	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:IAA	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:Pt	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:QC	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:wt	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_1	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_2	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:wt_1	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:wt_2	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1B	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2B	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1B	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2B	gnps_mn_ATTRIBUTE_time_point:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_time_point:GNPSGROUP:0m	gnps_mn_ATTRIBUTE_time_point:GNPSGROUP:20m	gnps_mn_ATTRIBUTE_plant_extract:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_plant_extract:GNPSGROUP:A	gnps_mn_ATTRIBUTE_plant_extract:GNPSGROUP:B	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:Pt_0m	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:Pt_20m	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:wt_0m	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:wt_20m	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
506	sirius	1.0	canopus	canopus	canopus	3.0	C10H19NO5	[M + H3N + H]+	C10H23N2O5+	Fatty acids	0.768	Fatty amides	0.5	N-acyl amines	0.272	Lipids and lipid-like molecules	0.807	Fatty Acyls	0.8					Fatty Acyls	0.8	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251.16	305.0	5.075	8.394087187111359e+17	8.394084961068335e+17	8.394084961068335e+17																																																																																															1.0	3.0	0.012	0.012	-204.674	0.187	0.328	10.463	C10H19NO5	[M + H3N + H]+	C10H23N2O5+	AGOSGCWATIJZHQ	InChI=1S/C10H19NO5/c1-9(2,3)14-7(12)11-16-8(13)15-10(4,5)6/h1-6H3,(H,11,12)	tert-Butyl (tert-butoxycarbonyl)oxycarbamate	CC(C)(C)OC(=O)NOC(=O)OC(C)(C)C	2.4	2728863	NORMAN:(NS00038737);PUBCHEM:(2728863);DSSTox:(DTXSID20234067)	137439215618.0	251.16	305.0	5.075	8.394087187111359e+17	8.394084961068335e+17	8.394084961068335e+17		251.16010711644248	5.0750237	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	28		
507																																																																																																																																																									120.09070659044777	5.147569	0	1316794.9	0.0	1398811.725	1593075.4	1325986.775	0	1397191.575	1400431.875	1208602.8	1443370.75	0	1390445.85	1403937.2999999998	1403839.7	1397024.0499999998	1258923.15	1158282.45	1435695.9500000002	1451045.5499999998	0	1315185.55	1409612.95	0	1372226.1625	1352572.3375	0	1394371.775	1403251.675	1235999.325	1415974.225	10		
508																																																																																																																																																									156.04968195407776	5.0241485	0	3331222.0	0.0	1344365.375	2349830.6	1351445.7	0	1064917.7	1623813.05	1438097.5499999998	1264793.85	0	994179.4	1135656.0	1574111.75	1673514.35	1323962.9	1552232.2	857583.7	1672004.0	0	1604645.8	1091165.275	0	1187459.4375	1508351.6375	0	2070400.45	618330.3	1138891.15	1564000.25	79		
509	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	1.0	C10H22N2O4	[M + K]+	C10H22KN2O4+	Amino acids and Peptides	0.881	Small peptides	0.942	Aminoacids	0.79	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	Alpha amino acid esters	0.661	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbamate esters; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	273.121	305.0	5.082	8.394087259672822e+17	8.394084962200797e+17	8.394084962200797e+17		CCMSLIB00006552051	spectra_filtered.mgf	BMDMS-NP.mgf	0.760141	20817400.0	0.0	7157.19	6.0	1.96887	273.121	1.0	temp/spectra_filtered.mgf509	1.0																																	14.0	Alkaloids	0.3333333333333333	Ornithine alkaloids	0.3333333333333333	Polyamines	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105146022	KTZNZCYTXQYEHT-UHFFFAOYSA-N	InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)	NCCCCNC(=O)C=Cc1ccc(O)c(O)c1	C13H18N2O3	pos_1_1sodium	250.131742436	N-(4-aminobutyl)-3-(3,4-dihydroxyphenyl)prop-2-enamide	KTZNZCYTXQYEHT	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	3.0	9.5	1.0	1.0	1.0	0.065	0.065	-151.823	1.0	0.593	25.056	C10H22N2O4	[M + K]+	C10H22KN2O4+	ZKWHOGCYNMXOHQ	InChI=1S/C10H22N2O4/c1-10(2,3)16-9(13)12-6-7(11)8(14-4)15-5/h7-8H,6,11H2,1-5H3,(H,12,13)	tert-butyl N-(2-amino-3,3-dimethoxypropyl)carbamate	CC(C)(C)OC(=O)NCC(C(OC)OC)N	-0.1	165825543	PUBCHEM:(165825543)	2.0	273.121	305.0	5.082	8.394087259672822e+17	8.394084962200797e+17	8.394084962200797e+17		273.12110620480087	5.0818143	0	123090860.0	0.0	39317349.75	53006683.333333336	35152427.25	0	39929438.0	38705261.5	27898533.5	42406321.0	0	41360304.0	38498572.0	37806519.0	39604004.0	28773076.0	27023991.0	40790553.0	44022089.0	0	35081027.75	39388749.25	0	37182613.0	37287164.0	0	37925504.5	40709195.0	32236551.0	38068303.5	14	509.0	
510	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	2.0	C12H16F2N2O3	[M + H]+	C12H17F2N2O3+	Alkaloids	0.218	Small peptides	0.368	Aminoacids	0.063	Organic acids and derivatives	0.964	Carboxylic acids and derivatives	0.641	Amino acids, peptides, and analogues	0.6	Amino acids and derivatives	0.599	Amino acids and derivatives	0.599	Organic compounds; Amino acids, peptides, and analogues; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Ureas; Aryl fluorides; Fluorobenzenes; Organofluorides; Carbonyl compounds; N-phenylureas; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	275.119	305.0	5.083	8.394087305097138e+17	8.394084962536342e+17	8.394084962536342e+17																																															63.0	Fatty acids	0.5	Fatty acyls	0.5	Fatty aldehydes	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q18456293	BGEHHAVMRVXCGR-UHFFFAOYSA-N	InChI=1S/C13H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h13H,2-12H2,1H3	CCCCCCCCCCCCC=O	C13H26O	pos_1_minus1proton2potassium	198.198365452	Tridecanal	BGEHHAVMRVXCGR	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	3.0	9.5	1.0	1.0	2.0	0.127	0.127	-132.913	0.225	0.291	20.179	C12H16F2N2O3	[M + H]+	C12H17F2N2O3+	LWIOXHSWBYFOHH	InChI=1S/C12H16F2N2O3/c13-9-3-1-4-10(14)11(9)16-12(18)15-5-2-7-19-8-6-17/h1,3-4,17H,2,5-8H2,(H2,15,16,18)	1-(2,6-Difluorophenyl)-3-[3-(2-hydroxyethoxy)propyl]urea	C1=CC(=C(C(=C1)F)NC(=O)NCCCOCCO)F	0.7	110020586	PUBCHEM:(110020586)	2.0	275.119	305.0	5.083	8.394087305097138e+17	8.394084962536342e+17	8.394084962536342e+17		275.1188101413612	5.0825434	0	8580191.0	0.0	2465066.825	3705121.3	2477923.225	0	2107522.35	2822611.3	1977701.4	2978145.05	0	2904341.8	1310702.9	2666812.6	2978410.0	2050979.45	1904423.35	2828507.25	3127782.85	0	2502360.3125	2440629.7375	0	2612660.275	2330329.775	0	2757764.25	2172369.4	2246956.375	2708890.075	63		
511	gnps	1.0	gnps	gnps	gnps																													CCMSLIB00003138305	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.882154	126991.0	0.0	19.8459	6.0	0.00389099	196.064	1.0	temp/spectra_filtered.mgf511	1.0	Spectral Match to 2-(N-Morpholino)ethanesulfonic acid from NIST14	ESI	Ion Trap	Isolated	Data from Pieter Dorrestein	Data deposited by t3hdon	M+H	196.06	195.057	1.0	4432319		C1COCCN1CCS(=O)(=O)O	InChI=1S/C6H13NO4S/c8-12(9,10)6-3-7-1-4-11-5-2-7/h1-6H2,(H,8,9,10)		3.0	Positive	GNPS-NIST14-MATCHES	196.06	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C6H13NO4S	SXGZJKUKBWWHRA-UHFFFAOYSA-N	SXGZJKUKBWWHRA	Organoheterocyclic compounds	Oxazinanes	Morpholines	Lysine alkaloids	Piperidine alkaloids	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003138305																																																																											196.06388588839127	5.141709	0	0.0	0.0	918721.27375	1171107.2333333334	794657.4137500001	0	938958.325	898484.2224999999	800207.5775	789107.25	0	922948.375	954968.275	900321.35	896647.095	830106.25	770308.905	776211.0	802003.5	0	830213.48	883165.2075	0	857396.74375	855981.94375	0	922060.335	915382.2125	738366.625	850948.2025	25	511.0	Spectral Match to 2-(N-Morpholino)ethanesulfonic acid from NIST14
512	sirius	1.0	canopus	canopus	canopus	2.0	C12H14N8O3	[M + K]+	C12H14KN8O3+	Carbohydrates	0.983	Nucleosides	0.976	Purine nucleosides	0.975	Nucleosides, nucleotides, and analogues	0.658	Purine nucleosides	0.515					Purine nucleosides	0.515	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pteridines and derivatives; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	357.082	310.0	5.169	8.394087417840035e+17	8.394084963333261e+17	8.394084963333261e+17																																																																																															1.0	2.0	0.12	0.12	-187.104	0.213	0.298	18.408	C12H14N8O3	[M + K]+	C12H14KN8O3+	DCRIYWAAPXEWND	InChI=1S/C12H14N8O3/c13-10-9-11(17-12(16-10)20-2-1-15-18-20)19(5-14-9)8-3-6(22)7(4-21)23-8/h1-2,5-8,21-22H,3-4H2,(H2,13,16,17)	5-[6-Amino-2-(triazol-1-yl)purin-9-yl]-2-(hydroxymethyl)oxolan-3-ol	C1C(C(OC1N2C=NC3=C(N=C(N=C32)N4C=CN=N4)N)CO)O	-0.931	154716065	PUBCHEM:(154716065)	2.0	357.082	310.0	5.169	8.394087417840035e+17	8.394084963333261e+17	8.394084963333261e+17		357.0824290705516	5.1689095	0	1105484.1	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	7		
513	sirius	1.0	canopus	canopus	canopus	3.0	C10H19NO4	[M + H3N + H]+	C10H23N2O4+	Amino acids and Peptides	0.715	Small peptides	0.462	Aminoacids	0.156	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.752	Amino acids and derivatives	0.752	Amino acids and derivatives	0.752	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	235.165	312.0	5.192	8.394087262105519e+17	8.394084963668805e+17	8.394084963668805e+17																																																																																															1.0	3.0	0.091	0.091	-145.275	0.016	0.333	23.746	C10H19NO4	[M + H3N + H]+	C10H23N2O4+	LSZXQEWVQORQBO	InChI=1S/C10H19NO4/c1-9(2,3)15-8(14)11-6-10(4,5)7(12)13/h6H2,1-5H3,(H,11,14)(H,12,13)	3-((tert-Butoxycarbonyl)amino)-2,2-dimethylpropanoic acid	CC(C)(C)OC(=O)NCC(C)(C)C(=O)O	1.4	86306729;11790631	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(86306729 11790631);DSSTox:(DTXSID00472869)	137506062338.0	235.165	312.0	5.192	8.394087262105519e+17	8.394084963668805e+17	8.394084963668805e+17		235.1652274541583	5.1718683	0	47939176.0	0.0	7189338.3125	9278915.5	6401698.325	0	7167184.125	7211492.5	5271511.525	7531885.125	0	6950685.5	7383682.75	7278286.5	7144698.5	5579561.15	4963461.9	7132544.5	7931225.75	0	6336689.1375	7254347.5	0	6735269.4125	6855767.225	0	7104226.75	7274449.875	5569151.525	7234245.125	-1		
514																																																																																																																																																									120.09070427328405	5.1735363	0	2760508.2	0.0	1365481.1375	1610722.2	1295888.1125	0	1357921.4	1373040.875	1191262.45	1400513.775	0	1345701.65	1370141.15	1375862.7	1370219.05	1223748.4	1158776.5	1397489.3	1403538.25	0	1292911.8125	1368457.4375	0	1335700.5125	1325668.7375	0	1359547.15	1371415.125	1226276.475	1365499.75	10		
515	sirius	1.0	canopus	canopus	canopus	10.0	C32H56N4O4	[M + K]+	C32H56KN4O4+	Amino acids and Peptides	0.872	Oligopeptides	0.793	Microginins	0.136	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.98	Amino acids and derivatives	0.977	Alpha amino acid esters	0.54	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	599.392	310.0	5.164	8.39408735891006e+17	8.394084964339894e+17	8.394084964339894e+17																																																																																															1.0	10.0	0.034	0.034	-426.855	0.011	0.006	13.996	C32H56N4O4	[M + K]+	C32H56KN4O4+	CQPVSZQGAGLFKM	InChI=1S/C32H56N4O4/c1-5-7-9-11-13-15-17-21-27(33-3)25-30(37)35-24-20-19-23-29(32(39)40)36-31(38)26-28(34-4)22-18-16-14-12-10-8-6-2/h27-29H,5-26H2,1-2H3,(H,35,37)(H,36,38)(H,39,40)	(2S)-2,6-bis[[(3R)-3-isocyanododecanoyl]amino]hexanoic acid	CCCCCCCCCC(CC(=O)NCCCCC(C(=O)O)NC(=O)CC(CCCCCCCCC)[N+]#[C-])[N+]#[C-]	7.9	137333768	CHEBI:(137423);PUBCHEM:(137333768)	34.0	599.392	310.0	5.164	8.39408735891006e+17	8.394084964339894e+17	8.394084964339894e+17		599.3919693870188	5.1688437	0	0.0	0.0	161626.27500000002	718208.4083333333	0.0	0	323252.55000000005	0.0	0.0	0.0	0	0.0	646505.1000000001	0.0	0.0	0.0	0.0	0.0	0.0	0	80056.175	81570.1	0	0.0	161626.27500000002	0	160112.35	163140.2	0.0	0.0	-1		
516	sirius	1.0	canopus	canopus	canopus	1.0	C22H27F2N3O4	[M + K]+	C22H27F2KN3O4+	Amino acids and Peptides	0.843	Small peptides	0.883	Dipeptides	0.177	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.983	Amino acids and derivatives	0.982	Carbamate esters	0.569	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; Carbamate esters; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Aryl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	474.162	313.0	5.213	8.394087507891747e+17	8.394084964633495e+17	8.394084964633495e+17																																																																																															1.0	1.0	0.022	0.02	-539.174	0.636	0.28	22.42	C22H27F2N3O4	[M + K]+	C22H27F2KN3O4+	ASNDUQYUFSKQIN	InChI=1S/C22H27F2N3O4/c23-20(24)30-17-5-1-15(2-6-17)13-25-11-12-27-18(14-25)22(31-21(27)29)7-9-26(10-8-22)19(28)16-3-4-16/h1-2,5-6,16,18,20H,3-4,7-14H2	1'-(Cyclopropanecarbonyl)-7-[[4-(difluoromethoxy)phenyl]methyl]spiro[5,6,8,8a-tetrahydro-[1,3]oxazolo[3,4-a]pyrazine-1,4'-piperidine]-3-one	C1CC1C(=O)N2CCC3(CC2)C4CN(CCN4C(=O)O3)CC5=CC=C(C=C5)OC(F)F	2.5	137918628	SUPERNATURAL:(SN0014216);PUBCHEM:(137918628)	1048578.0	474.162	313.0	5.213	8.394087507891747e+17	8.394084964633495e+17	8.394084964633495e+17		474.1616994609914	5.2126884	0	1864202.5	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	7		
517	sirius	1.0	canopus	canopus	canopus	4.0	C25H28F3N3O2	[M + H3N + H]+	C25H32F3N4O2+	Alkaloids	0.743	Tryptophan alkaloids	0.072	Isoquinoline alkaloids	0.019	Benzenoids	0.997	Benzene and substituted derivatives	0.9	Trifluoromethylbenzenes	0.567			Trifluoromethylbenzenes	0.567	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Piperazines; Ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Aryl fluorides; Fluorobenzenes; Organofluorides; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Amines; Tertiary amines; Aryl halides; Alkyl halides; N-alkylpiperazines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	477.248	318.0	5.3	8.394087655573196e+17	8.39408496496904e+17	8.39408496496904e+17																																																																																															1.0	4.0	0.012	0.012	-363.269	0.147	0.209	27.192	C25H28F3N3O2	[M + H3N + H]+	C25H32F3N4O2+	PEXKOLFEKXGUJE	InChI=1S/C25H28F3N3O2/c26-25(27,28)20-8-6-19(7-9-20)12-29-15-24(16-29)17-30(13-21-11-22(32)14-31(21)24)23(33)10-18-4-2-1-3-5-18/h1-9,21-22,32H,10-17H2	1-(7'-hydroxy-1-{[4-(trifluoromethyl)phenyl]methyl}-hexahydro-1'H-spiro[azetidine-3,4'-pyrrolo[1,2-a]pyrazin]-2'-yl)-2-phenylethan-1-one	C1C2CN(CC3(N2CC1O)CN(C3)CC4=CC=C(C=C4)C(F)(F)F)C(=O)CC5=CC=CC=C5	2.8	162799343;125418182;125418187	COCONUT:(CNP0016198);SUPERNATURAL:(SN0283555);PUBCHEM:(162799343 125418182 125418187)	3145730.0	477.248	318.0	5.3	8.394087655573196e+17	8.39408496496904e+17	8.39408496496904e+17		477.24765854588367	5.294255	0	0.0	0.0	0.0	831400.54	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
