#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
764	spectra_filtered.mgf	*..*		:2483	6924	-1	0	261.222	1	0.718223	0	0	172200.0	327262.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-3H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf764	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.45335				10	0	0.000640869	261.221	0	CCMSLIB00005722220
808	spectra_filtered.mgf	*..*		:38184	38184	-1	0	278.284	1	0.718151	0	0	150.749	77362.2	PERHEXILINE [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf808	-1	MSNLIB-POSITIVE.mgf	7113.32				7	0	1.97952	280.264	0	CCMSLIB00012344148
148	spectra_filtered.mgf	*..*		:76938	76938	-1	0	447.187	1	0.717251	0	0	141.033	304493.0	CHEBI:181631 [M+FA]-	MSNLIB-NEGATIVE	temp/spectra_filtered.mgf148	-1	MSNLIB-NEGATIVE.mgf	4317.69				6	0	1.93082	449.118	0	CCMSLIB00012434251
711	spectra_filtered.mgf	*..*		:3121	131	-1	0	280.225	1	0.717173	0	0	55885.2	134028.0	3-hydroxydecanoyl amylamine [M+Na]+ [M+Na]+	3-HYDROXY-ACYL-AMIDES-LIBRARY	temp/spectra_filtered.mgf711	-1	3-HYDROXY-ACYL-AMIDES-LIBRARY.mgf	137.437				8	0	0.0385132	280.264	0	CCMSLIB00013640932
974	spectra_filtered.mgf	*..*		:5061	23524	-1	0	343.139	1	0.714305	0	0	301.965	262067.0	coniferin [M+H]+	MONA	temp/spectra_filtered.mgf974	-1	MONA.mgf	5344.82				7	0	1.83401	341.305	0	CCMSLIB00004696124
936	spectra_filtered.mgf	*..*		:2518	317	-1	0	297.278	1	0.711092	0	0	980658.0	340833.0	Spectral Match to Phytomonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf936	-1	GNPS-NIST14-MATCHES.mgf	3307.6				9	0	0.983276	296.295	0	CCMSLIB00003134803
914	spectra_filtered.mgf	*..*		:48506	60505	-1	0	391.321	1	0.707518	0	0	26616.0	185414.0	Massbank:AU252706 Octyl-3,5-di-tert-butyl-4-hydroxyhydrocinnamate|Octyl-3,5-di-tert-butyl-4-hydroxy-hydrocinnamate|octyl 3-(3,5-ditert-butyl-4-hydroxyphenyl)propanoate M+H	MASSBANK	temp/spectra_filtered.mgf914	-1	MASSBANK.mgf	2689.11				6	0	1.05231	392.373	0	CCMSLIB00005774057
105	spectra_filtered.mgf	*..*		:6085	6531	-1	0	179.034	1	0.705666	0	0	2048750.0	870306.0	Esculetin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf105	-1	BERKELEY-LAB.mgf	491.512				7	0	0.0879974	178.946	0	CCMSLIB00010108519
950	spectra_filtered.mgf	*..*		:4719	5011	-1	0	284.3	1	0.705623	0	0	6162870.0	213176.0	Spectral Match to Octadecanamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf950	-1	GNPS-NIST14-MATCHES.mgf	3509.36				7	0	0.997711	285.298	0	CCMSLIB00003139498
784	spectra_filtered.mgf	*..*		:16794	4600	-1	0	263.184	1	0.705006	0	0	3689.0	124083.0	Talaromycin A M+CH3OH+H	GNPS-LIBRARY	temp/spectra_filtered.mgf784	-1	GNPS-LIBRARY.mgf	7457.32				8	0	1.96265	261.221	0	CCMSLIB00005436020
232	spectra_filtered.mgf	*..*		:1662	1662	-1	0	329.094	1	0.704929	0	0	215.798	247177.0	518058-84-9 [M+FA]-	MSNLIB-NEGATIVE	temp/spectra_filtered.mgf232	-1	MSNLIB-NEGATIVE.mgf	2616.71				6	0	0.861145	328.233	0	CCMSLIB00012290840
621	spectra_filtered.mgf	*..*		:94451	94451	-1	0	283.104	1	0.70446	0	0	116.371	3420320.0	NCGC00380780-01 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf621	-1	MSNLIB-POSITIVE.mgf	6943.16				6	0	1.96564	281.138	0	CCMSLIB00012445703
65	spectra_filtered.mgf	*..*		:1811	10106	-1	0	183.086	0	0.703103	0	0	233345.0	262394.0	D-SORBITOL - 40.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf65	-1	GNPS-LIBRARY.mgf	1.83353				6	0	0.000335693	183.086	0	CCMSLIB00005884964
168	spectra_filtered.mgf	*..*		:76935	76935	-1	0	447.187	1	0.702899	0	0	141.036	322370.0	CHEBI:181631 [M+FA]-	MSNLIB-NEGATIVE	temp/spectra_filtered.mgf168	-1	MSNLIB-NEGATIVE.mgf	4317.76				6	0	1.93085	449.118	0	CCMSLIB00012434244
772	spectra_filtered.mgf	*..*		:28761	105712	-1	0	262.102	1	0.702315	0	0	253.502	329959.0	AKOS011690510 [M-H]-	MSNLIB-NEGATIVE	temp/spectra_filtered.mgf772	-1	MSNLIB-NEGATIVE.mgf	3359.94				6	0	0.880646	261.221	0	CCMSLIB00012785124
526	spectra_filtered.mgf	*..*		:1338	1338	-1	0	218.139	1	0.701933	0	0	1588770.0	198418.0	Glutamic acid_2-Pentanone (known isomers: 0; isobaric peaks in run: 2) [M+H]+	GNPS-ALKYLAMINES-LIBRARY	temp/spectra_filtered.mgf526	-1	GNPS-ALKYLAMINES-LIBRARY.mgf	8907.76				6	0	1.94313	216.196	0	CCMSLIB00016344365
