formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C16H24N6O7	[M - H2O + H]+	C16H23N6O6+	0.981	0.046	33.231	33.231	0.000	11	0.298	0.026	0.271	-45576.378		395.168	92	1.528	839146705036884887	839146030546649448	839146030542455143	209	
1	C18H29N3O5	[M - H2O + H]+	C18H28N3O4+	0.964	0.333	89.356	89.356	0.000	18	0.724	-0.559	0.813	-51428.945		350.207	95	1.590	839146234813454140	839146030626341232	839146030626341231	211	
1	C20H33N3O6	[M - H2O + H]+	C20H32N3O5+	0.966	0.333	38.810	38.810	0.000	11	0.483	-0.372	0.486	-45685.393		394.234	95	1.592	839146159613775147	839146030584398188	839146030584398187	210	
1	C18H29N3O5	[M - H2O + H]+	C18H28N3O4+	0.984	0.333	58.539	58.539	0.000	14	0.737	-0.446	0.799	-51428.945		350.207	98	1.634	839146582445766453	839146030664089972	839146030664089971	212	
1	C12H27NO4	[M - H2O + H]+	C12H26NO3+	0.728	0.333	74.729	74.729	0.000	14	0.292	0.349	0.783	-77568.095		232.191	106	1.761	839146297585411191	839146030706033016	839146030706033015	213	
1	C16H24N6O7	[M - H2O + H]+	C16H23N6O6+	0.999	0.259	19.762	19.762	0.000	8	0.349	0.148	0.450	-45576.418		395.168	107	1.784	839146159135624412	839146030743781756	839146030743781755	214	
1	C19H40N2O4	[M - H2O + H]+	C19H39N2O3+	0.853	0.333	36.819	36.819	0.000	6	0.711	-0.406	0.406	-52464.177		343.295	110	1.826	839146185240973470	839146030823473540	839146030823473539	216	
1	C43H82N10O10	[M + K]+	C43H82KN10O10+	0.339	0.317	23.313	23.313	0.000	13	0.638	0.092	0.228	1.896		937.586	110	1.834	839146587118221133	839146030907359628	839146030907359627	218	
1	C22H37N3O6	[M - H2O + H]+	C22H36N3O5+	0.928	0.333	69.994	69.994	0.000	16	0.697	-0.338	0.418	-42652.723		422.265	111	1.846	839146765791378696	839146030785724800	839146030785724799	215	
1	C49H83N9O7	[M + Na]+	C49H83N9NaO7+	0.908	0.911	117.228	117.228	0.000	40	0.836	0.489	1.454	0.197		932.631	111	1.847	839146608366565502	839146030957691280	839146030953496975	219	
1	C53H84O16	[M - H2O + H]+	C53H83O15+	0.701	0.498	65.475	65.475	0.000	19	0.471	3.575	5.427	-18771.949		959.570	111	1.848	839146274655149743	839146031008022932	839146031008022931	220	
1	C52H83N5O11	[M + H]+	C52H84N5O11+	0.326	0.311	162.298	155.780	6.518	49	0.930	-0.278	0.934	-1.231		954.615	111	1.850	839146528486044641	839146031054160280	839146031054160279	221	
1	C8H16N2O2	[M - H2O + H]+	C8H15N2O+	0.992	0.333	36.082	33.016	3.066	8	0.301	3.299	3.299	-116109.238		155.118	112	1.867	839146773722807730	839146031100297628	839146031100297627	222	
1	C21H35N3O6	[M - H2O + H]+	C21H34N3O5+	0.970	0.333	56.267	56.267	0.000	14	0.640	-0.338	0.426	-44116.821		408.249	113	1.878	839146265259908441	839146030865416584	839146030865416583	217	
1	C20H32N4O7	[M + K]+	C20H32KN4O7+	0.948	0.966	25.850	25.850	0.000	7	0.480	-0.137	0.182	-2.968		479.189	113	1.880	839146557481268597	839146031142240672	839146031142240671	223	
1	C23H30N4O7	[M - H2O + H]+	C23H29N4O6+	0.858	0.333	25.262	25.262	0.000	8	0.436	-0.109	0.197	-39395.634		457.207	113	1.880	839146645607791177	839146031192572324	839146031192572323	224	
1	C55H79N3O9	[M + H]+	C55H80N3O9+	0.280	0.269	119.646	119.646	0.000	34	0.752	-0.363	1.435	-5.081		926.584	114	1.895	839146692193925943	839146031238709672	839146031234515367	225	
1	C21H35N3O6	[M - H2O + H]+	C21H34N3O5+	0.963	0.333	52.205	52.205	0.000	12	0.603	-0.478	0.666	-44116.937		408.249	114	1.899	839146535456977972	839146031284847020	839146031280652715	226	
1	C9H21NO4	[M + H]+	C9H22NO4+	0.658	0.500	29.902	29.902	0.000	7	0.113	-0.388	0.930	-0.310		208.154	118	1.959	839146580084373289	839146031318401456	839146031318401455	227	
1	C14H26N2O5	[M - H2O + H]+	C14H25N2O4+	0.842	0.333	61.692	61.692	0.000	16	0.785	-0.481	0.887	-63155.826		285.181	120	2.000	839146522806956946	839146031351955892	839146031351955891	228	
1	C36H71BN4O13	[M - H2O + H]+	C36H70BN4O12+	0.373	0.305	24.525	24.525	0.000	11	0.689	1.002	1.051	-23680.624		760.513	125	2.075	839146527852704695	839146031385510328	839146031381316023	229	
1	C20H36N6O6S2	[M - H2O + H]+	C20H35N6O5S2+	0.440	0.284	36.651	36.651	0.000	12	0.612	-0.342	0.478	-35793.057		503.210	127	2.122	839146177011748714	839146031515533768	839146031515533767	233	
1	C9H16O2	[M + H3N + H]+	C9H20NO2+	0.999	0.333	77.763	74.393	3.370	12	0.594	4.582	4.582	0.027		174.149	127	2.123	839146580302477102	839146031565865420	839146031565865419	234	
1	C8H19N2S	[M + H3N + H]+	C8H23N3S+	0.999	0.500	29.319	29.319	0.000	7	0.090	8.010	8.010	8.852		193.162	128	2.128	839146608588863664	839146031603614160	839146031603614159	235	
1	C9H18O3	[M + H3N + H]+	C9H22NO3+	0.994	0.500	105.749	101.217	4.533	20	0.858	4.447	4.447	-0.052		192.159	128	2.132	839146645964307040	839146031645557204	839146031645557203	236	
1	C20H33N3O6	[M - H2O + H]+	C20H32N3O5+	0.551	0.315	26.153	26.153	0.000	5	0.887	0.279	0.279	-45685.141		394.234	129	2.156	839146694504987479	839146031414870460	839146031414870459	230	
1	C17H26N6O9	[M - H2O + H]+	C17H25N6O8+	0.706	0.311	26.483	26.483	0.000	8	0.335	-0.297	0.647	-40824.125		441.173	130	2.172	839146291889545983	839146031700083160	839146031695888855	237	
1	C20H28N2O5	[M + H3N + H]+	C20H32N3O5+	0.906	0.333	133.345	129.641	3.704	35	0.872	-0.795	1.317	-0.349		394.234	131	2.182	839146527894647763	839146031771386336	839146031771386335	239	
1	C18H27N9O4	[M - H2O + H]+	C18H26N9O3+	0.222	0.127	23.730	23.730	0.000	3	0.858	0.514	0.514	-43272.047		416.215	131	2.184	839146603471812666	839146031733637596	839146031733637595	238	
1	C6H3NO2	[M + H3N + H]+	C6H7N2O2+	0.995	0.333	45.473	45.473	0.000	6	0.544	4.278	4.278	0.188		139.050	132	2.205	839146708488797160	839146031809135076	839146031809135075	240	
1	C17H25N5O6	[M - H2O + H]+	C17H24N5O5+	0.523	0.247	26.332	26.332	0.000	7	0.627	-0.325	0.336	-47628.246		378.176	134	2.241	839146571330860677	839146031842689512	839146031842689511	241	
1	C16H24O9	[M + Na]+	C16H24NaO9+	0.635	0.898	21.316	17.548	3.768	5	0.334	-0.812	0.969	-0.269		383.131	135	2.242	839146170183421687	839146031913992688	839146031913992687	243	
1	C10H14O4	[M - H2O + H]+	C10H13O3+	0.932	0.500	97.208	97.208	0.000	14	0.111	0.716	0.912	-99459.190		181.086	135	2.242	839146160754625876	839146031876243948	839146031876243947	242	
1	C16H25NO10	[M - H2O + H]+	C16H24NO9+	0.478	0.327	44.776	44.776	0.000	12	0.350	0.177	0.412	-48137.908		374.145	135	2.243	839146159559249171	839146031947547124	839146031947547123	244	
1	C8H8N2	[M + H3N + H]+	C8H12N3+	1.000	0.333	32.866	32.866	0.000	4	0.087	1.890	1.890	-0.358		150.103	136	2.265	839146274864864991	839146031981101560	839146031981101559	245	
1	C18H31N3O5	[M - H2O + H]+	C18H30N3O4+	0.720	0.331	27.656	27.656	0.000	5	0.778	-0.249	0.249	-51134.531		352.223	140	2.341	839146160985312620	839146032014655996	839146032014655995	246	
1	C11H24FNO4	[M - H2O + H]+	C11H23FNO3+	0.631	0.333	29.269	29.269	0.000	6	0.763	-0.057	0.447	-76259.658		236.166	141	2.348	839146156371578002	839146032048210432	839146032048210431	247	
1	C43H76O12S	[M + H3N + H]+	C43H80NO12S+	1.000	1.000	87.239	83.350	3.889	34	0.775	0.605	1.800	0.378		834.540	147	2.452	839146162671422905	839146032098542084	839146032094347779	248	
1	C41H78O12S	[M + H3N + H]+	C41H82NO12S+	1.000	1.000	79.825	79.825	0.000	18	0.673	2.582	2.582	0.548		812.556	148	2.475	839146162180689309	839146032136290824	839146032136290823	249	
1	C10H11N	[M + H3N + H]+	C10H15N2+	0.997	0.333	60.770	57.362	3.408	9	0.953	0.915	1.853	0.093		163.123	154	2.574	839146170699321116	839146032249537044	839146032249537043	252	
1	C9H9NO	[M - H2O + H]+	C9H8N+	0.872	0.333	12.349	12.349	0.000	4	0.049	7.255	7.255	-138472.478		130.065	154	2.574	839146165280280121	839146032178233868	839146032178233867	250	
1	C9H6	[M + H3N + H]+	C9H10N+	0.995	0.332	26.923	26.923	0.000	6	0.859	1.986	1.986	0.524		132.081	154	2.574	839146165661961794	839146032211788304	839146032211788303	251	
1	C21H27N2O7P	[M + H3N + H]+	C21H31N3O7P+	0.954	0.000	114.984	112.097	2.886	22	0.534	2.500	2.500	3.624		468.191	156	2.601	839146210947863193	839146032287285784	839146032287285783	253	
1	C24H27ClN2O7	[M - H2O + H]+	C24H26ClN2O6+	0.858	0.245	23.701	23.701	0.000	9	0.432	0.019	0.470	-38067.714		473.146	156	2.601	839146178236485535	839146032392143392	839146032392143391	255	
1	C26H24N2O4	[M + Na]+	C26H24N2NaO4+	1.000	1.000	80.157	77.310	2.848	27	0.860	0.911	1.840	3.928		451.165	156	2.603	839146181612900384	839146032333423132	839146032329228827	254	
1	C24H38N4O6	[M - H2O + H]+	C24H37N4O5+	0.796	0.333	56.817	56.817	0.000	13	0.516	-0.018	0.252	-39045.144		461.276	157	2.620	839146166995750566	839146032446669348	839146032446669347	256	
1	C14H25N3O3	[M - H2O + H]+	C14H24N3O2+	0.476	0.333	78.363	75.039	3.324	17	0.659	-0.208	1.714	-67660.913		266.186	162	2.707	839146179083734985	839146032505389608	839146032501195303	257	
1	C11H18N4O3S	[M - H2O + H]+	C11H17N4O2S+	0.661	0.330	16.487	16.487	0.000	6	0.225	0.640	0.640	-66925.441		269.107	163	2.718	839146172830027578	839146032543138348	839146032543138347	258	
1	C12H16FN5O5	[M - H2O + H]+	C12H15FN5O4+	0.396	0.320	28.800	28.800	0.000	9	0.734	0.422	0.422	-57704.128		312.111	163	2.718	839146166316273250	839146032576692784	839146032576692783	259	
1	C10H15N5O5	[M - H2O + H]+	C10H14N5O4+	0.781	0.333	45.466	42.348	3.118	9	0.987	3.626	6.574	-67177.803		268.104	163	2.719	839146234012342034	839146032622830132	839146032618635827	260	
1	C18H28N4O5S	[M + Na]+	C18H28N4NaO5S+	0.330	0.291	33.071	33.071	0.000	14	0.813	0.494	0.669	-3.382		435.166	163	2.723	839146600611297277	839146032656384568	839146032656384567	261	
1	C38H53Cl2N5O14S	[M + H3N + H]+	C38H57Cl2N6O14S+	0.711	0.000	29.992	29.992	0.000	25	0.351	0.104	0.475	1.567		923.304	164	2.733	839147013003657082	839146032840933964	839146032840933963	266	
1	C39H45N7O17	[M + H3N + H]+	C39H49N8O17+	0.348	0.000	26.288	26.288	0.000	27	0.379	0.291	0.557	1.083		901.322	164	2.734	839146825136586301	839146032912237140	839146032912237139	268	
1	C24H27ClN2O7	[M - H2O + H]+	C24H26ClN2O6+	0.568	0.153	12.663	12.663	0.000	2	0.638	-2.682	2.682	-38067.462		473.146	164	2.738	839146184876068990	839146032694133308	839146032694133307	262	
1	C21H27N2O7P	[M + H3N + H]+	C21H31N3O7P+	0.998	0.287	63.355	60.442	2.914	11	0.272	3.866	3.866	3.773		468.191	164	2.740	839146209899287087	839146032765436484	839146032765436483	264	
1	C24H36ClN3O7	[M - H2O + H]+	C24H35ClN3O6+	0.591	0.254	100.467	100.467	0.000	19	0.607	2.568	2.568	-36292.054		496.223	164	2.740	839146237392951273	839146032807379528	839146032807379527	265	
1	C26H24N2O4	[M + Na]+	C26H24N2NaO4+	1.000	1.000	68.139	65.963	2.177	28	0.791	0.298	3.107	3.994		451.165	164	2.741	839146221781750863	839146032731882048	839146032731882047	263	
1	C27H39N3O6	[M + H3N + H]+	C27H43N4O6+	0.998	0.333	152.110	148.352	3.758	37	0.718	-0.861	1.076	0.633		519.318	165	2.742	839146201275797906	839146032878682704	839146032878682703	267	
1	C8H19NO3	[M - H2O + H]+	C8H18NO2+	0.962	0.333	30.432	30.432	0.000	5	0.165	7.064	7.064	-112472.429		160.133	165	2.752	839146181696786487	839146032945791576	839146032945791575	269	
1	C11H20O2	[M + H3N + H]+	C11H24NO2+	0.978	0.333	38.217	38.217	0.000	6	0.179	0.608	0.608	0.023		202.180	167	2.791	839146181835198523	839146032979346012	839146032975151707	270	
1	C20H35N3O6	[M - H2O + H]+	C20H34N3O5+	0.524	0.333	82.220	82.220	0.000	17	0.684	0.013	0.239	-45452.735		396.249	170	2.839	839146189376557257	839146033017094752	839146033017094751	271	
1	C27H44N4O7	[M - H2O + H]+	C27H43N4O6+	0.660	0.333	78.764	78.764	0.000	20	0.694	0.079	0.177	-34680.592		519.318	171	2.843	839146178261651379	839146033088397928	839146033088397927	273	
1	C12H24N2O7S2	[M - H2O + H]+	C12H23N2O6S2+	0.560	0.240	23.768	23.768	0.000	7	0.756	-0.054	0.248	-50717.902		355.100	171	2.848	839146183642943576	839146033046454884	839146033046454883	272	
1	C22H40N4O6	[M - H2O + H]+	C22H39N4O5+	0.438	0.333	47.340	47.340	0.000	17	0.717	0.000	0.243	-40998.958		439.292	174	2.902	839146212625584851	839146033121952364	839146033121952363	274	
1	C14H16N2O6	[M - H2O + H]+	C14H15N2O5+	0.542	0.333	48.878	48.878	0.000	12	0.550	-0.361	0.742	-61871.610		291.097	175	2.919	839146214898897728	839146033155506800	839146033155506799	275	
1	C20H32N4O9	[M - H2O + H]+	C20H31N4O8+	0.622	0.333	30.645	30.645	0.000	7	0.531	0.130	0.351	-39564.922		455.214	177	2.952	839146173928935249	839146033193255540	839146033193255539	276	
1	C5H12ClNO3	[M - H2O + H]+	C5H11ClNO2+	0.979	0.332	15.679	7.510	8.169	2	0.924	11.211	11.211	-118453.509		152.047	179	2.977	839146222469616760	839146033239392888	839146033235198583	277	
1	C7H14N2O3	[M - H2O + H]+	C7H13N2O2+	0.674	0.333	96.456	96.456	0.000	18	0.043	3.100	3.100	-114645.631		157.097	180	2.996	839146215767118725	839146033272947324	839146033272947323	278	
1	C28H49N5O7	[M - H2O + H]+	C28H48N5O6+	0.681	0.333	49.289	49.289	0.000	13	0.679	0.568	0.876	-32724.083		550.360	187	3.113	839146193239511360	839146033390387844	839146033386193539	280	
1	C26H37N3O6	[M + H3N + H]+	C26H41N4O6+	0.998	0.333	153.190	149.421	3.769	44	0.904	-0.517	0.901	0.710		505.302	187	3.115	839146204182450682	839146033432330888	839146033432330887	281	
1	C26H40N4O6	[M + Na]+	C26H40N4NaO6+	0.980	0.980	52.441	52.441	0.000	17	0.712	0.261	0.729	0.843		527.284	188	3.128	839146179188592608	839146033323278976	839146033323278975	279	
1	C10H11N	[M + H3N + H]+	C10H15N2+	0.991	0.333	53.992	50.686	3.306	16	0.751	1.076	1.076	0.338		163.123	188	3.134	839146179402502137	839146033465885324	839146033465885323	282	
1	C14H28O6	[M + H3N + H]+	C14H32NO6+	0.921	0.448	65.031	61.273	3.758	14	0.867	1.625	1.625	-0.046		310.222	189	3.152	839146195978391924	839146033503634064	839146033503634063	283	
1	C7H17NO3	[M - H2O + H]+	C7H16NO2+	0.939	0.333	49.084	49.084	0.000	9	0.313	4.680	4.680	-123260.826		146.118	190	3.168	839146164919569959	839146033574937240	839146033570742935	285	
1	C9H18OS	[M + H3N + H]+	C9H22NOS+	0.501	0.166	15.305	15.305	0.000	4	0.015	0.798	0.798	0.902		192.142	191	3.185	839146165049593388	839146033608491676	839146033608491675	286	
1	C10H23NO5S2	[M + H3N + H]+	C10H27N2O5S2+	0.404	0.562	31.052	31.052	0.000	11	0.687	0.262	0.262	2.412		319.136	193	3.209	839146210356466299	839146033642046112	839146033642046111	287	
1	C24H40N4O6	[M - H2O + H]+	C24H39N4O5+	0.691	0.333	37.970	37.970	0.000	22	0.792	0.498	0.622	-38874.508		463.292	193	3.216	839146280007081888	839146033537188500	839146033537188499	284	
1	C24H40N4O6	[M - H2O + H]+	C24H39N4O5+	0.421	0.333	31.912	31.912	0.000	15	0.708	0.474	0.735	-38874.508		463.292	196	3.261	839146285627449663	839146033679794852	839146033679794851	288	
1	C9H12O3	[M - H2O + H]+	C9H11O2+	0.946	0.500	36.196	36.196	0.000	6	0.103	0.897	0.897	-119215.332		151.075	198	3.295	839146165741653580	839146033725932200	839146033725932199	289	
1	C20H34N4O4	[M - H2O + H]+	C20H33N4O3+	0.840	0.333	42.027	42.027	0.000	14	0.796	0.534	0.721	-47740.785		377.255	200	3.339	839146180664987650	839146033776263852	839146033776263851	290	
1	C12H15N3O2	[M + H3N + H]+	C12H19N4O2+	0.998	0.333	44.142	44.142	0.000	9	0.781	0.529	0.529	0.290		251.150	201	3.358	839146166421130874	839146033809818288	839146033809818287	291	
1	C15H24N4O2	[M + H3N + H]+	C15H28N5O2+	0.991	0.330	38.590	38.590	0.000	9	0.807	0.610	0.672	-4.437		310.222	202	3.362	839146201934303676	839146033843372724	839146033843372723	292	
1	C6H7FO	[M + H3N + H]+	C6H11FNO+	0.932	0.332	28.885	28.885	0.000	7	0.199	8.741	8.741	-7.031		132.081	203	3.386	839146166769258129	839146033872732856	839146033872732855	293	
1	C9H9N	[M + H3N + H]+	C9H13N2+	0.988	0.333	60.073	60.073	0.000	11	0.023	1.446	1.446	0.403		149.107	203	3.386	839146166907670174	839146033906287292	839146033906287291	294	
1	C6H12O2	[M + H3N + H]+	C6H16NO2+	0.996	0.500	51.506	48.520	2.987	9	0.968	9.487	9.487	0.931		134.118	204	3.393	839146180765650971	839146033977590468	839146033977590467	296	
1	C27H36N4O6	[M + H3N + H]+	C27H40N5O6+	0.988	0.333	43.724	43.724	0.000	14	0.735	0.656	0.656	1.640		530.298	204	3.397	839146210268385889	839146033939841728	839146033939841727	295	
1	C11H23NO3	[M + K]+	C11H23KNO3+	0.555	0.573	31.542	31.542	0.000	5	0.326	0.333	0.665	-0.085		256.131	207	3.453	839146212017410746	839146034015339208	839146034011144903	297	
1	C10H22N2O3	[M - H2O + H]+	C10H21N2O2+	0.607	0.333	34.892	34.892	0.000	7	0.426	0.514	0.514	-89533.201		201.160	211	3.516	839146167041887934	839146034120196816	839146034120196815	299	
1	C33H53N5O8	[M - H2O + H]+	C33H52N5O7+	0.591	0.330	29.479	29.479	0.000	16	0.746	0.406	0.757	-28569.717		630.387	211	3.524	839146223979566248	839146034065670860	839146034065670859	298	
1	C14H9F2N3O	[M + H3N + H]+	C14H13F2N4O+	0.335	0.313	15.128	15.128	0.000	2	0.439	-0.522	0.522	-0.511		291.105	219	3.643	839146169214537413	839146034157945556	839146034157945555	300	
1	C8H10O2	[M - H2O + H]+	C8H9O+	0.976	0.497	66.853	66.853	0.000	13	0.905	6.336	6.336	-148766.192		121.065	220	3.675	839146169898208993	839146034195694296	839146034195694295	301	
1	C10H17NO3	[M + H3N + H]+	C10H21N2O3+	0.999	0.333	44.115	44.115	0.000	6	0.335	0.534	0.534	0.488		217.155	223	3.714	839146170074369777	839146034229248732	839146034229248731	302	
1	C11H11N3O2	[M + H3N + H]+	C11H15N4O2+	0.476	0.333	51.245	47.855	3.390	18	0.844	0.617	0.834	0.204		235.119	225	3.744	839146187363291315	839146034271191776	839146034271191775	303	
1	C12H28N2O5	[M - H2O + H]+	C12H27N2O4+	0.848	0.333	20.455	16.951	3.504	2	0.986	0.802	0.802	-68430.032		263.197	225	3.754	839146170493800203	839146034321523428	839146034321523427	304	
1	C20H34N4O4	[M - H2O + H]+	C20H33N4O3+	0.866	0.333	45.689	45.689	0.000	14	0.887	0.480	0.603	-47740.882		377.255	226	3.759	839146172540620582	839146034355077864	839146034355077863	305	
1	C32H46N4O7	[M + H3N + H]+	C32H50N5O7+	0.997	0.333	143.948	143.948	0.000	47	0.876	-0.363	0.558	0.819		616.371	226	3.761	839146254669290162	839146034401215212	839146034401215211	306	
1	C29H49N7O10	[M - H2O + H]+	C29H48N7O9+	0.374	0.156	21.768	21.768	0.000	9	0.849	0.792	0.792	-28210.729		638.353	228	3.803	839146213380559596	839146034468324084	839146034468324083	308	
1	C7H16S	[M + H]+	C7H17S+	0.784	0.788	1.373	0.174	1.200	0	0.000	3.712	3.712	3.997		133.105	229	3.812	839146209974784580	839146034434769648	839146034434769647	307	
1	C11H15FN2O7	[M - H2O + H]+	C11H14FN2O6+	0.704	0.308	13.220	13.220	0.000	3	0.762	0.112	0.347	-62303.313		289.083	229	3.815	839146215024726869	839146034506072824	839146034501878519	309	
1	C8H16BNO6S	[M - H2O + H]+	C8H15BNO5S+	0.801	0.325	13.477	13.477	0.000	4	0.863	-2.283	2.283	-72896.467		247.079	229	3.817	839146211769946791	839146034535432956	839146034535432955	310	
1	C9H20N2O6S	[M - H2O + H]+	C9H19N2O5S+	0.724	0.333	23.792	23.792	0.000	5	0.952	0.176	0.245	-67429.768		267.101	229	3.823	839146216283018147	839146034568987392	839146034568987391	311	
1	C14H22N2O4	[M - H2O + H]+	C14H21N2O3+	0.980	0.333	28.712	28.712	0.000	7	0.751	0.223	0.360	-67924.504		265.155	231	3.853	839146213586080513	839146034602541828	839146034602541827	312	
1	C22H40N4O5	[M - H2O + H]+	C22H39N4O4+	0.791	0.333	33.656	33.656	0.000	9	0.802	0.070	0.297	-42548.192		423.297	234	3.892	839146225623733488	839146034631901960	839146034631901959	313	
1	C30H49N5O7	[M - H2O + H]+	C30H48N5O6+	0.713	0.333	40.289	40.289	0.000	12	0.900	0.195	0.208	-31356.687		574.360	234	3.902	839146194334224729	839146034736759572	839146034736759571	316	
1	C10H22N2O4	[M + H]+	C10H23N2O4+	0.999	0.333	33.574	26.839	6.736	4	0.981	2.125	2.125	-0.271		235.165	236	3.935	839146232695330502	839146034703205136	839146034703205135	315	
1	C7H16S	[M + H]+	C7H17S+	0.501	0.528	0.166	0.166	0.000	0	0.000	3.824	3.824	4.222		133.105	239	3.990	839146196091638155	839146034669650700	839146034665456395	314	
1	C55H71FN10O18S4	[M - H2O + H]+	C55H70FN10O17S4+	0.504	0.333	14.938	14.938	0.000	7	0.849	0.708	0.708	-13968.505		1289.378	241	4.014	839146229927089595	839146034950669100	839146034950669099	322	
1	C73H145N12O20P	[M - H2O + H]+	C73H144N12O19P+	0.414	0.211	12.135	12.135	0.000	11	0.850	0.149	0.430	-11819.813		1524.037	242	4.026	839146218174649305	839146034770314008	839146034770314007	317	
1	C61H119N13O17	[M - H2O + H]+	C61H118N13O16+	0.546	0.306	16.055	16.055	0.000	12	0.856	0.435	0.870	-13977.690		1288.876	242	4.026	839146244250638682	839146034912920360	839146034912920359	321	
1	C56H102N10O11	[M + Na]+	C56H102N10NaO11+	0.959	0.962	20.965	20.965	0.000	11	0.851	-2.810	2.810	-2.882		1113.759	242	4.028	839146258502884246	839146034879365924	839146034879365923	320	
1	C6H15NO5S	[M + Na]+	C6H15NNaO5S+	1.000	0.909	6.313	6.313	0.000	4	0.049	2.083	2.083	-0.039		236.056	242	4.030	839146261271125109	839146035021972276	839146035021972275	324	
1	C47H95N7O16	[M - H2O + H]+	C47H94N7O15+	0.360	0.322	20.390	20.390	0.000	9	0.859	0.331	0.430	-18070.306		996.680	242	4.031	839146206942302740	839146034808062748	839146034808062747	318	
1	C70H129N13O17	[M - H2O + H]+	C70H128N13O16+	0.621	0.291	16.837	16.837	0.000	11	0.844	0.364	0.472	-12802.475		1406.958	243	4.042	839146222381536360	839146034988417840	839146034984223535	323	
1	C10H22N2O4	[M + Na]+	C10H22N2NaO4+	0.997	0.296	2.281	2.281	0.000	1	0.018	-0.079	0.601	-0.653		257.147	243	4.048	839146190743900446	839146035160384324	839146035160384323	328	
1	C18H40N10O7	[M - H2O + H]+	C18H39N10O6+	0.365	0.246	22.119	22.119	0.000	6	0.763	-0.375	0.522	-36657.864		491.305	243	4.050	839146189426888929	839146035126829888	839146035126829887	327	
1	C61H119N13O17	[M - H2O + H]+	C61H118N13O16+	0.549	0.306	16.047	16.047	0.000	12	0.856	0.435	0.870	-13977.718		1288.876	243	4.052	839146290203435620	839146036099908516	839146036099908515	352	
1	C47H95N7O16	[M - H2O + H]+	C47H94N7O15+	0.372	0.319	20.396	20.396	0.000	9	0.859	0.331	0.430	-18070.500		996.680	243	4.054	839146216681477056	839146036250903476	839146036250903475	356	
1	C21H47N3O6S	[M + H]+	C21H48N3O6S+	0.381	0.247	18.009	18.009	0.000	7	0.872	0.283	0.737	1.045		470.326	243	4.054	839146190689374476	839146036573864920	839146036573864919	365	
1	C10H22N2O4	[M + H]+	C10H23N2O4+	0.852	0.333	22.285	22.285	0.000	5	0.973	1.367	1.367	-0.207		235.165	243	4.058	839146190911672629	839146036406092740	839146036406092739	360	
1	C73H145N12O20P	[M - H2O + H]+	C73H144N12O19P+	0.429	0.227	12.349	12.349	0.000	11	0.843	0.681	0.721	-11819.528		1524.037	244	4.061	839146202160796114	839146035491734376	839146035491734375	337	
1	C82H155N9O22	[M + Na]+	C82H155N9NaO22+	0.687	0.719	17.272	17.272	0.000	27	0.798	-0.088	0.408	-2.156		1641.114	244	4.070	839146497645326833	839146035336545112	839146035332350807	333	
1	C6H15NO5S	[M + Na]+	C6H15NNaO5S+	1.000	0.646	6.381	6.381	0.000	5	0.052	0.428	3.280	-4.699		236.055	244	4.071	839146503387329022	839146035265241936	839146035265241935	331	
1	C11H25NO2S	[M + H]+	C11H26NO2S+	0.989	0.472	13.223	13.223	0.000	6	0.067	4.395	4.395	-1.001		236.168	244	4.071	839146202836079064	839146035298796372	839146035298796371	332	
1	C15H36N2O5Si	[M + H]+	C15H37N2O5Si+	0.435	0.425	15.302	15.302	0.000	5	0.824	-1.309	1.309	1.004		353.247	244	4.072	839146203435864551	839146036708082664	839146036708082663	369	
1	C66H124N12O15	[M + Na]+	C66H124N12NaO15+	0.926	0.854	26.595	26.595	0.000	17	0.937	1.024	1.490	-2.420		1347.917	244	4.072	839146231537702468	839146035370099548	839146035370099547	334	
1	C51H97N11O13	[M - H2O + H]+	C51H96N11O12+	0.545	0.147	16.226	16.226	0.000	5	0.915	-0.401	0.435	-17081.409		1054.718	244	4.072	839146506444976721	839146035533677420	839146035529483115	338	
1	C25H55N5O10	[M + H]+	C25H56N5O10+	0.793	0.008	26.558	17.761	8.797	4	0.732	0.254	0.768	0.223		586.402	244	4.072	839146218644411368	839146035571426160	839146035571426159	339	
1	C72H131N17O13	[M + Na]+	C72H131N17NaO13+	0.678	0.700	25.977	25.977	0.000	16	0.930	-1.008	2.565	-3.227		1464.996	244	4.073	839146262391004345	839146035609174900	839146035609174899	340	
1	C12H30N3	[M + H3N + H]+	C12H34N4+	1.000	1.000	-10.000	-10.000	0.000	0				6.964		234.279	244	4.073	839146212059353807	839146035093275452	839146035093275451	326	
1	C20H44N4O8	[M + H]+	C20H45N4O8+	0.953	0.168	33.656	25.060	8.596	5	0.584	1.203	1.203	-0.023		469.323	244	4.073	839146264458796318	839146035726615424	839146035726615423	343	
1	C56H102N10O11	[M + Na]+	C56H102N10NaO11+	0.869	0.713	24.055	24.055	0.000	14	0.934	1.571	1.802	-3.219		1113.759	244	4.074	839146242031851683	839146035885998992	839146035885998991	347	
