feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
412	LZUMFOJNPXMVHE	sirius	CCC=CCC=CCC=CCC=CCC=CCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CC=CCC=CCC=CCC=CCC=CCC																																																																																												1.0	3.0	0.162	0.162	-219.99	0.087	0.24	10.483	C45H66O10	[M + H3N + H]+	C45H70NO10+	InChI=1S/C45H66O10/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,23-26,29-32,38-39,42-46,49-51H,3-4,9-10,15-16,21-22,27-28,33-37H2,1-2H3	1-(octadeca-3,6,9,12,15-pentaenoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadeca-3,6,9,12,15-pentaenoate	CCC=CCC=CCC=CCC=CCC=CCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CC=CCC=CCC=CCC=CCC=CCC	8.1	101270825;101350809;74052683;163070183;23428030;52922090;10327827;138207930	COCONUT:(CNP0364022);LIPIDMAPS:(LMGL05010012);SUPERNATURAL:(SN0219848);PUBCHEM:(101270825 101350809 74052683 163070183 23428030 52922090 10327827 138207930);LOTUS:(Q105160139);PUBMED:(null)	2419064898.0	784.499	205.0	3.412	8.394041133666028e+17	8.394036092489944e+17	8.394036092448001e+17	
413	ZGUPGLAEKHCUSL	sirius	CCCC1C(C(=O)NC(C(C(=O)NC(C(=O)OC(C(=O)OC(C(=O)NC(C(C(=O)NC(C(C(=O)N1)C)CCC)C)CCC)CC(C)C)C(C)C)C(C)C)C)CCC)C																																																																																												1.0	2.0	0.184	0.184	-340.5	0.262	0.308	21.081	C44H79N5O9	[M + K]+	C44H79KN5O9+	InChI=1S/C44H79N5O9/c1-15-19-31-28(12)39(51)47-33(21-17-3)30(14)41(53)49-36(25(7)8)43(55)58-37(26(9)10)44(56)57-35(23-24(5)6)42(54)48-34(22-18-4)29(13)40(52)46-32(20-16-2)27(11)38(50)45-31/h24-37H,15-23H2,1-14H3,(H,45,50)(H,46,52)(H,47,51)(H,48,54)(H,49,53)	1-14H3	CCCC1C(C(=O)NC(C(C(=O)NC(C(=O)OC(C(=O)OC(C(=O)NC(C(C(=O)NC(C(C(=O)N1)C)CCC)C)CCC)CC(C)C)C(C)C)C(C)C)C)CCC)C	8.2	162981664;165359720;132559088	COCONUT:(CNP0253871);SUPERNATURAL:(SN0469975);MESH:(132559088);PUBCHEM:(162981664 165359720 132559088);DSSTox:(DTXSID401334151);LOTUS:(Q104202978);PUBMED:(null)	137710534726.0	860.545	205.0	3.413	8.394038749539662e+17	8.394036092909375e+17	8.394036092909375e+17	
414	UBMZIXAMWFNOQI	sirius	CC(C)CC(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O)NC(=O)CN																																																																																												1.0	2.0	-inf	-inf	-393.962	0.463	0.089	3.094	C41H71N9O10	[M - H2O + H]+	C41H70N9O9+	InChI=1S/C41H71N9O10/c1-21(2)17-27(45-32(51)20-42)36(54)47-29(19-23(5)6)40(58)50-16-12-13-30(50)37(55)43-25(9)34(52)46-28(18-22(3)4)39(57)49-15-11-14-31(49)38(56)44-26(10)35(53)48-33(24(7)8)41(59)60/h21-31,33H,11-20,42H2,1-10H3,(H,43,55)(H,44,56)(H,45,51)(H,46,52)(H,47,54)(H,48,53)(H,59,60)	H-Gly-Leu-Leu-Pro-Ala-Leu-Pro-Ala-Val-OH	CC(C)CC(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O)NC(=O)CN	0.1	122707088	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(122707088)	16777218.0	832.528	205.0	3.421	8.394038650218541e+17	8.394036093370748e+17	8.394036093370748e+17	
423	MSGCYLSDEIXYBZ	sirius	CCCC1C=C(C=CC(=O)C(CC(C(C(C(CC(=O)OC1CC)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CCN3CC(CC(C3)C)C)C)C																																																																																												1.0	3.0	0.045	0.045	-529.49	0.109	0.213	10.164	C40H70N2O8	[M + K]+	C40H70KN2O8+	InChI=1S/C40H70N2O8/c1-11-13-30-19-24(3)14-15-32(43)27(6)20-31(16-17-42-22-25(4)18-26(5)23-42)39(28(7)33(44)21-35(45)49-34(30)12-2)50-40-38(47)36(41(9)10)37(46)29(8)48-40/h14-15,19,25-31,33-34,36-40,44,46-47H,11-13,16-18,20-23H2,1-10H3	(4R,5S,6S,7R,9R,11E,13E,15S)-6-[4-(dimethylamino)-3,5-dihydroxy-6-methyloxan-2-yl]oxy-7-[2-[(3R,5S)-3,5-dimethylpiperidin-1-yl]ethyl]-16-ethyl-4-hydroxy-5,9,13-trimethyl-15-propyl-1-oxacyclohexadeca-11,13-diene-2,10-dione	CCCC1C=C(C=CC(=O)C(CC(C(C(C(CC(=O)OC1CC)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CCN3CC(CC(C3)C)C)C)C	5.7	59032911	PUBCHEM:(59032911)	2.0	745.475	205.0	3.416	8.39403891987035e+17	8.39403609697785e+17	8.394036096935907e+17	
424	MDFFILCXGCBYBF	sirius	CCOC(C1=CC=C(C=C1)C(=O)NC2CC(OC(C2O)C)OC3CC(CC4=C3C(=C5C(=C4O)C(=O)C6=C(C5=O)C(=CC=C6)OC)O)(C(=O)CO)O)N7C=CN=C7																																																																																												1.0	1.0	-inf	-inf	-560.796	0.966	0.975	8.271	C40H41N3O13	[M + Na]+	C40H41N3NaO13+	InChI=1S/C40H41N3O13/c1-4-54-39(43-13-12-41-18-43)21-10-8-20(9-11-21)38(51)42-24-14-28(55-19(2)33(24)46)56-26-16-40(52,27(45)17-44)15-23-30(26)37(50)32-31(35(23)48)34(47)22-6-5-7-25(53-3)29(22)36(32)49/h5-13,18-19,24,26,28,33,39,44,46,48,50,52H,4,14-17H2,1-3H3,(H,42,51)	4-[ethoxy(imidazol-1-yl)methyl]-N-[(2S,3S,4S,6R)-3-hydroxy-2-methyl-6-[[(1S,3S)-3,5,12-trihydroxy-3-(2-hydroxyacetyl)-10-methoxy-6,11-dioxo-2,4-dihydro-1H-tetracen-1-yl]oxy]oxan-4-yl]benzamide	CCOC(C1=CC=C(C=C1)C(=O)NC2CC(OC(C2O)C)OC3CC(CC4=C3C(=C5C(=C4O)C(=O)C6=C(C5=O)C(=CC=C6)OC)O)(C(=O)CO)O)N7C=CN=C7	2.748	89888586	PUBCHEM:(89888586)	2.0	794.253	205.0	3.413	8.394040159245285e+17	8.394036097313394e+17	8.394036097313394e+17	
425	NRIMATJNXRMBEV	sirius	CCCCCCCCCCCCCCCCCC(=O)OCC(C(C(C(C=O)NC(=O)C)OC(C)C(=O)NC(CC)C(=O)NC(CCC(=O)O)C(=O)N)O)O																																																																																												1.0	3.0	0.042	0.042	-665.566	0.111	0.249	5.478	C38H68N4O12	[M + H]+	C38H69N4O12+	InChI=1S/C38H68N4O12/c1-5-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-33(48)53-25-31(45)34(49)35(30(24-43)40-27(4)44)54-26(3)37(51)41-28(6-2)38(52)42-29(36(39)50)22-23-32(46)47/h24,26,28-31,34-35,45,49H,5-23,25H2,1-4H3,(H2,39,50)(H,40,44)(H,41,51)(H,42,52)(H,46,47)	6-O-Stearoyl-N-acetylmuramyl-alpha-aminobutyryl-isoglutamine	CCCCCCCCCCCCCCCCCC(=O)OCC(C(C(C(C=O)NC(=O)C)OC(C)C(=O)NC(CC)C(=O)NC(CCC(=O)O)C(=O)N)O)O	4.9	124891	MESH:(124891);PUBCHEM:(124891);DSSTox:(DTXSID80919045);PUBMED	137438953542.0	773.493	205.0	3.421	8.394041554019181e+17	8.394036097732824e+17	8.394036097732824e+17	
427	WRENLYWJNOBAQL	sirius	CC(C)CC1C(=O)NC(C(=O)NCC(=O)NCCCCC(C(=O)N1)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C)CC2=CC=CC=C2																																																																																												1.0	3.0	0.03	0.03	-368.47	0.121	0.012	5.122	C40H66N10O8	[M - H2O + H]+	C40H65N10O7+	InChI=1S/C40H66N10O8/c1-25(2)22-32-40(58)50-33(23-28-14-6-5-7-15-28)36(54)44-24-34(52)43-21-13-10-18-31(39(57)49-32)48-38(56)30(17-9-12-20-42)47-37(55)29(16-8-11-19-41)46-35(53)26(3)45-27(4)51/h5-7,14-15,25-26,29-33H,8-13,16-24,41-42H2,1-4H3,(H,43,52)(H,44,54)(H,45,51)(H,46,53)(H,47,55)(H,48,56)(H,49,57)(H,50,58)	Ac-Ala-Lys-Lys-Lys(1)-Leu-Phe-Gly-(1)	CC(C)CC1C(=O)NC(C(=O)NCC(=O)NCCCCC(C(=O)N1)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C)CC2=CC=CC=C2	0.3	10212840	PUBCHEM:(10212840)	2.0	797.506	205.0	3.424	8.394040745147636e+17	8.394036098487799e+17	8.394036098487799e+17	
428	QZKOWBFMGNVIGO	sirius	CC(=O)OC1CC(=CCCC(=C)C(CC(C1)(C)C)OO)C(=O)O																																																																																												1.0	1.0	0.035	0.035	-243.836	0.998	0.322	65.206	C17H26O6	[M + H3N + H]+	C17H30NO6+	InChI=1S/C17H26O6/c1-11-6-5-7-13(16(19)20)8-14(22-12(2)18)9-17(3,4)10-15(11)23-21/h7,14-15,21H,1,5-6,8-10H2,2-4H3,(H,19,20)	10-(acetyloxy)-6-hydroperoxy-8,8-dimethyl-5-methylidenecycloundec-1-ene-1-carboxylic acid	CC(=O)OC1CC(=CCCC(=C)C(CC(C1)(C)C)OO)C(=O)O	2.4	162812609;162812610	COCONUT:(CNP0065907);TeroMol:(TKC155577);PUBCHEM:(162812609 162812610)	10485762.0	344.207	209.0	3.48	8.394038179911226e+17	8.394036098823345e+17	8.394036098823345e+17	
433	VCIWBJHPLNXJKU	sirius	CCCCC(C(=O)NC(CCN)C(=O)N)NC(=O)C1CC(CC1C(=O)NC(CCCC)C(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)N)NCCOCCOCCOCCOCC#C																																																																																												1.0	14.0	0.089	0.089	-325.676	0.025	0.031	4.222	C42H76N10O12	[M - H4O2 + H]+	C42H73N10O10+	InChI=1S/C42H76N10O12/c1-5-8-10-32(40(58)48-31(12-14-43)36(45)54)49-38(56)29-25-28(47-16-18-62-20-22-64-24-23-63-21-19-61-17-7-3)26-30(29)39(57)50-33(11-9-6-2)41(59)51-34(13-15-44)42(60)52-35(27(4)53)37(46)55/h3,27-35,47,53H,5-6,8-26,43-44H2,1-2,4H3,(H2,45,54)(H2,46,55)(H,48,58)(H,49,56)(H,50,57)(H,51,59)(H,52,60)	(1R,2R)-2-N-[(2S)-1-[[(2S)-4-amino-1-[[(2S,3R)-1-amino-3-hydroxy-1-oxobutan-2-yl]amino]-1-oxobutan-2-yl]amino]-1-oxohexan-2-yl]-1-N-[(2S)-1-[[(2S)-1,4-diamino-1-oxobutan-2-yl]amino]-1-oxohexan-2-yl]-4-[2-[2-[2-(2-prop-2-ynoxyethoxy)ethoxy]ethoxy]ethylamino]cyclopentane-1,2-dicarboxamide	CCCCC(C(=O)NC(CCN)C(=O)N)NC(=O)C1CC(CC1C(=O)NC(CCCC)C(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)N)NCCOCCOCCOCCOCC#C	-3.3	164024465	PUBCHEM:(164024465)	2.0	877.553	207.0	3.443	8.394041054561452e+17	8.394036100878554e+17	8.394036100878554e+17	
434	ACAUZINJLMGAFE	sirius	CC(C)C1=NC=C(C=C1)C2(CCOCC2)OCCN(C)CCN(C)CC3=CC(=NC=C3C4(CCOCC4)OCN(C)CC5=C(C=CC(=N5)C(C)C)C6CCOCC6)C(C)C																																																																																												1.0	3.0	0.003	0.003	-419.658	0.039	0.298	6.668	C49H76N6O5	[M + K]+	C49H76KN6O5+	InChI=1S/C49H76N6O5/c1-36(2)44-12-10-41(31-50-44)48(16-25-57-26-17-48)59-29-22-53(7)20-21-54(8)33-40-30-46(38(5)6)51-32-43(40)49(18-27-58-28-19-49)60-35-55(9)34-47-42(39-14-23-56-24-15-39)11-13-45(52-47)37(3)4/h10-13,30-32,36-39H,14-29,33-35H2,1-9H3	N,N'-dimethyl-N'-[[5-[4-[[methyl-[[3-(oxan-4-yl)-6-propan-2-ylpyridin-2-yl]methyl]amino]methoxy]oxan-4-yl]-2-propan-2-ylpyridin-4-yl]methyl]-N-[2-[4-(6-propan-2-ylpyridin-3-yl)oxan-4-yl]oxyethyl]ethane-1,2-diamine	CC(C)C1=NC=C(C=C1)C2(CCOCC2)OCCN(C)CCN(C)CC3=CC(=NC=C3C4(CCOCC4)OCN(C)CC5=C(C=CC(=N5)C(C)C)C6CCOCC6)C(C)C	5.5	156186227	PUBCHEM:(156186227)	2.0	867.549	207.0	3.445	8.394040320012964e+17	8.394036101256041e+17	8.394036101256041e+17	
439	NPSMJACRXARUTE	sirius	CC(C)CC1C(=O)N(CC(N1C(=O)NC2CCCCC2)C(C(=O)O)C(C)(C3CN(C(=O)C(N3C(=O)NC4CCCCC4)CC(C)C)CC5=CC=CC=C5)C(=O)O)CC6=CC=CC=C6																																																																																												1.0	8.0	0.07	0.07	-529.03	0.013	0.06	5.89	C49H70N6O8	[M + H3N + H]+	C49H74N7O8+	InChI=1S/C49H70N6O8/c1-32(2)26-38-43(56)52(28-34-18-10-6-11-19-34)30-40(54(38)47(62)50-36-22-14-8-15-23-36)42(45(58)59)49(5,46(60)61)41-31-53(29-35-20-12-7-13-21-35)44(57)39(27-33(3)4)55(41)48(63)51-37-24-16-9-17-25-37/h6-7,10-13,18-21,32-33,36-42H,8-9,14-17,22-31H2,1-5H3,(H,50,62)(H,51,63)(H,58,59)(H,60,61)	2,3-bis[(6S)-4-benzyl-1-(cyclohexylcarbamoyl)-6-(2-methylpropyl)-5-oxopiperazin-2-yl]-2-methylbutanedioic acid	CC(C)CC1C(=O)N(CC(N1C(=O)NC2CCCCC2)C(C(=O)O)C(C)(C3CN(C(=O)C(N3C(=O)NC4CCCCC4)CC(C)C)CC5=CC=CC=C5)C(=O)O)CC6=CC=CC=C6	7.1	70165467	PUBCHEM:(70165467)	2.0	888.561	207.0	3.455	8.394038928720332e+17	8.394036103227364e+17	8.394036103227364e+17	
441	CMSVSPZBOGFNKC	sirius	CC1(OCC(O1)C2C(C3C(O2)OC(O3)(C)C)OCC#C)C																																																																																												1.0	2.0	0.073	0.073	-187.617	0.319	0.5	32.875	C15H22O6	[M + H]+	C15H23O6+	InChI=1S/C15H22O6/c1-6-7-16-11-10(9-8-17-14(2,3)19-9)18-13-12(11)20-15(4,5)21-13/h1,9-13H,7-8H2,2-5H3	3-O-Propargyl-1-O,2-O:5-O,6-O-diisopropylidene-alpha-D-allofuranose	CC1(OCC(O1)C2C(C3C(O2)OC(O3)(C)C)OCC#C)C	0.6	154953534;101373389;156148153;147251271;134837222;3051359;12874898;12874900;11022893;11098543;11162320;158448019;158448016	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(154953534 101373389 156148153 147251271 134837222 3051359 12874898 12874900 11022893 11098543 11162320 158448019 158448016);DSSTox:(DTXSID901155310)	137506062338.0	299.149	210.0	3.508	8.394038381489478e+17	8.394036103982339e+17	8.394036103982339e+17	
441	ZLZRLBMUOXIEFI	isdb	Cc1cc(O)c(C)c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c1C																																													28.0	Polyketides	0.6363636363636364	Chromanes	0.1818181818181818	Azaphilones	0.1818181818181818	2.0	0.58110446	ISDB	http://www.wikidata.org/entity/Q77512592	ZLZRLBMUOXIEFI-GWJZTGGPSA-N	InChI=1S/C15H22O6/c1-6-5-10(16)8(3)14(7(6)2)21-15-13(19)12(18)11(17)9(4)20-15/h5,9,11-13,15-19H,1-4H3/t9-,11-,12+,13+,15-/m0/s1	Cc1cc(O)c(C)c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c1C	C15H22O6		298.141638424	Pestarhamnose A	Polyketides			http://www.wikidata.org/entity/Q3005872	Pestalotiopsis	443192.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Amphisphaeriaceae']	['Unknown']	['Pestalotiopsis']	['Unknown']											0.0	1.0	2.82441782951355	1.0																									
442	WINBXSPEYRQABM	sirius	CCC1C=C(CC(CC(C2C(CC(C(O2)(C(C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)O)O)C)O)O)C)OC)OC)C)C																																																																																												1.0	1.0	0.053	0.053	-361.365	0.578	0.296	10.72	C42H69NO12	[M - H2O + H]+	C42H68NO11+	InChI=1S/C42H69NO12/c1-9-29-17-23(2)16-24(3)18-35(52-7)38-36(53-8)20-26(5)42(51,55-38)39(48)40(49)43-15-11-10-12-30(43)41(50)54-37(27(6)32(45)22-33(29)46)25(4)19-28-13-14-31(44)34(47)21-28/h17,19,24,26-32,34-39,44-45,47-48,51H,9-16,18,20-22H2,1-8H3		CCC1C=C(CC(CC(C2C(CC(C(O2)(C(C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)O)O)C)O)O)C)OC)OC)C)C	4.72		METACYC:(CPD-26182)	2048.0	762.479	208.0	3.465	8.39404214122175e+17	8.394036104359826e+17	8.394036104359826e+17	
444	AYHPWLNEAIAECU	sirius	CCC(OCC(COC(CC)OC1(OCC(O1)C)CC)(COC(CC)OC2(OCC(O2)C)CC)COC(CC)OC3(OCC(O3)C)CC)OC4(OCC(O4)C)CC																																																																																												1.0	2.0	0.003	0.003	-161.678	0.136	0.406	6.617	C41H76O16	[M + H]+	C41H77O16+	InChI=1S/C41H76O16/c1-13-33(54-38(17-5)46-21-29(9)50-38)42-25-37(26-43-34(14-2)55-39(18-6)47-22-30(10)51-39,27-44-35(15-3)56-40(19-7)48-23-31(11)52-40)28-45-36(16-4)57-41(20-8)49-24-32(12)53-41/h29-36H,13-28H2,1-12H3	2-Ethyl-2-[1-[3-[1-[(2-ethyl-4-methyl-1,3-dioxolan-2-yl)oxy]propoxy]-2,2-bis[1-[(2-ethyl-4-methyl-1,3-dioxolan-2-yl)oxy]propoxymethyl]propoxy]propoxy]-4-methyl-1,3-dioxolane	CCC(OCC(COC(CC)OC1(OCC(O1)C)CC)(COC(CC)OC2(OCC(O2)C)CC)COC(CC)OC3(OCC(O3)C)CC)OC4(OCC(O4)C)CC	6.9	141395064	PUBCHEM:(141395064)	2.0	825.522	208.0	3.465	8.394042333698363e+17	8.394036105156744e+17	8.394036105156744e+17	
445	MZIHHNCTURJSFJ	sirius	CC1CCC2CC(C(=CCCC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC																																																																																												1.0	3.0	0.066	0.086	-327.358	0.013	0.101	8.455	C51H81NO13	[M + H]+	C51H82NO13+	InChI=1S/C51H81NO13/c1-30-16-12-11-13-17-31(2)42(61-8)28-38-21-19-36(7)51(60,65-38)48(57)49(58)52-23-15-14-18-39(52)50(59)64-43(33(4)26-37-20-22-40(53)44(27-37)62-9)29-41(54)32(3)25-35(6)46(56)47(63-10)45(55)34(5)24-30/h12,16-17,25,30,32-34,36-40,42-44,46-47,53,56,60H,11,13-15,18-24,26-29H2,1-10H3	(1R,9S,12S,15R,18R,19R,21R,23S,24E,28E,30S,32S,35R)-1,18-dihydroxy-12-[(2R)-1-[(1R,3R,4R)-4-hydroxy-3-methoxycyclohexyl]propan-2-yl]-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,28-triene-2,3,10,14,20-pentone	CC1CCC2CC(C(=CCCC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC	5.8	102515551;9811570;23351366;24943473	PUBCHEMANNOTATIONBIO;PUBCHEM:(102515551 9811570 23351366 24943473)	16777218.0	916.578	208.0	3.472	8.394041357138547e+17	8.394036105534231e+17	8.394036105534231e+17	
446	LADMLLPYHUPPPJ	sirius	CC1C(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)O1)C(C)C)C)CC(C)C)C)C(C)C)C(C)C)CC2=CC=CC=C2)C)N(C)C(=O)C3=CC=CC=C3																																																																																												1.0	3.0	0.126	0.126	-417.876	0.209	0.328	30.622	C45H66N6O8	[M + H3N + H]+	C45H70N7O8+	InChI=1S/C45H66N6O8/c1-26(2)24-34-42(55)50(12)37(29(7)8)45(58)59-30(9)38(51(13)41(54)32-22-18-15-19-23-32)44(57)48(10)33(25-31-20-16-14-17-21-31)39(52)46-35(27(3)4)40(53)47-36(28(5)6)43(56)49(34)11/h14-23,26-30,33-38H,24-25H2,1-13H3,(H,46,52)(H,47,53)	Pteratide Iii	CC1C(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)O1)C(C)C)C)CC(C)C)C)C(C)C)C(C)C)CC2=CC=CC=C2)C)N(C)C(=O)C3=CC=CC=C3	6.6	73158536;11974847	COCONUT:(CNP0255639);SUPERNATURAL:(SN0200053);PUBCHEM:(73158536 11974847);LOTUS:(Q75063391)	271581186.0	836.528	208.0	3.472	8.394038874571866e+17	8.394036105911718e+17	8.394036105911718e+17	
447	ZWHZMHYFKQSSGZ	sirius	CCCC1CCC2C(CC1)OC3C2C(CCCC3(C(C)(C4CCC5(C46CC#CCC78CC(C(CC79CC(C=CC(C6)(C9C5=C(C8=O)NCC(C)O)O)C1=CNC(C=C1)N)O)O)O)O)O)O																																																																																												1.0	10.0	0.056	0.056	-558.653	0.041	0.067	4.101	C52H75N3O10	[M + H3N + H]+	C52H79N4O10+	InChI=1S/C52H75N3O10/c1-4-8-30-10-13-33-37(14-11-30)65-45-40(33)34(57)9-7-20-52(45,64)46(3,61)38-17-22-51(63)41-42(55-26-29(2)56)44(60)47-18-5-6-19-48(38,51)28-50(62)21-16-31(32-12-15-39(53)54-27-32)23-49(47,43(41)50)25-36(59)35(58)24-47/h12,15-16,21,27,29-31,33-40,43,45,54-59,61-64H,4,7-11,13-14,17-20,22-26,28,53H2,1-3H3		CCCC1CCC2C(CC1)OC3C2C(CCCC3(C(C)(C4CCC5(C46CC#CCC78CC(C(CC79CC(C=CC(C6)(C9C5=C(C8=O)NCC(C)O)O)C1=CNC(C=C1)N)O)O)O)O)O)O	2.1	163182986;163182987	COCONUT:(CNP0478577);SUPERNATURAL:(SN0482037);PUBCHEM:(163182986 163182987)	3145730.0	919.581	208.0	3.471	8.394042188365728e+17	8.394036106331149e+17	8.394036106289206e+17	
