cluster index	parent mass	RTMean	ATTRIBUTE_Group:GNPSGROUP:nan	ATTRIBUTE_Group:GNPSGROUP:BB	ATTRIBUTE_Group:GNPSGROUP:IAA	ATTRIBUTE_Group:GNPSGROUP:Pt	ATTRIBUTE_Group:GNPSGROUP:QC	ATTRIBUTE_Group:GNPSGROUP:wt	ATTRIBUTE_Group_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_2	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_1	ATTRIBUTE_Group_detailed:GNPSGROUP:wt_2	ATTRIBUTE_Group_super_detailed:GNPSGROUP:nan	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1B	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2A	ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2B	ATTRIBUTE_time_point:GNPSGROUP:nan	ATTRIBUTE_time_point:GNPSGROUP:0m	ATTRIBUTE_time_point:GNPSGROUP:20m	ATTRIBUTE_plant_extract:GNPSGROUP:nan	ATTRIBUTE_plant_extract:GNPSGROUP:A	ATTRIBUTE_plant_extract:GNPSGROUP:B	ATTRIBUTE_gene_time:GNPSGROUP:nan	ATTRIBUTE_gene_time:GNPSGROUP:Pt_0m	ATTRIBUTE_gene_time:GNPSGROUP:Pt_20m	ATTRIBUTE_gene_time:GNPSGROUP:wt_0m	ATTRIBUTE_gene_time:GNPSGROUP:wt_20m
202	183.09601984701067	1.2050097	0	0.0	0.0	248325.31	357461.115	183386.54142857142	0	250606.1375	246044.48249999998	148365.5975	230081.13333333333	0	245480.45	255731.825	245458.865	246630.1	218267.39	78463.805	201961.1	244141.15000000002	0	227232.07857142857	209960.465	0	231482.07285714286	206241.72	0	250478.51750000002	246172.1025	196236.82666666666	173748.8275
203	183.0768682623015	1.2164655	0	0.0	0.0	204363.1825	337253.545	167648.59	0	241363.91	167362.45500000002	148914.41999999998	192627.4833333333	0	243477.89	239249.93	102862.14	231862.77000000002	124691.18	173137.66	184921.61	196480.41999999998	0	184500.51714285716	189617.74625	0	160997.7185714286	210182.695	0	235060.365	173666.0	117087.38666666667	205569.4925
204	258.1503532134419	1.2914404	0	1999621.0	0.0	6958133.1875	4756530.833333333	5592927.285714285	0	6941233.625	6975032.75	5238061.0	6066082.333333333	0	6743171.0	7139296.25	6848316.0	7101749.5	6840299.5	3635822.5	6146703.5	6025771.75	0	5836700.857142857	6744831.3125	0	6715753.785714285	5975660.0	0	6923694.125	6992572.25	4387376.5	6497090.375
205	140.53881783880124	1.2851233	0	0.0	0.0	899359.75	979721.54	887048.1771428572	0	907408.1	891311.4	863818.075	918021.6466666666	0	915067.95	899748.25	878322.2	904300.6	876276.225	851359.925	948716.25	902674.345	0	863332.7428571429	920110.755	0	898292.7142857143	889520.78	0	877561.25	921158.25	844361.4	919063.26
206	267.0387585927371	1.3667036	0	0.0	0.0	1443443.8625	949704.0833333334	1546486.2714285715	0	1429066.675	1457821.05	1484929.85	1628561.5	0	1469121.9500000002	1389011.4	1447888.3	1467753.8	1443007.4500000002	1526852.25	1653285.0	1616199.75	0	1461513.4285714286	1517795.1	0	1481902.9142857143	1499954.3	0	1412884.825	1474002.9	1526351.5666666667	1561587.3
207	282.003232688864	1.3025041	0	0.0	0.0	5497993.25	4598776.083333333	5307944.357142857	0	5462072.375	5533914.125	5412117.875	5169046.333333333	0	5478623.5	5445521.25	5610930.25	5456898.0	5333240.25	5490995.5	5154404.0	5176367.5	0	5423676.0	5396728.0625	0	5428570.285714285	5392445.5625	0	5432028.875	5563957.625	5412538.833333333	5229498.5
208	257.1471480319348	1.38281	0	19715550.0	0.0	56308209.5	48536806.666666664	61764493.71428572	0	64103402.0	48513017.0	63883380.5	58939311.333333336	0	64647310.0	63559494.0	33066032.0	63960002.0	63892425.0	63874336.0	59522770.0	58647582.0	0	53749044.0	63321728.0	0	54676329.14285714	62510353.5	0	48111246.0	64505173.0	61266108.0	62138283.0
209	140.53881025823895	1.4265616	0	0.0	0.0	892871.655	1006969.8166666668	875068.5442857144	0	901897.875	883845.4349999999	851265.665	906805.7166666667	0	933105.52	870690.23	884708.3	882982.57	885471.73	817059.6	907496.0	906460.575	0	856399.1071428572	909207.4125	0	902009.5857142856	869298.24375	0	862751.1849999999	922992.125	847929.6699999999	895422.7
210	258.15022825866976	1.4451971	0	2157045.0	0.0	6172023.0625	6955511.583333333	6664800.857142857	0	5160511.25	7183534.875	6816439.25	6462616.333333333	0	3491095.75	6829926.75	7125647.5	7241422.25	6816359.5	6816519.0	6166566.5	6610641.25	0	5828357.071428572	6903911.375	0	5861824.571428572	6874627.3125	0	5256971.875	7087074.25	6590204.0	6720748.5
211	257.1471473281692	1.4535544	0	20082538.0	0.0	64390994.25	63591448.666666664	61255452.28571428	0	64279649.5	64502339.0	62094739.0	60136403.333333336	0	65232608.0	63326691.0	64726114.0	64278564.0	62711985.0	61477493.0	59522770.0	60443220.0	0	62179779.428571425	63582208.0	0	63552026.28571428	62381492.0	0	64232691.0	64549297.5	59442564.0	62615118.5
212	267.03873226998803	1.5274429	0	0.0	0.0	1632230.975	1629066.2	1592323.5571428572	0	1620702.275	1643759.675	1566110.275	1627274.5999999999	0	1612664.0	1628740.55	1641259.25	1646260.1	1535705.25	1596515.3	1649986.1	1615918.85	0	1597630.2	1627587.6625	0	1604177.5857142857	1621858.7	0	1630776.9	1633685.05	1553434.5999999999	1621490.275
213	120.08102485417226	1.5256197	0	0.0	0.0	258356.49125	582489.8916666667	198263.49714285714	0	291614.39749999996	225098.585	117728.66750000001	305643.27	0	296347.45499999996	286881.34	211762.14	238435.03	139848.265	95609.07	319636.06	298646.875	0	152579.6885714286	298329.82375	0	230793.11142857143	229893.07875	0	194649.385	322063.59750000003	96486.76000000001	274596.05
214	494.3339585959942	1.5518581	0	0.0	0.0	433517.85	1118721.5266666666	339298.22000000003	0	433212.69	433823.01	281410.61	416481.7	0	424186.19	442239.18999999994	438337.315	429308.70499999996	309233.95499999996	253587.265	426330.66	411557.22	0	368762.5585714286	407736.55374999996	0	395692.22571428574	384173.095	0	438245.7525	428789.9475	276118.3	386683.16
215	258.1501182403158	1.5598425	0	2661568.0	0.0	5842505.4375	7148492.166666667	5402692.142857143	0	4988773.125	6696237.75	4677757.75	6369271.333333333	0	3428640.75	6548905.5	6631232.25	6761243.25	3270712.25	6084803.25	6293017.0	6407398.5	0	4515451.214285715	6618841.25	0	4707741.071428572	6450587.625	0	4918002.25	6767008.625	3978716.5	6470673.875
216	282.00322884497865	1.5296581	0	0.0	0.0	4283439.9625	4540839.25	4099184.3857142855	0	4279486.625	4287393.3	4047840.8	4167642.5	0	4533772.75	4025200.5	4219833.1	4354953.5	4188316.6	3907365.0	4038843.5	4232042.0	0	4077741.0142857144	4302202.9125	0	4274669.771428571	4129890.25	0	4291113.475	4275766.45	3793244.4	4328639.375
217	257.147156232497	1.5632508	0	23927320.0	0.0	62160127.25	67093081.0	50057916.28571428	0	62134438.0	62185816.5	43553281.0	58730763.333333336	0	64243940.0	60024936.0	61680203.0	62691430.0	32452030.0	54654532.0	57928680.0	59131805.0	0	50959048.0	61371637.0	0	53525860.85714286	59125675.75	0	61814989.5	62505265.0	36484459.333333336	60238009.0
218	140.53880312587273	1.5591825	0	0.0	0.0	844342.6875	861323.0433333333	624771.3271428571	0	826500.51	862184.865	699253.2224999999	525462.1333333333	0	799640.62	853360.3999999999	784195.8300000001	940173.8999999999	747665.845	650840.6	0.0	788193.2	0	755669.2057142856	729807.04375	0	666143.5128571428	808142.0249999999	0	828922.55	859762.825	657998.08	599851.2625
219	374.2261135528289	1.5528563	0	1770082.4	0.0	395065.035	557342.7033333334	327407.44	0	374936.555	415193.515	231156.5825	455741.9166666667	0	381601.81	368271.30000000005	416972.185	413414.845	192062.83	270250.335	442406.12	462409.815	0	321132.7214285714	400555.41375	0	346239.96714285715	378586.57375	0	392472.2675	397657.8025	226013.32666666666	403453.025
220	257.1471654826242	1.664827	0	27831318.0	0.0	50461158.0	66676329.333333336	52246145.14285714	0	42551673.0	58370643.0	50361129.0	54759500.0	0	29190414.0	55912932.0	57244753.0	59496533.0	52938030.0	47784228.0	53929480.0	55174510.0	0	54696682.0	48316938.25	0	47525124.85714286	54592050.75	0	58834324.0	42087992.0	49179826.0	54545884.5
221	334.1834560510794	1.7181677	0	0.0	0.0	0.0	1650573.2833333332	44549.98285714286	0	0.0	0.0	77962.47	0.0	0	0.0	0.0	0.0	0.0	155924.94	0.0	0.0	0.0	0	0.0	38981.235	0	44549.98285714286	0.0	0	0.0	0.0	0.0	77962.47
222	494.3339930042277	1.842845	0	0.0	0.0	348717.45875	808109.0066666667	228035.31857142856	0	376413.96	321020.9575	158542.4225	320692.51333333337	0	349096.03	403731.89	364015.935	278025.98	175928.22	141156.625	264095.44	348991.05	0	261003.17428571428	319870.585	0	291739.40142857144	292976.38625	0	364299.855	333135.0625	123274.26666666666	306606.1075
223	506.33412108515466	1.8723892	0	0.0	0.0	245990.13	871209.7833333333	148600.58714285714	0	178208.04499999998	313772.215	140076.2725	159966.34	0	206003.69	150412.4	328978.525	298565.905	150295.735	129856.81	0.0	239949.51	0	221438.03	182257.3675	0	195793.69999999998	204696.15625	0	322674.9275	169305.33250000002	86455.5	195209.4025
224	163.03901662278264	1.8936061	0	0.0	0.0	18896.285	575240.2416666667	637700.8385714286	0	37792.57	0.0	748189.0775	490383.1866666667	0	75585.14	0.0	0.0	0.0	852711.23	643666.925	526273.2	472438.18	0	251127.37285714288	357148.0675	0	340409.42	279026.27625	0	0.0	37792.57	585963.87	676503.565
225	284.2066481600368	1.9080666	0	0.0	234860.2	97232.39875	66116.175	81351.39571428571	0	35841.765	158623.0325	93760.2175	64806.299999999996	0	0.0	71683.53	101504.57	215741.495	89744.265	97776.17	0.0	97209.45	0	101969.8857142857	79191.22	0	54642.524285714295	120602.66125	0	133575.1675	60889.63	59829.51	97492.81
226	605.4026206346432	1.9407566	0	0.0	0.0	442965.36625	1236084.2333333334	211385.65	0	458273.52249999996	427657.21	186866.20750000002	244078.24	0	449126.905	467420.14	392176.58999999997	463137.83	220331.265	153401.15	366503.66	182865.53	0	260055.5214285714	400379.22875	0	355681.8828571429	316706.1625	0	455097.1625	430833.57	0.0	369924.8875
227	488.3232289629964	1.9426571	0	0.0	0.0	375854.55625	776080.7316666666	207097.6285714286	0	396668.05	355041.0625	213211.57	198945.7066666667	0	398289.93	395046.17000000004	344724.06	365358.065	273184.0	153239.14	311859.84	142488.64	0	248286.86857142858	339813.97125	0	334893.68857142853	264033.00375000003	0	385447.545	366261.5675	65405.96666666667	313366.375
228	205.09683233195665	1.9811494	0	0.0	0.0	264837.22625	561118.5033333333	297216.01285714284	0	303967.7025	225706.75	199349.46749999997	427704.74	0	298668.265	309267.14	157525.86	293887.64	176610.86	222088.07499999998	452359.62	415377.3	0	182709.60285714286	365030.335	0	245424.22714285713	310155.03875	0	172247.1125	357427.34	196659.59	372633.32999999996
229	188.0706397931699	1.9797091	0	0.0	0.0	553148.00375	1079858.3166666667	580685.1457142858	0	588736.3325	517559.675	423498.29000000004	790267.6200000001	0	590804.015	586668.65	477960.55	557158.8	436496.98000000004	410499.6	871566.0	749618.43	0	434296.9971428571	681237.63375	0	554584.1557142857	575986.37	0	429454.345	676841.6625	440753.8666666667	685633.605
230	284.20668966656444	2.0063312	0	189821.9	242997.75	41839.185	2901727.3833333333	197181.55142857143	0	83678.37	0.0	196985.08500000002	197443.50666666668	0	87317.115	80039.625	0.0	0.0	301233.03	92737.14	219962.16	186184.18	0	78622.10428571429	145578.70125	0	142437.49285714288	89740.23625	0	40019.8125	43658.5575	130091.82666666666	247498.84500000003
231	639.3843673310265	2.025078	0	0.0	0.0	701585.815	1365096.9166666667	491860.8128571428	0	763333.5025	639838.1275	429033.1725	575631.0	0	757111.225	769555.78	639352.725	640323.53	430551.29500000004	427515.05	581830.6	572531.2	0	565415.2328571428	637225.6975	0	605123.0128571428	602481.39	0	716220.475	686951.155	364341.57666666666	587500.24
232	309.2044871480804	2.0240152	0	0.0	0.0	432197.175	1232730.0666666667	282479.72142857144	0	460639.305	403755.045	214445.6325	373191.84	0	470667.30000000005	450611.31	401874.36	405635.73	266861.155	162030.11	357904.7	380835.41	0	338048.66714285716	383574.3475	0	376672.9042857143	349778.14	0	448950.105	415444.245	190180.08333333334	351704.45
233	533.2950196585612	2.0452406	0	0.0	0.0	353048.52749999997	563023.7433333333	275293.35714285716	0	364131.08499999996	341965.97	251063.10499999998	307600.36	0	362337.825	365924.345	342830.065	341101.875	274181.6	227944.61	307972.22	307414.43	0	297875.45	333289.19625	0	323810.17142857146	310596.315	0	357334.9925	348762.0625	218596.05999999997	317816.32999999996
234	394.2337382225071	2.0451891	0	0.0	0.0	258664.75	476567.68	210156.07142857142	0	271433.95499999996	245895.54499999998	194014.055	231678.76	0	279278.125	263589.785	238607.245	253183.845	206530.28	181497.83	226127.6	234454.34	0	231123.63285714286	240318.13375	0	239279.84285714285	233181.44999999998	0	261949.97749999998	255379.5225	190021.84	225256.745
235	683.4109383841229	2.0824761	0	0.0	0.0	261612.9425	481711.3316666667	161070.68714285715	0	278227.5	244998.385	125086.015	209050.25	0	268280.07	288174.93	254174.05	235822.72	135877.97	114294.06	222193.05	202478.85	0	178849.67428571428	246056.32875	0	219836.74714285714	210192.64	0	259822.8125	263403.0725	70885.49	228709.585
236	323.22025864140227	2.1132472	0	0.0	0.0	115029.64625	441173.0883333333	52235.888571428564	0	145914.125	84145.16750000001	41387.155	66700.86666666667	0	192678.96000000002	99149.29	85403.695	82886.64	82774.31	0.0	0.0	100051.3	0	112404.81999999999	62381.83125	0	103101.99	70521.8075	0	146682.785	83376.5075	66700.86666666667	41387.155
237	645.4337107703524	2.1138246	0	0.0	0.0	254813.89500000002	568122.1533333333	150355.39571428573	0	259604.4925	250023.2975	109312.125	205079.75666666668	0	265203.18	254005.805	241085.79499999998	258960.8	121587.155	97037.095	190508.17	212365.55	0	183952.54571428572	225416.38874999998	0	206608.6328571429	205592.3125	0	257115.58000000002	252512.21	86401.83333333333	198320.5675
238	488.3233022609603	2.1842184	0	0.0	0.0	252241.73125	422200.035	164781.80428571432	0	302320.0025	202163.46	113896.18	232629.30333333334	0	294510.91000000003	310129.095	266434.92	137892.0	109643.4	118148.96	230216.89	233835.51	0	203496.3757142857	218366.48125	0	224485.05000000002	200001.39125	0	294360.6325	210122.83	82344.03333333334	226610.1325
239	794.4790962244815	2.1924415	0	0.0	0.0	254258.44	582390.3283333334	173959.23714285714	0	272352.9875	236163.89250000002	124595.8425	239777.09666666668	0	279247.77499999997	265458.2	242493.86	229833.925	117674.155	131517.53	255958.31	231686.49	0	186444.29714285716	243334.0125	0	219255.69857142857	214624.03625	0	258407.72	250109.16	90493.06666666667	236558.865
240	386.75205324160606	2.1962173	0	0.0	0.0	226192.0925	608163.6366666666	147908.85428571427	0	232094.60249999998	220289.5825	98316.73999999999	214031.67333333334	0	243728.39	220460.815	221977.47999999998	218601.685	100459.51	96173.97	212579.5	214757.76	0	164195.01857142855	211941.69874999998	0	192130.03714285715	187498.5575	0	227140.1775	225244.0075	80268.14	198639.39
241	163.03899925098187	2.2368515	0	0.0	0.0	361026.995	1787162.0	2578099.257142857	0	320328.5775	401725.4125	3387462.55	1498948.2	0	340404.875	300252.28	253435.28	550015.545	3542814.6	3232110.5	1530387.4	1483228.6	0	1070780.7057142858	1679930.7275	0	1400528.1300000001	1391401.73125	0	113834.335	608219.655	2346709.2	2751641.8
242	377.0842937443118	2.230168	0	0.0	0.0	0.0	543673.905	841100.1271428571	0	0.0	0.0	1073491.95	531244.3633333333	0	0.0	0.0	0.0	0.0	1118193.97	1028789.93	525566.4	534083.345	0	329048.60714285716	448045.08	0	394564.9057142857	390718.31875	0	0.0	0.0	767780.0833333334	896090.16
243	355.1023178694177	2.2299929	0	0.0	0.0	591862.09875	2129332.85	3113831.714285714	0	678907.6025	504816.595	4081719.45	1823314.7333333332	0	698234.3	659580.905	531388.83	478244.36	4325632.25	3837806.65	1841221.4	1814361.4	0	1506651.7228571426	1998144.59125	0	1850247.4514285715	1697498.3287499999	0	516626.96499999997	667097.2325	2826684.733333333	3329191.95
244	309.2045075121338	2.236251	0	0.0	0.0	262330.59125	719082.1233333334	146176.48714285714	0	235692.1325	288969.05	75385.9	240563.93666666665	0	184119.28	287264.985	307524.81000000006	270413.29	150771.8	0.0	205173.05	258259.38	0	217897.9128571429	199574.34375	0	212857.83285714287	203984.41375	0	303719.0575	220942.125	103469.71999999999	178206.5625
245	639.3844037380519	2.2425666	0	0.0	0.0	310696.91875	550362.2766666667	100007.9542857143	0	324513.3175	296880.52	71358.905	138206.68666666668	0	352906.04000000004	296120.595	318025.91500000004	275735.125	142717.81	0.0	0.0	207310.03000000003	0	204358.25142857144	219390.40875	0	232471.36142857143	194791.4375	0	302209.46749999997	319184.37	73889.96333333333	119596.44750000001
246	328.23286754406394	2.23642	0	152760.52	259469.61	151264.59375	1420568.3499999999	143877.01285714286	0	148165.53999999998	154363.6475	158160.4125	124832.48	0	144239.85499999998	152091.22499999998	115043.56	193683.735	115491.06	200829.765	0.0	187248.72	0	148649.76142857142	147088.43875	0	107078.42142857143	183463.36125	0	177482.2525	125046.935	110206.44	169129.9425
247	384.5367801803684	2.239273	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0
248	599.3919096592729	2.2799377	0	0.0	0.0	276241.45375	629704.9566666667	217712.66428571427	0	316664.1775	235818.73	174300.1075	275596.0733333333	0	329888.365	303439.99	310401.52	161235.94	227760.55	120839.665	270766.6	278010.81	0	258414.60857142857	240627.2525	0	286695.35285714286	215881.60125	0	339576.775	212906.1325	150198.3866666667	268348.3725
249	653.4000161104707	2.2766602	0	0.0	0.0	153888.135	434722.7033333333	92154.53428571428	0	128147.47750000001	179628.79249999998	44666.48	155471.94	0	100489.85	155805.10499999998	186477.03999999998	172780.54499999998	89332.96	0.0	132860.22	166777.8	0	128677.51285714285	121930.52875	0	126494.27428571429	123840.8625	0	179622.0475	128154.2225	60751.46666666667	115706.835
250	716.471036204218	2.2779331	0	0.0	0.0	52307.869999999995	482687.87333333335	16623.647142857142	0	72212.215	32403.525	0.0	38788.51	0	78381.9	66042.53	64807.05	0.0	0.0	0.0	0.0	58182.765	0	76404.06999999999	0.0	0	40911.12857142858	31056.32375	0	104615.73999999999	0.0	38788.51	0.0
251	355.1023288926678	2.2874787	0	0.0	0.0	503814.53750000003	944470.2583333333	1288558.472857143	0	678907.6025	328721.4725	1639337.025	820853.7366666667	0	698234.3	659580.905	531388.83	126054.115	1744776.55	1533897.5	831566.25	815497.48	0	775136.1814285713	953059.0425	0	968623.6585714286	783757.5	0	405638.77749999997	601990.2975	1267799.3866666667	1304127.7875
252	163.03899827404965	2.309206	0	0.0	0.0	613550.19	2308003.216666667	3060900.8857142855	0	689785.5575	537314.8225	3896523.375	1946737.5666666667	0	739576.77	639994.345	524614.1000000001	550015.545	4152988.75	3640058.0	1922725.8	1958743.45	0	1613561.684285714	1879971.99125	0	1822440.7200000002	1697202.835	0	557886.1475	669214.2324999999	3021129.0666666664	3090729.75
253	750.4529093948352	2.3144138	0	0.0	0.0	455512.76875	1257305.0	221449.99142857143	0	466360.44	444665.0975	153952.385	311446.8	0	512934.22	419786.66000000003	448207.56499999994	441122.63	167091.19	140813.58	281519.06	326410.67000000004	0	336549.4557142857	354800.7375	0	362569.2871428571	332033.385	0	493849.0625	417176.475	126816.64666666667	292425.0
254	377.0842833035344	2.2672832	0	0.0	0.0	0.0	402651.43500000006	450860.8742857143	0	0.0	0.0	657614.9299999999	175188.80000000002	0	0.0	0.0	0.0	0.0	466618.16000000003	848611.7	525566.4	0.0	0	132605.50285714286	278473.45	0	208400.38857142857	212152.925	0	0.0	0.0	309412.84	556946.9
255	364.7389188258012	2.3195767	0	0.0	0.0	509548.3075	1379668.6333333333	359878.9114285714	0	536473.575	482623.04000000004	303237.475	435400.82666666666	0	561760.725	511186.425	504305.55000000005	460940.53	332608.085	273866.865	388670.78	458765.85	0	436364.46142857143	442623.45125	0	455145.64285714284	426189.9175	0	534930.045	484166.57	304943.68333333335	401080.3325
256	645.4338024791641	2.3247352	0	0.0	0.0	221417.19125	532841.5783333334	142966.45285714287	0	269502.15249999997	173332.23	108152.515	189385.03666666665	0	279090.425	259913.88	127553.585	219110.875	112016.53	104288.5	192017.02	188069.045	0	177012.7257142857	191626.7025	0	175619.7285714286	192845.575	0	256648.735	186185.6475	70831.38	197067.7575
257	527.2843862085327	2.3803225	0	0.0	0.0	420149.7675	583499.2833333333	336241.34285714285	0	449930.33999999997	390369.195	317616.3575	361074.6566666667	0	474820.28	425040.4	398685.405	382052.985	348212.095	287020.62	360010.53	361606.72	0	356891.6957142857	402080.70875	0	400492.2985714286	363930.18124999997	0	420770.52249999996	419529.0125	271719.9266666667	384632.405
258	505.3023013048568	2.3845682	0	0.0	0.0	254787.735	501706.61333333334	209059.0057142857	0	269942.07	239633.4	187712.84	237520.55999999997	0	291481.97	248402.17	250279.71999999997	228987.08000000002	208129.51	167296.16999999998	237587.88	237486.9	0	225217.90857142856	240648.695	0	248195.7542857143	220543.08000000002	0	259937.2	249638.27000000002	178925.52000000002	231659.12
259	378.754539499358	2.3890884	0	0.0	0.0	286529.1975	658048.9666666667	176916.81428571427	0	309947.5975	263110.7975	120756.14	251797.71333333335	0	326937.635	292957.56	276504.14	249717.45500000002	133200.03	108312.25	254777.88	250307.63	0	205623.59	261410.76875	0	246865.92714285714	225323.72375	0	293246.2525	279812.1425	88793.37333333334	243009.39500000002
260	355.7335420040871	2.4227104	0	0.0	0.0	177987.2975	437453.3	88057.08857142857	0	183859.575	172115.02	103552.16	67396.99333333333	0	120152.43	247566.72	229153.08	115076.96	115306.985	91797.335	202190.98	0.0	0	68252.23285714285	195316.54625	0	161630.85285714286	113610.25375	0	119441.4075	236533.1875	0.0	154099.905
261	861.5212502384342	2.4137967	0	0.0	0.0	159237.935	692276.3150000001	49978.55714285715	0	105586.25	212889.62	45769.2	55591.03333333333	0	109081.97	102090.53	212893.07	212886.16999999998	91538.4	0.0	0.0	83386.55	0	55910.83285714285	154047.19375	0	118146.69714285714	99590.8125	0	97843.95749999999	220631.9125	0.0	87462.475
262	442.286131380072	2.4166617	0	0.0	0.0	250569.49875	640497.9333333333	160027.35285714286	0	258213.6425	242925.355	111410.57750000001	224849.72	0	272114.165	244313.12	250834.95	235015.76	112780.085	110041.07	204056.36	235246.40000000002	0	183049.01714285716	230425.5425	0	210787.82285714286	206154.0875	0	254800.10499999998	246338.89250000002	87380.90000000001	214512.1925
263	364.7389109703519	2.4154997	0	0.0	0.0	263156.18875000003	673364.2000000001	170947.21714285715	0	266240.59	260071.7875	121667.84	236653.05333333334	0	280592.075	251889.105	280563.25	239580.325	126192.74	117142.94	226993.66	241482.75	0	187942.61285714287	248285.2175	0	228812.82714285716	212523.78	0	261188.62250000003	265123.755	90281.26666666666	231446.68
264	327.2012224170774	2.442785	0	308171.53	399122.3	142057.5525	560852.5166666667	288180.8642857143	0	79729.175	204385.93	298281.2825	274713.64	0	0.0	159458.35	158379.28	250392.58	269961.265	326601.3	246769.52	288685.7	0	235700.44571428574	187977.91875	0	157635.80142857143	256284.48249999998	0	216884.53	67230.575	260788.33333333334	308725.2625
265	371.7467475647313	2.4631505	0	0.0	0.0	151030.79499999998	395166.3983333334	89524.15857142858	0	177473.215	124588.375	79094.43	103430.46333333333	0	184831.93	170114.5	164939.22	84237.53	84088.04	74100.82	148597.73	80846.83	0	97713.78714285714	143864.87	0	145188.01571428572	102324.92	0	130575.7125	171485.8775	53897.886666666665	116243.8625
266	355.73353878107173	2.4733577	0	0.0	0.0	166579.54875000002	496059.1616666667	86369.23571428572	0	169816.99	163342.10749999998	100598.41750000001	67396.99333333333	0	127453.92	212180.06	109059.28	217624.935	109399.5	91797.335	202190.98	0.0	0	128915.24142857142	129351.79375000001	0	127716.62571428572	130400.5825	0	225601.6725	107557.425	0.0	151146.1625
267	497.8202963201135	2.5204198	0	0.0	0.0	271379.06875	645605.4333333333	164360.3157142857	0	281376.5875	261381.55	116319.905	228414.19666666666	0	289892.425	272860.75	258548.1	264215.0	122310.085	110329.725	221280.66	231980.965	0	194714.59857142856	244819.07125	0	223254.55428571426	219846.61	0	275754.5075	267003.63	86661.38666666667	222634.5125
268	420.2730611791795	2.520718	0	0.0	0.0	534158.42375	1289152.0399999998	369359.5514285714	0	559302.2875	509014.56	306559.815	453092.5333333334	0	597967.53	520637.04500000004	538577.7	479451.42000000004	331791.5	281328.13	440036.4	459620.6	0	439667.6928571429	472638.8	0	482387.1228571429	435259.29875	0	548021.1925	520295.655	295196.36	424981.945
269	861.5212084102757	2.49819	0	0.0	0.0	122554.6775	629615.795	40648.392857142855	0	77244.4825	167864.8725	33074.075	50747.48333333334	0	0.0	154488.965	163762.735	171967.01	66148.15	0.0	0.0	76121.225	0	96776.45571428572	73442.6225	0	65688.82428571429	100644.3	0	131298.185	113811.17	50747.48333333334	33074.075
270	163.03897977162168	2.5421395	0	0.0	0.0	0.0	127722.73166666664	401084.61714285717	0	0.0	0.0	506164.54250000004	260978.05000000002	0	0.0	0.0	0.0	0.0	554873.93	457455.155	311718.7	235607.72499999998	0	153048.45714285714	217031.64	0	203066.65142857144	173265.72	0	0.0	0.0	357113.06666666665	434063.28
271	972.5895573833426	2.5626237	0	0.0	0.0	15343.72375	411065.1066666667	0.0	0	30687.4475	0.0	0.0	0.0	0	61374.895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	17535.684285714284	0.0	0	17535.684285714284	0.0	0	30687.4475	0.0	0.0	0.0
272	475.8074666310532	2.563763	0	0.0	0.0	639888.15	1581311.7333333334	437777.0	0	656426.99	623349.31	366163.04	533262.28	0	680853.5	632000.48	631301.37	615397.25	413893.75	318432.32999999996	495757.06	552014.89	0	532946.5028571428	556614.835	0	563979.1857142857	529461.2375	0	670849.415	608926.885	349075.95333333337	504302.78500000003
273	427.2809021860832	2.568575	0	0.0	0.0	238751.30625	566741.0599999999	141668.38714285713	0	251252.71000000002	226249.9025	99179.4375	198320.31999999998	0	265930.6	236574.82	232718.97499999998	219780.83	107440.54	90918.335	207579.14	193690.91	0	169588.78285714285	214320.96	0	202822.76714285716	185241.22375	0	242941.09	234561.5225	71785.70666666667	194080.39750000002
274	434.28860366779065	2.5824234	0	0.0	0.0	435744.62125	925081.5783333335	311729.8471428571	0	441027.1075	430462.135	267516.14749999996	370681.4466666666	0	470797.92000000004	411256.295	438536.03	422388.24	288607.395	246424.9	335398.12	388323.11	0	357961.08714285714	395292.28625	0	390182.97285714286	367098.13625	0	434963.615	436525.6275	255291.04999999996	354058.945
275	411.2678188003081	2.5826252	0	0.0	0.0	317461.06	694379.64	208229.14571428573	0	319958.6075	314963.5125	173951.28999999998	253932.95333333334	0	329420.905	310496.31	310114.33999999997	319812.68500000006	226666.39	121236.19	233289.11	264254.875	0	253307.65714285715	278017.3625	0	280813.1971428571	253950.015	0	335179.015	299743.105	144145.84666666668	256291.62
