feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
246	2.0|2.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q76120007|http://www.wikidata.org/entity/Q105162226	FIMXSEMBHGTNKT-UPGAHCIJSA-N|MEGPURSNXMUDAE-RLMOJYMMSA-N	InChI=1S/C8H13NO2/c1-9-5-2-4(10)3-6(9)8-7(5)11-8/h4-8,10H,2-3H2,1H3/t4?,5-,6+,7-,8+|InChI=1S/C8H13NO2/c1-9-5-2-4-3-6(9)8(11-4)7(5)10/h4-8,10H,2-3H2,1H3/t4-,5-,6+,7-,8-/m0/s1	CN1[C@@H]2CC(O)C[C@H]1[C@@H]1O[C@@H]12|CN1[C@@H]2C[C@@H]3C[C@H]1[C@H](O)[C@H]2O3	C8H13NO2|C8H13NO2	pos_2MHCH3CN|pos_2MHCH3CN	155.094628656|155.094628656	Scopine|Oscine	FIMXSEMBHGTNKT|MEGPURSNXMUDAE	Alkaloids|Alkaloids	Ornithine alkaloids|Ornithine alkaloids	Tropane alkaloids|Tropane alkaloids	http://www.wikidata.org/entity/Q1148161|http://www.wikidata.org/entity/Q30959	Cyphanthera myosotidea|Datura stramonium	994196.0|822825.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Solanales']|['Solanales']	['Solanaceae']|['Solanaceae']	['Anthocercideae']|['Datureae']	['Anthocercis']|['Datura']	['Anthocercis myosotidea']|['Datura stramonium']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Solanales']|['Solanales']	['Solanaceae']|['Solanaceae']	nan|nan	nan|nan	nan|nan	6|6	3|3	7.5|7.5	1|1	8	Alkaloids	0.7083333333333334	Ornithine alkaloids	0.5833333333333334	Tropane alkaloids	0.4583333333333333
247	1.0	0.6265986	ISDB	http://www.wikidata.org/entity/Q104913212	AJJJRSKTRLDSEB-IHRRRGAJSA-N	InChI=1S/C14H21NO2/c1-15-10-13(16)8-7-12(15)9-14(17)11-5-3-2-4-6-11/h2-6,12-14,16-17H,7-10H2,1H3/t12-,13-,14-/m0/s1	CN1C[C@@H](O)CC[C@H]1C[C@H](O)c1ccccc1	C14H21NO2	nan	235.157228912	(3S,6S)-6-[(2S)-2-hydroxy-2-phenylethyl]-1-methylpiperidin-3-ol	AJJJRSKTRLDSEB	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q156823	Sedum acre	387652.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Saxifragales']	['Crassulaceae']	['Unknown']	['Sedum']	['Sedum acre']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.506394386291504	1	21	Fatty acids	0.5714285714285714	Fatty acyls	0.5714285714285714	Oxygenated hydrocarbons	0.2857142857142857
249	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105246334	RVUUQPKXGDTQPG-UHFFFAOYSA-N	InChI=1S/C41H78O12S/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-36(42)50-31-34(32-51-41-40(46)39(45)38(44)35(53-41)33-54(47,48)49)52-37(43)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h34-35,38-41,44-46H,3-33H2,1-2H3,(H,47,48,49)	CCCCCCCCCCCCCCCC(=O)OCC(COC1OC(CS(=O)(=O)O)C(O)C(O)C1O)OC(=O)CCCCCCCCCCCCCCC	C41H78O12S	pos_1_1proton1ammonium	794.521398936	1,2-Di-O-palmitoyl-3-O-(6-sulfoquinovopyranosyl)glycerol	RVUUQPKXGDTQPG	Fatty acids	Glycerolipids	Glycosyldiacylglycerols	http://www.wikidata.org/entity/Q23501	Solanum lycopersicum	378964.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum lycopersicum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	nan	nan	nan	6	3	7.5	1	55	Fatty acids	0.625	Glycerolipids	0.625	Glycosyldiacylglycerols	0.5
252	1.0	0.75832224	ISDB	http://www.wikidata.org/entity/Q28086552	SNICXCGAKADSCV-JTQLQIEISA-N	InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1	CN1CCC[C@H]1c1cccnc1	C10H14N2	nan	162.115698448	Nicotine	SNICXCGAKADSCV	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	http://www.wikidata.org/entity/Q3024956	Nicotiana benthamiana	1020638.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana benthamiana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana benthamiana']	9	0	12.033288955688477	1	-1	nan	nan	nan	nan	nan	nan
254	1.0	0.23275864	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	LWKQMJMZQKJRPU	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.9310345649719238	1	23	Terpenoids	0.2	Flavonoids	0.2	Chalcones	0.2
258	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27155847	YUXIBTJKHLUKBD-UHFFFAOYSA-N	InChI=1S/C12H22O4/c1-3-5-9-15-11(13)7-8-12(14)16-10-6-4-2/h3-10H2,1-2H3	CCCCOC(=O)CCC(=O)OCCCC	C12H22O4	pos_1_minus1proton1calcium	230.151809184	Dibutyl succinate	YUXIBTJKHLUKBD	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	nan	8	1	8.5	1	67	Fatty acids	1.0	Nucleosides	0.5	Purine nucleos(t)ides	0.5
260	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27165666	OIRDTQYFTABQOQ-UHFFFAOYSA-N	InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	C10H13N5O4	pos_1_1proton	267.096753896	2-(6-Aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol	OIRDTQYFTABQOQ	Carbohydrates	Nucleosides	Purine nucleos(t)ides	http://www.wikidata.org/entity/Q15531484	Nicotiana undulata	210478.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana undulata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	nan	8	3	9.5	1	67	Fatty acids	1.0	Nucleosides	0.5	Purine nucleos(t)ides	0.5
263	4.0	0.27277038	ISDB	http://www.wikidata.org/entity/Q105151016	LFHSZRTUBXHYFX-SYALNFSTSA-N	InChI=1S/C22H26O10/c1-29-13-8-11(30-22-19(28)18(27)17(26)14(9-23)31-22)7-12(24)15(13)20-21(32-20)16(25)10-5-3-2-4-6-10/h2-8,14,16-28H,9H2,1H3/t14-,16+,17-,18+,19-,20+,21+,22-/m1/s1	COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c1[C@@H]1O[C@H]1[C@@H](O)c1ccccc1	C22H26O10	nan	450.15259703199985	Trifochalcanoloside I	LFHSZRTUBXHYFX	Shikimates and Phenylpropanoids	Flavonoids	Chalcones	http://www.wikidata.org/entity/Q159175	Trifolium alexandrinum	128251.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Trifolieae']	['Trifolium']	['Trifolium alexandrinum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	6.591081500053406	1	23	Terpenoids	0.2	Flavonoids	0.2	Chalcones	0.2
267	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105241278	RNEHQZRKZJSYOL-UHFFFAOYSA-N	InChI=1S/C25H35N3O6/c29-20-8-4-18(16-22(20)31)6-10-24(33)27-14-2-1-12-26-13-3-15-28-25(34)11-7-19-5-9-21(30)23(32)17-19/h4-5,8-9,16-17,26,29-32H,1-3,6-7,10-15H2,(H,27,33)(H,28,34)	O=C(CCc1ccc(O)c(O)c1)NCCCCNCCCNC(=O)CCc1ccc(O)c(O)c1	C25H35N3O6	pos_1_1proton1ethylamine	473.25258584	3-(3,4-dihydroxyphenyl)-N-[3-({4-[3-(3,4-dihydroxyphenyl)propanamido]butyl}amino)propyl]propanamide	RNEHQZRKZJSYOL	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	nan	nan	nan	6	2	7.0	1	8	Alkaloids	0.7083333333333334	Ornithine alkaloids	0.5833333333333334	Tropane alkaloids	0.4583333333333333
271	1.0	0.36273652	ISDB	http://www.wikidata.org/entity/Q104919487	AVGVCMDFODSDCK-ODWZBEOQSA-N	InChI=1S/C25H33NO3/c27-25(26-18-12-9-13-19-26)15-11-8-6-4-2-1-3-5-7-10-14-22-16-17-23-24(20-22)29-21-28-23/h6,8,10-11,14-17,20H,1-5,7,9,12-13,18-19,21H2/b8-6+,14-10+,15-11+	O=C(/C=C/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1	C25H33NO3	nan	395.246043916	Piperchabamide C	AVGVCMDFODSDCK	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q7504329	Piper retrofractum	505281.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper retrofractum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	1	5.950946092605591	1	8	Alkaloids	0.7083333333333334	Ornithine alkaloids	0.5833333333333334	Tropane alkaloids	0.4583333333333333
