	msms_score	matched_peaks	feature_id	reference_id	short_inchikey
0	0.46669861379822886	7	1	166777	APTYMLOLERDMRK
1	0.4236627666090686	8	37	112736	XANRESOMAOULIU
2	0.45384595939105105	8	37	158622	YFTBALWTXJWGFU
3	0.3237132457001349	14	38	191118	ZJTSOHVFOHPWJC
4	0.21350211978143915	7	51	241930	NNCPNXNWAQSRCG
5	0.3395593563778107	8	56	198856	FDHFJXKRMIVNCQ
6	0.48810547127698556	43	57	192292	BEYAPDNDPYAWHT
7	0.8021324941523965	54	57	225113	LBHQTVBKPMHICN
8	0.3947969198974885	30	57	271770	ULDNZNZTSYZQKK
9	0.4978121192835809	25	59	31399	MYTDNGUQXKUHFN
10	0.4658966953576867	23	59	103223	NHIPIGXCJWQVRH
11	0.7458116229361723	27	59	138421	LYRFLYHAGKPMFH
12	0.522852323364907	20	59	182796	GHSBLFLOXXCDDN
13	0.3526356685889692	19	59	189778	XVJURMGLVCDMPO
14	0.5947279718610459	23	59	212611	USBSYOMZAJVNGA
15	0.49881408308214625	30	60	30939	XCADPUVJDQXSTQ
16	0.7080414223438365	41	70	731	BUOSOJFCMIYTBG
17	0.6995405518571906	14	71	1024	GUFMBISUSZUUCB
18	0.5410073890583486	29	71	49248	DGHCIOUISGMOJE
19	0.45964211572075453	28	71	64028	NPAWGLOPXKCTCV
20	0.5367283525858731	29	71	81324	PGVOXXHNGYYHHB
21	0.5737127592137342	29	71	119043	VRPRIAVYSREHAN
22	0.703618530844902	25	71	125938	ROXLYQQDLJJEBE
23	0.6165833679947458	26	71	180550	ZYHJQFMTTFCBKH
24	0.5846276877454498	29	71	195677	KWKXNDCHNDYVRT
25	0.5115566916550947	29	71	216118	RHDHXBLZBVAPTL
26	0.78437047939274	42	74	20509	BXUVLPDAJOPHFD
27	0.6221668875335505	35	74	36134	ZKCKHRAPIWMJMM
28	0.7472678961000035	44	74	67350	RXORHYFDDNAOQS
29	0.7678891192255298	44	74	68368	UVNRLSCOYBEJTM
30	0.7744770716883467	44	74	106818	AMVROEXDYFQCMJ
31	0.7385276238759144	42	74	156733	IKYKEVDKGZYRMQ
32	0.653085998767312	40	74	194844	RSWYJAMVUDLFEQ
33	0.7425643845036783	44	74	198250	NCFULMZVHNTQOK
34	0.7456647930686969	44	74	207893	FSWKPPANMNTLMX
35	0.7408031925958947	44	74	224513	NSHFPFZDITUYCS
36	0.7713199781684256	44	74	235984	HXLZULGRVFOIDK
37	0.5470262700117706	38	74	265446	FNSKSLNGIWWXGL
38	0.21690651315960413	28	76	97462	KPYNOSFEWCAQPM
39	0.5335998837619401	44	78	141631	XCLBZPCBKFADQY
40	0.48912140327695497	25	78	168571	CMWZZRZGLKJOMZ
41	0.2915773731738485	27	78	178655	NUVZRXFYBBDUJZ
42	0.3588887981352742	39	78	230081	DVBUHWFEXOSULX
43	0.7874850867092961	45	78	243570	SNIUTNKNNXNVFA
44	0.29420074296822024	24	78	253920	QNXDEBZEUMVFNP
45	0.7520188999826597	27	80	71394	BKSKLPMHTCDKMA
46	0.7273934282716087	26	80	103513	JLXFCRGBJHNVNU
47	0.5504808282143376	40	80	170458	WQXMQVGEJLKXJG
