"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
560	"NA_[560_294.15_6.1]"	2.38680457643819	0.044257788906455	-0.0781080231693898
244	"Proacaciberin_[244_374.14_2.2]"	2.21598817858707	0.0520434867525391	-0.0936336719530039
422	"NA_[422_491.31_4.5]"	2.19044950552703	0.0961609426678956	-0.129891990472367
643	"NA_[643_1083.94_6.6]"	2.01542318596554	0.0818762379065204	-0.116443380369079
56	"NA_[56_871.57_0.5]"	1.99837324358616	0.0465201108271401	-0.124360090618644
474	"NA_[474_156.04_5]"	1.88255942554883	0.101293091030709	-0.110196566487129
655	"NA_[655_533.12_6.6]"	1.87161966924548	0.0441271385815929	-0.112415614386163
301	"4-hydroxystyrene_[301_121.06_3.7]"	1.8589609514939	0.061965323911837	-0.08056007719994
657	"Muraglitazar_[657_499.19_6.6]"	1.83457140018001	0.0374665769394426	-0.103874355362802
646	"NA_[646_975.38_6.6]"	1.81398203252618	0.0539014605302029	-0.111475978155784
373	"NA_[373_121.09_4.1]"	1.77849745250329	0.0982326175059726	-0.0903209576908639
300	"NA_[300_291.11_3.6]"	1.75404386187294	0.0635512312201417	-0.0642572318964355
401	"NA_[401_1054.72_4.2]"	1.74895498868565	0.0550326576189788	-0.109847296853324
302	"NA_[302_217.15_3.7]"	1.74430250998231	0.024966357852565	-0.0602019328525834
242	"NA_[242_181.09_2.2]"	1.73226709457284	0.0581558252663347	-0.0695659412537504
243	"2-(4-Hydroxy-3,5-dimethoxyphenyl)ethanol 4'-glucoside_[243_383.13_2.2]"	1.72636025288158	0.0609398227638593	-0.0697207589822052
111	"NA_[111_172.13_0.6]"	1.70574111435658	0.0349243456813567	-0.110726370520967
654	"NA_[654_531.12_6.6]"	1.69710989625836	0.0543023745544349	-0.100753475773706
328	"NA_[328_257.15_4]"	1.69430173480504	0.0840963567640654	-0.0853412408393331
441	"NA_[441_205.07_4.8]"	1.68581471750019	0.0368976303005697	-0.10789018333061
370	"NA_[370_1249.77_4.1]"	1.68294693299794	0.0768724751043996	-0.106687264599217
395	"NA_[395_937.64_4.2]"	1.68278405024468	0.0608523227507636	-0.0946972216080358
421	"N-(D-ribulosyl)-cadaverine(2+)_[421_273.12_4.5]"	1.67992286920073	0.0853775678118812	-0.122751810505428
399	"NA_[399_703.48_4.2]"	1.65666327893127	0.0731305545044699	-0.106007925362742
660	"2,3-Bis(p-methoxyphenyl)acrylonitrile_[660_283.14_6.6]"	1.64903110021472	0.0665995870043438	-0.0914666937850839
581	"NA_[581_365.11_6.5]"	1.64606941734815	0.0800644220313714	-0.0747747377148559
435	"glycine betaine_[435_140.07_4.8]"	1.62789788489387	0.0488303910797446	-0.0940072674916342
644	"Aeruginopeptin 228-A_[644_1083.44_6.6]"	1.62454922419401	0.0899943336113226	-0.0998417583579321
667	"NA_[667_759.27_6.6]"	1.62419785596516	0.0141220559153403	-0.104501726841699
389	"NA_[389_1171.8_4.2]"	1.62035876838947	0.0493825408927143	-0.104190375377044
588	"NA_[588_277.06_6.5]"	1.5867917603829	0.0583735845464905	-0.0924858549753744
126	"NA_[126_764.53_0.6]"	1.57909716897288	0.0328779855614212	-0.0969880298143406
656	"NA_[656_997.37_6.6]"	1.56671429198093	0.0313863570554474	-0.112673983547841
788	"NA_[788_151.04_11.3]"	1.5612471432371	0.0646528809912734	-0.0506666574018209
641	"NA_[641_1202.99_6.6]"	1.54511286614068	0.069252068827682	-0.0977833485605736
408	"NA_[408_1230.84_4.2]"	1.54425547127678	0.0655669524225561	-0.0928159383424679
583	"NA_[583_489.82_6.5]"	1.53721384295453	0.0526697312212523	0.04308571741726
221	"NA_[221_954.62_1.8]"	1.52509537469312	0.0287930867828234	-0.102418202805711
407	"NA_[407_1113.26_4.2]"	1.51896636851266	0.050089640415742	-0.0765513032136646
432	"N-(D-ribulosyl)-cadaverine(2+)_[432_273.12_4.6]"	1.51627465465415	0.0942662314608967	-0.116180442487455
651	"dienestrol_[651_284.16_6.6]"	1.50687494829818	0.0642392595611115	-0.0902699649511211
394	"NA_[394_996.18_4.2]"	1.50020360762248	0.051773229597084	-0.0928244677481192
592	"NA_[592_499.19_6.5]"	1.47040014604661	0.0255313257983007	-0.0910758732764693
374	"NA_[374_1015.62_4.1]"	1.45959295272318	0.0709334563806891	-0.0871615145927102
