"features"	"LV1"	"LV2"
111	-0.0287929072016925	-0.136334845329935
117	-0.0298606135839766	-0.0219243628714069
122	-0.0338873580974793	-0.119706766225129
125	-0.0382868037951405	-0.0296501295809868
126	-0.0267148231138495	-0.127005665565854
136	-0.0330447084485023	-0.0504716944690404
148	-0.0614260734926948	0.0321301913295494
153	-0.0577938371959625	0.0312986528006125
158	-0.0467898783184977	0.0364268651657231
159	-0.0543159155638076	0.0368392607050453
160	-0.0564179759381919	0.0445722218957625
163	-0.0489149620004899	0.0392658715271866
165	-0.0566112424516441	0.0449253827111727
183	-0.0645302125044065	0.0313609874224742
185	-0.0588657883435488	0.0362792829262285
210	-0.0642181103746187	0.0401684641129285
216	-0.0254602789472623	0.0669721142703921
217	-0.0618773806350641	0.0467009394485648
221	-0.0244229935778794	-0.13909321257337
222	-0.066870230706806	0.0430292980557854
226	-0.0609246076754044	0.0524102880333313
228	-0.0582283810658755	0.0483593014442764
230	-0.0652423335655545	0.0461938941554808
234	-0.00627332845273279	0.0251835577638925
235	-0.00627332845273279	0.0251835577638925
236	-0.020846741145765	0.0285311690889013
239	-0.067483760437166	0.0488155596633569
242	-0.0411053931204043	-0.0323310086367522
243	-0.0428932953203388	-0.0317019055306998
244	-0.0386092364167216	-0.0719836581120903
246	-0.0572248479036257	0.0531540047296006
251	-0.0457967585394953	0.0285671924937463
252	-0.0483556898870048	0.0308557838174551
254	-0.00133662360302283	-0.0645237046125979
256	-0.0425410452849888	0.0803971829637889
257	-0.0647907757570415	0.0464084722102894
258	-0.0364700630394475	0.0535741392753726
260	-0.0431013230699382	0.0493818314362051
261	-0.0189758420672192	0.048527651988467
263	-0.0113792263341	-0.0397955298739432
267	-0.0615596435802137	0.0665367150844209
272	-0.0305272459737032	0.0186478991051218
273	-0.0609304401681365	0.0793979372613285
277	-0.0655228384666046	0.00925275019635038
279	-0.0582567605849567	0.0556429850815947
281	-0.0626644070542038	0.050057853696679
282	-0.0514518349871687	0.0258892206740238
284	-0.0607681891447725	0.0508991185981526
285	-0.0616038613321126	0.0274888346346563
287	-0.0664525043902754	0.042347454853209
288	-0.0597855312915313	0.0471436557356265
290	-0.0654917324812004	0.0467006092579534
294	-0.0486186024879214	0.00554442684723076
299	-0.0605687373125117	0.0571467660886512
300	-0.044235358045659	-0.0205210285654509
301	-0.0441907950584977	-0.0431558794568229
302	-0.0194338307931194	-0.0529812628078988
303	-0.00693841927888483	0.0229907864254804
305	-0.0638664123451154	0.044231280999607
306	-0.0670791297847575	0.0398600325180623
307	-0.0590428563928128	0.0162602031278874
308	-0.0566810255963146	0.0706915822892733
310	-0.0637610966833364	0.0433905472244326
311	-0.0570961463835238	0.035512298582424
314	-0.0661245084009457	0.0181331948119279
325	-0.0464015797477477	0.0104869981597428
326	-0.0152350259603851	-0.0745261011901009
327	-0.0621536412159694	-0.0743709432500327
328	-0.0587144733682352	-0.0637808606900612
329	-0.056667251166378	-0.00195424087693819
332	-0.057371149467309	-0.00734093696597985
333	-0.0604020935998196	0.00888348499210962
334	-0.0502019121260979	0.0169031218867786
335	-0.0645038347181099	-0.00140938294735104
336	-0.0436646139097129	0.0201491555755845
337	-0.0695721887765416	-0.00602048268769805
338	-0.0588198130571782	0.00751036747642907
339	-0.0460079969923155	0.0295982968100755
340	-0.0527252515635133	0.00701632998448665
341	-0.0588887568225175	0.020166774430552
342	-0.0504636923548705	0.00758238279513086
343	-0.0499010354516113	0.0172219328022274
344	-0.0613811177693333	-0.000101784074608203
345	-0.0581669949405256	0.00140450445328554
346	-0.062323468504391	-0.00710556150631977
347	-0.0626078432065475	0.00170357435397537
348	-0.0634335448826169	-0.0128613530975058
349	-0.0542848460377166	0.00483530757598569
350	-0.0494779735819385	0.00833919329488857
351	-0.0490676051304854	0.00891700661541724
352	-0.0600195286744475	-0.00021490060569571
353	-0.0587753479255713	-0.00969609623869852
354	-0.0507570142125191	0.010420457341101
355	-0.0497948307060471	0.00313713955291709
356	-0.0579921345844908	-0.00287754894975589
358	-0.0663149696951596	0.00321070363617138
359	-0.0633308985009566	0.014908333155621
360	-0.047525022566345	0.0128250595214461
361	-0.0494463466240994	0.0352005657884782
362	-0.0638667832643834	-0.0195667333914324
363	-0.0330858139305976	0.0183709332929026
364	-0.0632907984342756	-0.0313127015109996
365	-0.0469608767192121	0.0226801210922755
366	-0.0471678007350774	-0.0131190596189445
368	-0.0348540404585781	-0.0189649611870865
369	-0.0527008456171423	0.0113844190633784
370	-0.0553354433732101	-0.0976471982636642
371	-0.0430662303217688	-0.0577033251449387
373	-0.0679997785868661	-0.0532715533494483
374	-0.0503690666703468	-0.0582180569383133
375	-0.0514219047148955	-0.0371327279982226
376	-0.037990625027304	-0.050468440528178
377	-0.0462538149696718	-0.0117839444143194
378	-0.051840044376509	-0.0262682667213217
380	-0.0400001873148389	0.0461876642479267
381	-0.0512461104841831	-0.00907337602662236
382	-0.040664501418508	-0.0214577446367153
383	-0.0464706606658577	0.00447691107576148
384	-0.0442186054586473	0.0429781664668367
385	-0.0404995079867561	0.0427882936193209
386	-0.030888055748634	-0.0173407989338695
387	-0.0249979991687717	0.0171009029325596
388	-0.0561577611224245	-0.0722698462407384
389	-0.0376287265659327	-0.117751626833791
391	-0.0143198091325319	-0.0152189354588848
393	-0.0395992870281251	-0.101539293075621
394	-0.0384822739440922	-0.0992846301803731
395	-0.0443726880338642	-0.0858690036989769
398	-0.035771986830305	-0.0991258257060689
399	-0.0529137627078626	-0.101301739050847
400	-0.029077502999843	-0.098088966746097
401	-0.0415661560616471	-0.121880223023939
402	-0.0373261273811849	-0.0537724099734056
403	-0.0387141407158525	-0.0525185755710031
404	-0.0512590837731275	-0.0424679935417503
405	-0.058485300969387	-0.0609754941391902
406	-0.0595421247122181	-0.0208312978852438
407	-0.0363953197093988	-0.0636202181295339
408	-0.0472575381365314	-0.0782930333759594
409	-0.0408761560085114	-0.0443223572500177
416	-0.0232199349757364	-0.0201489364938059
417	-0.0193809652436427	-0.0352154842253559
421	-0.0617145980562322	-0.121445043933995
422	-0.0690007017923041	-0.115021119081923
426	-0.0326204719323876	-0.00248192185431377
427	-0.0330878728825916	-0.0362324090059602
429	-0.0726381381268815	-0.0865755084350545
431	-0.0676955875079113	-0.0169217037053464
432	-0.0670101785957195	-0.10652948873748
433	-0.0651695709755558	-0.0330975351253877
434	-0.0334708143292239	-0.0661734266932256
435	-0.0366850643251233	-0.0943411651723747
436	-0.0621383712770598	0.0122006686966736
437	-0.0450501970237158	0.0313816042671336
438	-0.0270388024976515	-0.10596175710225
439	-0.0340055127194557	-0.0656707734008718
440	-0.035631298156969	-0.0690387345112877
441	-0.0299110958271012	-0.132813883878158
443	-0.0335103016037985	0.0103635280867914
445	-0.0541608976486782	0.0328492089494635
446	-0.053400655446644	0.0299301426625053
447	-0.0539218485760543	0.0312737792988745
448	-0.0553457740681095	0.030927595959225
449	-0.0541839114167187	0.0303126929620063
450	-0.0529734384109187	0.0317911719773369
451	-0.0434402869201626	0.031600716421876
452	-0.0543656700481305	0.0376562102856983
456	-0.0468760902827663	-0.00839592785451113
457	-0.0476296642022143	-0.0078757062154664
458	-0.0414276675110867	-0.0218896508989044
463	-0.053481461507906	-0.0585234130918973
464	-0.0638499568092988	0.0130488745525379
466	-0.0651719825566185	0.0139346716545547
467	-0.0618603307243777	0.0103223737149605
468	-0.0618689377279847	0.014001406686108
469	-0.0390833213145797	0.0397629850538828
470	-0.0465915303811819	0.0547654304110173
471	-0.0544942298881026	0.0257029484789444
472	-0.0595534537924677	-0.0458299650484488
473	-0.0458310205971025	0.0160509403732147
474	-0.0711363463001647	-0.0821100431522356
475	-0.0616030162403507	0.00875960385275388
476	-0.0617611691255152	0.0138312480651154
477	-0.0631158880256166	0.0170086887817842
478	-0.0646105733357229	0.015520470892836
479	-0.0651330062866328	0.0171950937143917
480	-0.0638892617528978	0.0161705312891046
481	-0.0668487780982164	0.017509411638812
482	-0.0603177209354384	0.012608491112088
483	-0.0642337021892171	0.0157186036129805
484	-0.0642832854335185	0.0166243421528104
485	-0.0609603446564471	0.0124698873715064
486	-0.0607678499585857	0.0129831847062581
487	-0.0592170236263427	0.0122959203448525
488	-0.0643342566084497	0.0168098258589535
489	-0.063329880711631	0.0152244839188569
490	-0.0588115177342851	0.0102861305545992
491	-0.0595089126326455	0.0140516087597351
492	-0.0600558011942537	0.0122822685251409
493	-0.0619325376451608	0.00805086821355222
494	-0.0606333681741184	0.007139869084559
495	-0.066132546003192	0.0113732084992324
496	-0.0633811572154954	0.00919192109236377
497	-0.063326592593346	0.0115431610660962
498	-0.0583151237147202	0.011142752907901
499	-0.0608702632903185	0.0157810152998951
500	-0.0638326398677438	0.0153898116056181
501	-0.052170447334424	0.0120694008249741
502	-0.052075644580578	0.0176703831760653
503	-0.0600772943023216	0.0231810430366078
504	-0.0581054670839035	-0.0322939299253619
507	-0.0631327694114376	0.00413205314859134
508	-0.0405971281272211	-0.00821683783694374
509	-0.0554766285789181	0.0099893049077549
510	-0.0602289596435275	-0.0409057291325126
511	-0.0614570670916653	0.042817424755262
513	-0.0640695535051545	0.0143954392143698
514	-0.0652906457659692	0.00243507824277638
518	-0.0539209744592004	0.00763542051853873
520	-0.0650238612932399	0.0483474575226667
521	-0.0323385303395976	0.05115255456675
522	-0.0600455339532238	0.00956652423414766
523	-0.0554101999758397	0.0602454002183979
524	-0.045927522856483	0.0775684808520749
525	-0.062882193657773	0.0175759166544266
526	-0.0440010826795823	0.0170403452764724
528	-0.0601213988351769	0.0451480066238568
529	-0.0617574753175613	0.0622437106611525
534	-0.0609969509739719	0.0510868359750595
535	-0.0670231301870825	-0.0264860993248078
537	-0.0603039463008519	0.0212405141709766
538	-0.0638989396352285	0.0372684833240868
539	-0.0591816197418689	0.0163545521127136
540	-0.0593512995796356	0.0298883072917499
541	-0.0637460216389637	0.0322898072743188
542	-0.0633974924860556	0.0350585287439725
545	-0.0610415224393434	0.0316756948523481
546	-0.0535256506968397	0.0630637862937844
548	-0.0582661753837924	-0.00394355441060924
550	-0.0242470592257173	0.0279649450806008
552	-0.0285572681461296	-0.0209895402025443
554	-0.056419795719407	0.0351951296337068
555	-0.0376301538498615	0.0616052145316677
556	-0.0194652260160114	0.0546706948321351
557	-0.0564922782262794	0.0482559833275257
558	-0.0548303047384076	0.0449621628442807
56	-0.0369997896407874	-0.153921872673121
560	-0.0326754141394513	-0.0463419195505024
561	-0.0465513607583364	0.0422335486104562
562	-0.0557261324850706	0.0378433682911024
565	-0.0538435071123732	0.0543886310567959
566	-0.0605846203729883	0.00429454892703663
567	-0.0653420919919	0.0479212408213562
568	-0.0678980436505843	0.0257297570214752
569	-0.0591248511111191	0.00684832199919376
570	-0.0611554232925563	-0.00580962390385165
572	-0.0607352437966137	0.027826641196101
574	-0.0634581442561576	0.0512163973192637
575	-0.0445495063234304	0.0855820248986135
576	-0.051593545110753	0.040825591416478
577	-0.0550160176197466	0.0801017587234271
578	-0.0620787180120039	0.00718348354646225
